,equation
0,"\begin{equation}
h^+ q^+ = q^+ h^- , \quad q^- h^+ = h^- q^- , \label{intertw}
\"
1,"\begin{equation}
[H,Q] = [H,\bar Q] =0, \label{cons}
\"
2,"\begin{equation}
\left\{Q,\bar Q\right\} = {\cal P} (H), \label{poly}
\"
3,"\begin{equation}
q^{\pm}_N =\sum_{k=0}^N w^{\pm}_k (x)\partial^k, \quad w^{\pm}_N = const
\equiv (\mp 1)^N.
\label{superch}
\"
4,"\begin{equation}
r^\pm_l = \mp \partial + \chi^{\pm}_l(x),
\quad l = 1,...,N, \label{factop}
\"
5,"\begin{equation}
q^+_N = r^+_1 \cdots r^+_N,\quad
q^-_N = r^-_1 \cdots r^-_N; \label{fact}
\"
6,"\begin{equation}
 h^\pm_l = - \partial^2 + v^\pm_l (x); \quad  v^\pm_l (x) =
(\chi^\mp_l(x))^2 \mp
(\chi^\mp_l(x))' + \lambda^\pm_l=
(\chi^\mp_{l+1}(x))^2 \pm
(\chi^\mp_{l+1}(x))' + \lambda^\pm_{l+1},
\"
7,"\begin{equation}
h^\pm_{l-1} \cdot r^\mp_l =  r^\mp_l\cdot h^\pm_{l},\quad  (r^\mp_l)^t\cdot h^\pm_{l-1} =
h^\pm_{l} \cdot
(r^\mp_l)^t. \label{chaint}
\"
8,"\begin{equation}
h^+ \tilde\phi^-_N = \lambda^+_N \tilde\phi^-_N. \label{hameig}
\"
9,"\begin{equation}
r^-_N \tilde\phi^-_N = 0, \quad \chi^-_N \equiv
- \frac{\left(\tilde\phi^-_N\right)'}{\tilde\phi^-_N}. \label{mode1}
\"
10,"\begin{equation}
h^+ \equiv h^+_N  = (r^-_N)^t\cdot r^-_N + \lambda^+_N.
\"
11,"\begin{equation}
h^+_{N-1} =  r^-_N \cdot (r^-_N)^t + \lambda^+_N = - \partial^2 + (\chi^-_N)^2 +
(\chi^-_N)' +
\lambda^+_N,
\"
12,"\begin{equation}
h^+_{N-1} \cdot r^-_N =  r^-_N \cdot h^+_{N},\quad  (r^-_N)^t \cdot h^+_{N-1} =
h^+_{N}\cdot
(r^-_N)^t.
\"
13,"\begin{equation}
q^-_N = q^-_{N-1} \cdot r^-_N.
\"
14,"\begin{equation}
 w^{-}_0 (x) = \sum_{k=1}^{N} w^{-}_k (x)\, \xi_k (x),\quad
\xi_k (x) \equiv (\hat\partial-
\chi^-_N)^{k-1}
\chi^-_N,
\label{wminus}
\"
15,"\begin{equation}
q^{-}_N =\sum_{k=1}^N w^{-}_k (x)\left(\partial^k +
(\hat\partial - \chi^-_N)^{k-1} \chi^-_N\right).
\"
16,"\begin{equation}
\left(\partial^k +
(\hat\partial - \chi^-_N)^{k-1} \chi^-_N\right) = \left[\partial^{k-1}  -
\sum_{m=0}^{k-2}\partial^{k-m-2}  \xi_{m+1}  \right](\partial +
\chi^-_N).
\"
17,"\begin{equation}
h^- \cdot q^-_{N-1} = q^-_{N-1}\cdot h^+_{N-1},
\"
18,"\begin{equation}
\psi_n^- = r^-_N \tilde\phi^-_n, \quad 1 \leq n \leq N - 1,
\"
19,"\begin{equation}
 h^+_{N-1} \psi_n^- = \sum^{N-1}_{m=1}
\left(\widetilde{S}^+_{N-1}\right)_{nm} \psi_m^-,
\"
20,"\begin{equation}
q^\pm_N\cdot q^\mp_N = (h^\pm - \lambda^-_1)\cdots (h^\pm -
\lambda^-_N)= {\rm det} \left[E{\bf I}-{\bf S}^{-}\right]_{E = h^\pm}.
\label{trsusy1}
\"
