,equation
0,"\begin{equation}
Z=1-cg^2\log{\frac{\Lambda^2}{\mu^2}}\leq 1, \qquad (c>0)\label{eqn:oneloop}
\"
1,"\begin{equation}
\gamma =\frac{1}{2}\mu\frac{\partial}{\partial\mu}\log{Z}=cg^2 \ge 0 .
\label{eqn:pos_anodim}
\"
2,"\begin{equation}
\gamma_e=\frac{e^2\alpha}{(4 \pi)^2} \label{eqn:elanod}
\"
3,"\begin{equation}
{\cal L}=\frac{1}{2}\cdot\frac{\left(\partial_{\mu}\vec{\varphi}\right)^2}{\left(1+\frac{g^2}{4}\vec{\varphi}^2\right)^2} \qquad
\left(\vec{\varphi}=(\varphi^1,\cdots, \varphi^N)\right),
\label{eqn:lagrangian1}
\"
4,"\begin{equation}
\gamma_{\varphi}=-\frac{N}{8\pi}g^2<0 .\label{eqn:ON1gamma}
\"
5,"\begin{equation}
\rho (k^2)\equiv 2\pi \sum_n \delta ^{(2)}(p_n -k)|\bra{0} \phi(0)\ket{n}|^2\label{spectral_fn}
\"
6,"\begin{equation}
\rho(m^2)\ge 0 .\label{positivity}
\"
7,"\begin{equation}
\Delta(x,m^2)|_{x^0=0}=0,\qquad
\frac{\partial\Delta(x,m^2)}{\partial x^0} |_{x^0=0}=-\delta(\vec{x}).\label{ETC}
\"
8,"\begin{equation}
[\phi(t,\vec{x}),\phi(t,\vec{y})]=0,\qquad 
[\phi(t,\vec{x}),\dot{\phi}(t,\vec{y})]=i\delta(\vec{x}-\vec{y}),
\label{CCR}
\"
9,"\begin{equation}
\int_0^{\infty}\rho(m^2)dm^2=1.\label{sumrule}
\"
10,"\begin{equation}
\rho(m^2)=Z\delta(m^2-M^2)+\sigma(m^2),\label{sepation}
\"
11,"\begin{equation}
Z+\int \sigma(m^2)dm^2=1.\label{sumrule2}
\"
12,"\begin{equation}
1-Z=\int \sigma(m^2)dm^2\ge 0 .\label{upperbound}
\"
13,"\begin{equation}
0\leq Z \leq 1  .\label{unitarity}
\"
14,"\begin{equation}
{\cal L}=\frac{1}{2}g_{ij}(\varphi)\partial_{\mu}\varphi^i\partial^{\mu}\varphi^j.\label{nlsm_lagrangian}
\"
15,"\begin{equation}
g_{ij}=\frac{\delta_{ij}}{\left(1+\frac{g^2}{4}\vec{\varphi}^2\right)^2}
\qquad (i,j=1,2,\cdots,N)\label{metric}
\"
16,"\begin{equation}
\bra{0} [\varphi^i(x),\varphi^j(y)] \ket{0}
=\delta^{ij}\int_0^\infty \rho(m^2) i\Delta (x-y;m^2), \label{kallen-lehmann2}
\"
17,"\begin{equation}
[\varphi^i(t,\vec{x}),g_{jk}\dot{\varphi}^k(t,\vec{y})]=i\delta^i_j\delta(\vec{x}-\vec{y}),\label{CCR2}
\"
18,"\begin{equation}
[\varphi^i(t,\vec{x}),\dot{\varphi}^j(t,\vec{y})]=ig^{ij}\delta(\vec{x}-\vec{y}),\label{CCR3}
\"
19,"\begin{equation}
g^{ik}g_{kj}=\delta^i_j.\label{raising}
\"
20,"\begin{equation}
\bra{0}[\varphi^i(t,\vec{x}),\dot{\varphi}^j(t,\vec{y})]\ket{0}
=i\bra{0}g^{ij}\ket{0}\delta(\vec{x}-\vec{y}).\label{VEVCCR}
\"
21,"\begin{equation}
\bra{0}g^{ij}(\varphi)\ket{0}=\delta^{ij}(1+B).\label{VEVmetric}
\"
22,"\begin{equation}
B(S^N)=\bra{0}\left(1+\frac{g^2}{4}\vec{\varphi}^2\right)^2\ket{0}-1 \ge 0.\label{SNB}
\"
