,equation
0,"\begin{equation}
  \mathrm{d} A_i+\2\CP^{lm}{},_{i}(X) A_l A_m +C^\s{},_{i}(X)\varepsilon_\s
  = 0\,. \label{eqsnontop}
\"
1,"\begin{equation}\label{dA}
 \mathrm{d}(A_{\underline{i}}+\CX^\ast(\partial_{\underline{i}}\lrcorner\wtO))=0\,.  
\"
2,"\begin{equation}\label{Aalpha}
 A_{\alpha}=-\wtO_{\alpha\beta}\mathrm{d}
 X^{\beta}=-\CX^{\ast}(\partial_{\alpha}\lrcorner\wtO) \"
3,"\begin{equation}\label{transC}
 \alpha'_I=(f^{-1})_I^J(0)\alpha_J\,.
\"
4,"\begin{equation}\label{transO}
 \alpha'_I=\alpha_I+\CX^*\beta_I\,.
\"
5,"\begin{equation}
 \mathrm{d}(A_{\underline{i}}+
 \CX^\ast(\partial_{\underline{i}}\lrcorner\wtO))= -\varepsilon_I
 \CX^*(\partial_{\underline{i}} C^I)
\"
6,"\begin{equation}
 [\alpha,\beta]_X:=\mathrm{d}\{f,g\}_X
\"
7,"\begin{equation}
  \mathrm{d} A_i+\2\CP^{lm}{},_{i}(X) A_l A_m +C^\s{},_{i}(X)\varepsilon_\s
  = 0\,. \label{eqsnontop}
\"
8,"\begin{equation}\label{dA}
 \mathrm{d}(A_{\underline{i}}+\CX^\ast(\partial_{\underline{i}}\lrcorner\wtO))=0\,.  
\"
9,"\begin{equation}\label{Aalpha}
 A_{\alpha}=-\wtO_{\alpha\beta}\mathrm{d}
 X^{\beta}=-\CX^{\ast}(\partial_{\alpha}\lrcorner\wtO) \"
10,"\begin{equation}\label{transC}
 \alpha'_I=(f^{-1})_I^J(0)\alpha_J\,.
\"
11,"\begin{equation}\label{transO}
 \alpha'_I=\alpha_I+\CX^*\beta_I\,.
\"
12,"\begin{equation}
 \mathrm{d}(A_{\underline{i}}+
 \CX^\ast(\partial_{\underline{i}}\lrcorner\wtO))= -\varepsilon_I
 \CX^*(\partial_{\underline{i}} C^I)
\"
13,"\begin{equation}
 [\alpha,\beta]_X:=\mathrm{d}\{f,g\}_X
\"
