,equation
0,"\begin{equation}
\delta A \;\; = \;\; {\cal{Y}}_{[ p_1 ,..., p_N ]} \circ \left( \,
\sum^N_{i=1}\; d^{(i)} \alpha_{(i)}^{p_1 ,...,p_i -1 ,...,p_N } \,
\right)
\label{eq:4.16}
\"
1,"\begin{equation}
F \;\; = \;\; \left( \prod_{i=1}^{N} \; d^{(i)} \right) A \;\; =
\;\; {1 \over N!} \, {\cal{D}}^N A
\label{eq:4.17}
\"
2,"\begin{equation}
d^{(i)} F\;\; =\;\; 0
\label{eq:4.18}
\"
3,"\begin{equation}
\sigma^{(ij)} F\;\; =\;\; 0
\label{eq:4.19}
\"
4,"\begin{equation}
\sum_{I \in S_N}
\tau^{( i_1 i_2 )} ... \tau^{( i_N \, N+1)} \pa  F \;\; =\;\; 0
\label{eq:4.24}
\"
5,"\begin{equation}
\sum_{I \in S_N} \tau^{( i_1
i_2 )} ... \tau^{( i_{N-1} i_N )} F \;\; =\;\; 0
\label{eq:4.25}
\"
6,"\begin{equation}
{\cal{S}}^{[ p_1 ,..., p_N ]} \;\; =\;\; - \left( \prod_{i=1}^{N}
\frac{1}{p_i !} \right) \int d^D x \; A^{{\mu}^1_1 ...{\mu}^1_{p_1}
...{\mu}^i_1 ...{\mu}^i_{p_i} ...{\mu}^N_{p_N} } E_{{\mu}^1_1
...{\mu}^1_{p_1} ...{\mu}^i_1 ...{\mu}^i_{p_i} ...{\mu}^N_{p_N}}
\label{eq:4.26}
\"
7,"\begin{equation}
{\cal{S}}_{(r)}^{[ p_1 ,..., p_N ]} \;\; =\;\; - \left( \prod_{i=1}^{N}
\frac{1}{p_i !}
\right) \int d^D x \; A^{{\mu}^1_1 ...{\mu}^1_{p_1} ...{\mu}^i_1
...{\mu}^i_{p_i}
...{\mu}^N_{p_N} } {1 \over {\square}^{\, r}} E_{{\mu}^1_1
...{\mu}^1_{p_1} ...{\mu}^i_1
...{\mu}^i_{p_i} ...{\mu}^N_{p_N}}
\label{eq:1.1}
\"
8,"\begin{equation}
{\cal{S}}_{(r)}^{[ p_1 ,..., p_N ]} \;\; =\;\; - \left( \prod_{i=1}^{N}
\frac{1}{p_i !}
\right) \int d^D x \; A^{{\mu}^1_1 ...{\mu}^1_{p_1} ...{\mu}^i_1
...{\mu}^i_{p_i}
...{\mu}^N_{p_N} } \square \, A_{{\mu}^1_1 ...{\mu}^1_{p_1}
...{\mu}^i_1 ...{\mu}^i_{p_i}
...{\mu}^N_{p_N} }
\label{eq:1.1a}
\"
9,"\begin{equation}
{d^{\dagger}}^{(i)} A \;\; =\;\; 0 \quad\quad , \quad\quad \tau^{(ij)}
A \;\; =\;\; 0
\label{eq:1.1b}
\"
10,"\begin{equation}
F \;\; = \;\; d^{(i)} {\tilde{\Gamma}}_{(i)}
\label{eq:2.1}
\"
11,"\begin{equation}
{\tilde{\Gamma}}_{(i)} \;\; := \;\; \left( \prod_{j \neq i} \; d^{(j)}
\right) A
\label{eq:2.2}
\"
12,"\begin{equation}
\delta {\tilde{\Gamma}}_{(i)} \;\; = \;\; \left( \prod_{j=1}^{N} \;
d^{(j)} \right) \alpha_{(i)}^{p_1 ,..., p_i -1,..., p_N }
\label{eq:2.3}
\"
13,"\begin{equation}
{\tilde{\Gamma}}_{( i_1 ... i_k )} \;\; := \;\; \left( \prod_{i \not\in
( i_1 ,..., i_k )} \; d^{(i)} \right) A \;\; \in \;\; X^{p_1 +1,...,
p_{i_1} ,..., p_{i_k} ,..., p_N +1}
\label{eq:2.6}
\"
14,"\begin{equation}
F \;\; =\;\; d^{({i_{1}})} ... d^{({i_k})} {\tilde{\Gamma}}_{( i_1 ...
i_k )}
\label{eq:2.7}
\"
15,"\begin{equation}
\dirac \, \psi_{\mu\nu} - 2 \partial_{( \mu} {{\not}\psi}_{\nu )} \;\;
=\;\; 0
\label{eq:3.1}
\"
16,"\begin{equation}
\delta
\psi_{\mu\nu} = 2 \partial_{( \mu} \xi_{\nu )}
\label{eq:3.a}
\"
17,"\begin{equation}
\dirac \, \psi_{\mu\nu} - 2 \partial_{( \mu} {{\not}\psi}_{\nu )} -
{\partial_{\mu} \partial_{\nu} \over \square} \left( \dirac \,
\psi^{\rho}_{\;\; \rho} - 2 \partial^{\rho} {{\not}\psi}_{\rho} \right)
\;\; =\;\; 0
\label{eq:3.2}
\"
18,"\begin{equation}
\eta^{\mu\rho} \partial_{[ \mu} \psi_{\nu ][ \rho , \sigma ]} \;\;
=\;\; 0
\label{eq:3.3}
\"
19,"\begin{equation}
\dirac \, \psi_{\mu_1 ... \mu_s} - s \partial_{( \mu_1}
{{\not}\psi}_{\mu_2 ... \mu_s )} \;\; =\;\; 0
\label{eq:3.4}
\"
20,"\begin{equation}
{\cal{S}}^{{[ p_1 ,..., p_N ]}_S} \;\; =\;\; - \left( \prod_{i=1}^{N}
\frac{1}{p_i !} \right) \int d^D x \; {\bar{\psi}}^{\; {\mu}^1_1
...{\mu}^1_{p_1} ...{\mu}^i_1 ...{\mu}^i_{p_i} ...{\mu}^N_{p_N} }
E_{{\mu}^1_1 ...{\mu}^1_{p_1} ...{\mu}^i_1 ...{\mu}^i_{p_i}
...{\mu}^N_{p_N}} ( \psi )
\label{eq:3.5}
\"
21,"\begin{equation}
\sum_{I \in S_N} \tau^{(
i_1 i_2 )} ... \tau^{( i_{N-1} i_N )} F( \psi ) \;\; =\;\; 0
\label{eq:3.6}
\"
22,"\begin{equation}
\sum_{I \in S_N}
\tau^{( i_1 i_2 )} ... \tau^{( i_N \, N+1)} \pa F( \psi ) \;\;
=\;\; 0
\label{eq:3.7}
\"
23,"\begin{equation}
{\cal{S}}^{{[ p_1 ,..., p_N ]}_S}_{(r+ 1/2)} \;\; =\;\; - \left(
\prod_{i=1}^{N} \frac{1}{p_i !} \right) \int d^D x \; {\bar{\psi}}^{\;
{\mu}^1_1 ...{\mu}^1_{p_1} ...{\mu}^i_1 ...{\mu}^i_{p_i}
...{\mu}^N_{p_N} } {\dirac \over \square^{\, r+1}} E_{{\mu}^1_1
...{\mu}^1_{p_1} ...{\mu}^i_1 ...{\mu}^i_{p_i} ...{\mu}^N_{p_N}} ( \psi
)
\label{eq:3.8}
\"
24,"\begin{equation}
{\cal{S}}^{{[ p_1 ,..., p_N ]}_S}_{(r+ 1/2)} \;\; =\;\; - \left(
\prod_{i=1}^{N} \frac{1}{p_i !} \right) \int d^D x \; {\bar{\psi}}^{\;
{\mu}^1_1 ...{\mu}^1_{p_1} ...{\mu}^i_1 ...{\mu}^i_{p_i}
...{\mu}^N_{p_N} } {\dirac} \, {\psi}_{ {\mu}^1_1 ...{\mu}^1_{p_1}
...{\mu}^i_1 ...{\mu}^i_{p_i} ...{\mu}^N_{p_N} }
\label{eq:3.8a}
\"
25,"\begin{equation}
{d^{\dagger}}^{(i)} \psi \;\; =\;\; 0 \quad\quad , \quad\quad \gamma^{\mu^i_1} \psi_{{\mu}^1_1 ...{\mu}^1_{p_1} ...{\mu}^i_1 ...{\mu}^i_{p_i} ... {\mu}^N_{p_N} } \;\; =\;\; 0
\label{eq:3.8b}
\"
26,"\begin{equation}
{\dirac}\, {\cal{G}}^{(m)}_S ( \psi ) \;\; =\;\; {\cal{G}}^{(m)} ( \psi
)
\label{eq:3.11}
\"
27,"\begin{equation}
   {\cal{G}}^{(m)}_S ( \psi ) \;\; =\;\;  {\dirac \over
\square} {\cal{G}}^{(m)} ( \psi
)
\label{eq:3.11a}
\"
28,"\begin{equation}
\square\, \phi_{\mu_1 ... \mu_s} \;\; =\;\; 0 \quad\quad , \quad\quad 
\partial^{\mu_1} \phi_{\mu_1 \mu_2 ... \mu_s} \;\; =\;\; 0 \quad\quad , 
\quad\quad \eta^{\mu_1 \mu_2} \phi_{\mu_1 \mu_2 ... \mu_s} \;\; =\;\; 0
\label{eq:a1}
\"
29,"\begin{equation}
{\cal{G}}_{\mu\nu} \;\; :=\;\; \square h_{\mu\nu} - 2 \partial^{\rho} 
\partial_{( \mu} h_{\nu ) \rho} + \partial_{\mu} \partial_{\nu} 
h^{\prime} \;\; =\;\; 0
\label{eq:a2}
\"
30,"\begin{equation}
  \begin{array}{rcl}
  \delta h_{\mu\nu} &=& 2 \partial_{( \mu} \xi_{\nu )} \\
  \delta h^{\prime} &=& 2 \partial^{\mu} \xi_{\mu} \\
  \end{array}
\label{eq:a3}
\"
31,"\begin{equation}
T_{\mu} \;\; :=\;\; \partial^{\nu} h_{\mu\nu} - \frac{1}{2} 
\partial_{\mu} h^{\prime} \;\; =\;\; 0
\label{eq:a4}
\"
32,"\begin{equation}
\delta T_{\mu} \;\; =\;\; \square \xi_{\mu}  \;\; =\;\; 0
\label{eq:a5}
\"
33,"\begin{equation}
h^{\prime} \;\; =\;\; 2 \partial^{\mu} \zeta_{\mu}
\label{eq:a6}
\"
34,"\begin{equation}
{\cal{G}}_{\mu\nu\rho} \;\; :=\;\; \square \phi_{\mu\nu\rho} - 3 
\partial^{\alpha} \partial_{( \mu} \phi_{\nu\rho ) \alpha} + 
\partial_{( \mu} \partial_{\nu} {\phi}^{\prime}_{\rho )} + 
\frac{1}{\square} \left( 2 \partial^{\alpha} \partial^{\beta} 
\partial_{( \mu} \partial_{\nu} \phi_{\rho ) \alpha\beta} - 
\partial_{\mu} \partial_{\nu} \partial_{\rho} \partial^{\alpha} 
\phi^{\prime}_{\alpha} \right) \;\; =\;\; 0
\label{eq:b1}
\"
35,"\begin{equation}
  \begin{array}{rcl}
  \delta \phi_{\mu\nu\rho} &=& 3 \partial_{( \mu} \xi_{\nu\rho )} \\
  \delta \phi^{\prime}_{\mu} &=& \partial_{\mu} \xi^{\,\prime} +2 
\partial^{\nu} \xi_{\nu\mu} \\
  \end{array}
\label{eq:b2}
\"
36,"\begin{equation}
T_{\mu\nu} \;\; :=\;\; \partial^{\rho} \phi_{\mu\nu\rho} - \partial_{( 
\mu} \phi^{\prime}_{\nu )} \;\; =\;\; 0
\label{eq:b3}
\"
37,"\begin{equation}
\delta T_{\mu\nu} \;\; =\;\; \square \xi_{\mu\nu} - \partial_{\mu} 
\partial_{\nu} \xi^{\,\prime}  \;\; =\;\; 0
\label{eq:b4}
\"
38,"\begin{equation}
\square  \phi^{\prime}_{\mu} \;\; =\;\; \partial_{\mu} \partial^{\nu} \phi^{\prime}_{\nu}
\label{eq:b5}
\"
39,"\begin{equation}
\phi^{\prime}_{\mu} \;\; =\;\; \partial_{\mu} \zeta^{\,\prime} + 2 \partial^{\nu} \zeta_{\nu\mu}
\label{eq:b6}
\"
40,"\begin{equation}
\square \zeta_{\mu\nu} - \partial_{\mu} \partial_{\nu} \zeta^{\, \prime} \;\; =\;\; 0
\label{eq:b7}
\"
