,equation
0,"\begin{equation}\label{p-wave} 
ds^2 = dudv + F_{ij}(u) x^i x^j du^2 + dx^i dx^i.
\"
1,"\begin{equation}\label{epwave} 
ds^2 = dudv + F(u) (x^2 - y^2) du^2 + dx^2 + dy^2,
\"
2,"\begin{equation}\label{jaco-fin} 
\eta^1 = \lambda + 1, \quad\quad
\eta^2 = \sqrt{p\lambda}K_{\nu} (2\nu (p\lambda)^\frac{1}{2\nu}), \quad\quad
\eta^3 = \sqrt{p\lambda}Y_{\nu} (2\nu (p\lambda)^\frac{1}{2\nu}),
\"
3,"\begin{equation}\label{ro} 
ds^2 = d{\rm{u}} d{\rm{v}} + f^2({\rm{u}}) d{\rm{x}}^2 + g^2({\rm{u}}) d{\rm{y}}^2,
\"
4,"\begin{equation}\label{def-fg} 
f({\rm{u}}) = \sqrt{{\rm{u}}} K_\nu(2\nu {\rm{u}}^\frac{1}{2\nu} ), \quad\quad\quad
g({\rm{u}}) = \sqrt{{\rm{u}}} Y_\nu(2\nu {\rm{u}}^\frac{1}{2\nu} ).
\"
5,"\begin{equation}\label{waveq} 
\frac{1}{fg} \left( 
\partial_{{\rm{u}}} ( 2fg\partial_{{\rm{v}}} \phi) + \partial_{{\rm{v}}}(2 fg
\partial_{{\rm{u}}} \phi) + \partial_{{\rm{x}}}( \frac{g}{f}  \partial_{{\rm{x}}} \phi) + 
\partial_{{\rm{y}}}( \frac{f}{g} \partial_{{\rm{y}}} \phi)  \right) =0.
\"
6,"\begin{equation}\label{scalwave} 
\phi({\rm{u}}, w, k_x, k_y) = \frac{1}{\sqrt{fg}} 
\exp\left(i\omega {\rm{v}} + ik_x {\rm{x}} + ik_y {\rm{y}} + \frac{1}{4i\omega}
\int d{\rm{u}} ( \frac{k_x^2}{f^2} + \frac{k_y^2}{g^2} ) \right).
\"
7,"\begin{equation}\label{derscal} 
\partial_{\rm{u}} \phi = 
\left( -\frac{1}{2} \frac{\partial_{\rm{u}}( fg)}{fg} + \frac{1}{4iw}(
\frac{k_x^2}{f^2} + \frac{k_y^2}{g^2}) \right) \phi. 
\"
8,"\begin{equation}\label{gen-sol} 
\phi({\rm{u}}, {\rm{v}}, {\rm{x}}, {\rm{y}}) = \int d w dk_x dk_y \phi(w, k_x, d_y) \chi(w, k_x, k_y)
\"
9,"\begin{equation}\label{mod-exp} 
X(\tau, \sigma) = \sum_{n=-\infty}^{n=\infty} X_n(\tau) 
e^{in\sigma} , \quad\quad\quad
Y(\tau, \sigma) = \sum_{n=-\infty}^{n=\infty} Y_n (\tau) e^{in\sigma} 
\"
10,"\begin{equation}\label{xn-eq} 
\ddot{x}_n + 
2\dot{x}_n \frac{1}{h(p\tau)} \frac{d}{d\tau} h(p\tau)  + n^2 x_n = 0,
\"
11,"\begin{equation}\label{eqoh} 
\ddot{h} + \frac{1}{\tau^\alpha} h =0.
\"
