,equation
0,"\begin{equation}
S_B
   = -  \int d^{D+1}x\, \sqrt{-G}\, \mathrm{e}^{-2\phi}
        \left[ R 
              +4 (\nabla_{\mu}\phi)^2
              -\frac{1}{12}H^2_{\mu\nu\alpha}
        \right], 
\"
1,"\begin{equation}
S_p
   = T_p \int d^{p+1}\xi\, \mathrm{e}^{-\phi}
       \sqrt{-\mathrm{det}( G_{\alpha\beta}
                           +B_{\alpha\beta}
                           +2\pi\alpha' F_{\alpha\beta})}, 
\"
2,"\begin{equation}
E^{(p)}_w = \tau_p\,  Vol_p.
\label{eq:brane_mass}
\"
3,"\begin{equation}
P_w^{(p)}
   =\gamma_p E_w^{(p)}, 
   \textrm{\,\,\, with } \gamma_p=-\frac{p}{D}.
\label{eq:eq_state}
\"
4,"\begin{equation}
ds^2
   = - dt^2
     + \mathrm{e}^{2\lambda(t)}\sum^{D}_{i=1}dx^2_i.
\"
5,"\begin{equation}
E_w(t) = N_w(t) \tau R(t) 
       = \tau l_c N_w(t)\mathrm{e}^{\lambda(t)}.
\label{eq:winding_energy}  
\"
6,"\begin{equation}
\dot E_w 
   =  \dot\lambda E_w
     +\tau R(t) \dot  N_w(t).
\label{eq:winding_energy_evolution}
\"
7,"\begin{equation}
\dot  N_w(t)
   = - \frac{c}{l^2_c} L_l(t) N^2_w(t) \mathrm{e}^{-2\lambda(t)}.
\label{eq:winding_energy_rate}
\"
8,"\begin{equation}
E_l(t) = N_l(t) \tau R(t) \mathrm{e}^{-(1+3\gamma)\lambda(t)} 
       = \tau l_c N_l(t) \mathrm{e}^{-3\gamma\lambda(t)},
\label{eq:loop_energy}
\"
9,"\begin{equation}
\dot E_l 
   = -3\gamma\dot\lambda E_l
     +\tau R(t) \dot  N_l(t) \mathrm{e}^{-(1+3\gamma)\lambda(t)}.
\label{eq:loop_energy_evolution}
\"
10,"\begin{equation}
\dot  N_l(t)
   =  \frac{c}{l^2_c} L_l(t) N^2_w(t) \mathrm{e}^{(3\gamma-1)\lambda(t)}.
\label{eq:loop_energy_rate}
\"
11,"\begin{equation}
f^2-3l^2 \geqslant 0
\,\,\,\,\, \mathrm{or} \,\,\,\,\,
|l| \leqslant \frac{1}{\sqrt{3}}|f|.   
\"
12,"\begin{equation}
(\alpha + \gamma) (3\alpha^2 - 1) = 0.
\label{eq:special_lines}  
\"
13,"\begin{equation}
\dot\epsilon
   =  \left[ 1 - 3\alpha (\alpha + \gamma)
      \right]f\epsilon
     -\frac{3}{2}(\alpha + \gamma) \epsilon^2.
\"
14,"\begin{equation}
\ddot\Phi(f,\alpha f;\alpha)
   = \frac{\mathrm{e}^\varphi}{6}
     \left[  \left( 3\alpha-1
             \right) E_w
           +3\left( \alpha+\gamma
             \right) E_l
     \right],
\"
15,"\begin{equation}
\ddot\Phi
   = - \frac{\mathrm{e}^\varphi}{6}  
       \left( 1+ 3\gamma
       \right) E_w.
\label{eq:crossing_condition}
\"
16,"\begin{equation}
\mathrm{e}^\lambda
   \sim t^{2\gamma/(1+3\gamma^2)},  
\"
17,"\begin{equation}
U_{eff}(\lambda)
   = \frac{\tau l_c}{6}
     \mathrm{e}^\varphi
     \left[ N_w(t)\, \mathrm{e}^\lambda
           +N_l(t)\, \mathrm{e}^{-3\gamma\lambda}
     \right].
\"
18,"\begin{equation}
E_l
   = \tilde{E}_l\mathrm{e}^{-3\gamma\lambda},  
\"
19,"\begin{equation}
Rl
   \rightarrow 
         \left\{ 
               \begin{array}{ll}
                 0 & \textrm{\,\,\, for } \gamma=0, \\
                 t^{-1/2} & \textrm{\,\,\, for } \gamma=\frac{1}{3},
               \end{array} 
         \right.
\"
20,"\begin{equation}
N_w
   =    \zeta^2_\ast
        \left( \frac{l_c}{t}
        \right)^2 \mathrm{e}^{2\lambda}
   \sim \left\{ 
               \begin{array}{ll}
                 t^{-2} & \textrm{\,\,\, for } \gamma=0, \\
                 t^{-1} & \textrm{\,\,\, for } \gamma=\frac{1}{3}.
               \end{array} 
         \right.
\label{eq:scaling_decay}
\"
21,"\begin{equation}
\rho_w
   = \zeta^2_\ast 
       \left( \frac{\tau}{t^2}
       \right).  
\"
22,"\begin{equation}
c
   = \frac{2(1-2\gamma+3\gamma^2)}{1+3\gamma^2}\zeta^{-2}_\ast
   = \left\{ 
            \begin{array}{ll}
              2\zeta^{-2}_\ast & \textrm{\,\,\, for } \gamma=0, \\
               \zeta^{-2}_\ast & \textrm{\,\,\, for } \gamma=\frac{1}{3}.
            \end{array} 
      \right.
\label{eq:slope_condition}
\"
23,"\begin{equation}
d_H
   \sim
l^{-1}
   \sim
\frac{1+3\gamma^2}{2\gamma}\, t.
\"
24,"\begin{equation}
\gamma_p 
   = \left( \frac{p+1}{D}\langle v^2 \rangle
           -\frac{p}{D}
     \right),
\"
25,"\begin{equation}
\dot l
   =  fl
     -\frac{1}{6}\,\mathrm{e}^\varphi 
      \left[ (1-2\langle v^2 \rangle ) E_w -3\gamma E_l
      \right]. 
\"
26,"\begin{equation}
\ddot\Phi
   = - \frac{\mathrm{e}^\varphi}{6}  
       \left( 1 + 3\gamma - 2\langle v^2 \rangle
       \right) E_w,
\"
27,"\begin{equation}
\langle v^2 \rangle
   > \frac{3\gamma+1}{2}.
\"
28,"\begin{equation}
S_B
   = -  \int d^{D+1}x\, \sqrt{-G}\, \mathrm{e}^{-2\phi}
        \left[ R 
              +4 (\nabla_{\mu}\phi)^2
              -\frac{1}{12}H^2_{\mu\nu\alpha}
        \right], 
\"
29,"\begin{equation}
S_p
   = T_p \int d^{p+1}\xi\, \mathrm{e}^{-\phi}
       \sqrt{-\mathrm{det}( G_{\alpha\beta}
                           +B_{\alpha\beta}
                           +2\pi\alpha' F_{\alpha\beta})}, 
\"
30,"\begin{equation}
E^{(p)}_w = \tau_p\,  Vol_p.
\label{eq:brane_mass}
\"
31,"\begin{equation}
P_w^{(p)}
   =\gamma_p E_w^{(p)}, 
   \textrm{\,\,\, with } \gamma_p=-\frac{p}{D}.
\label{eq:eq_state}
\"
32,"\begin{equation}
ds^2
   = - dt^2
     + \mathrm{e}^{2\lambda(t)}\sum^{D}_{i=1}dx^2_i.
\"
33,"\begin{equation}
E_w(t) = N_w(t) \tau R(t) 
       = \tau l_c N_w(t)\mathrm{e}^{\lambda(t)}.
\label{eq:winding_energy}  
\"
34,"\begin{equation}
\dot E_w 
   =  \dot\lambda E_w
     +\tau R(t) \dot  N_w(t).
\label{eq:winding_energy_evolution}
\"
35,"\begin{equation}
\dot  N_w(t)
   = - \frac{c}{l^2_c} L_l(t) N^2_w(t) \mathrm{e}^{-2\lambda(t)}.
\label{eq:winding_energy_rate}
\"
36,"\begin{equation}
E_l(t) = N_l(t) \tau R(t) \mathrm{e}^{-(1+3\gamma)\lambda(t)} 
       = \tau l_c N_l(t) \mathrm{e}^{-3\gamma\lambda(t)},
\label{eq:loop_energy}
\"
37,"\begin{equation}
\dot E_l 
   = -3\gamma\dot\lambda E_l
     +\tau R(t) \dot  N_l(t) \mathrm{e}^{-(1+3\gamma)\lambda(t)}.
\label{eq:loop_energy_evolution}
\"
38,"\begin{equation}
\dot  N_l(t)
   =  \frac{c}{l^2_c} L_l(t) N^2_w(t) \mathrm{e}^{(3\gamma-1)\lambda(t)}.
\label{eq:loop_energy_rate}
\"
39,"\begin{equation}
f^2-3l^2 \geqslant 0
\,\,\,\,\, \mathrm{or} \,\,\,\,\,
|l| \leqslant \frac{1}{\sqrt{3}}|f|.   
\"
40,"\begin{equation}
(\alpha + \gamma) (3\alpha^2 - 1) = 0.
\label{eq:special_lines}  
\"
41,"\begin{equation}
\dot\epsilon
   =  \left[ 1 - 3\alpha (\alpha + \gamma)
      \right]f\epsilon
     -\frac{3}{2}(\alpha + \gamma) \epsilon^2.
\"
42,"\begin{equation}
\ddot\Phi(f,\alpha f;\alpha)
   = \frac{\mathrm{e}^\varphi}{6}
     \left[  \left( 3\alpha-1
             \right) E_w
           +3\left( \alpha+\gamma
             \right) E_l
     \right],
\"
43,"\begin{equation}
\ddot\Phi
   = - \frac{\mathrm{e}^\varphi}{6}  
       \left( 1+ 3\gamma
       \right) E_w.
\label{eq:crossing_condition}
\"
44,"\begin{equation}
\mathrm{e}^\lambda
   \sim t^{2\gamma/(1+3\gamma^2)},  
\"
45,"\begin{equation}
U_{eff}(\lambda)
   = \frac{\tau l_c}{6}
     \mathrm{e}^\varphi
     \left[ N_w(t)\, \mathrm{e}^\lambda
           +N_l(t)\, \mathrm{e}^{-3\gamma\lambda}
     \right].
\"
46,"\begin{equation}
E_l
   = \tilde{E}_l\mathrm{e}^{-3\gamma\lambda},  
\"
47,"\begin{equation}
Rl
   \rightarrow 
         \left\{ 
               \begin{array}{ll}
                 0 & \textrm{\,\,\, for } \gamma=0, \\
                 t^{-1/2} & \textrm{\,\,\, for } \gamma=\frac{1}{3},
               \end{array} 
         \right.
\"
48,"\begin{equation}
N_w
   =    \zeta^2_\ast
        \left( \frac{l_c}{t}
        \right)^2 \mathrm{e}^{2\lambda}
   \sim \left\{ 
               \begin{array}{ll}
                 t^{-2} & \textrm{\,\,\, for } \gamma=0, \\
                 t^{-1} & \textrm{\,\,\, for } \gamma=\frac{1}{3}.
               \end{array} 
         \right.
\label{eq:scaling_decay}
\"
49,"\begin{equation}
\rho_w
   = \zeta^2_\ast 
       \left( \frac{\tau}{t^2}
       \right).  
\"
50,"\begin{equation}
c
   = \frac{2(1-2\gamma+3\gamma^2)}{1+3\gamma^2}\zeta^{-2}_\ast
   = \left\{ 
            \begin{array}{ll}
              2\zeta^{-2}_\ast & \textrm{\,\,\, for } \gamma=0, \\
               \zeta^{-2}_\ast & \textrm{\,\,\, for } \gamma=\frac{1}{3}.
            \end{array} 
      \right.
\label{eq:slope_condition}
\"
51,"\begin{equation}
d_H
   \sim
l^{-1}
   \sim
\frac{1+3\gamma^2}{2\gamma}\, t.
\"
52,"\begin{equation}
\gamma_p 
   = \left( \frac{p+1}{D}\langle v^2 \rangle
           -\frac{p}{D}
     \right),
\"
53,"\begin{equation}
\dot l
   =  fl
     -\frac{1}{6}\,\mathrm{e}^\varphi 
      \left[ (1-2\langle v^2 \rangle ) E_w -3\gamma E_l
      \right]. 
\"
54,"\begin{equation}
\ddot\Phi
   = - \frac{\mathrm{e}^\varphi}{6}  
       \left( 1 + 3\gamma - 2\langle v^2 \rangle
       \right) E_w,
\"
55,"\begin{equation}
\langle v^2 \rangle
   > \frac{3\gamma+1}{2}.
\"
