,equation
0,"\begin{equation}
S = \int{d^4x \sqrt{-g} \{ R (16\pi)^{-1}+L \} } ,
\"
1,"\begin{equation}
L=-{1 \over 2} P^{\mu \nu} F_{\mu \nu} +K(P,Q),
\label{Lagr}
\"
2,"\begin{equation}
K=b^2 \large(1-\sqrt{1-{2P}/{b^2}+ {Q^2}/{b^4}} \large),
\label{BIK}
\"
3,"\begin{equation}
F_{rt}= q (r^4+ a^4)^{- \frac{1}{2}},
\quad P_{rt}= \frac{q}{r^2}. 
\label{FrtBI}
\"
4,"\begin{equation}
g(r)=
\int^{\infty}_{r}{\frac{ds}{\sqrt{s^4+a^4}}}=\frac{1}{2a}
F(\arccos{\{ \frac{r^2- a^2}{r^2+a^2}} \},\frac{1}{\sqrt{2}}),
\label{gPleb}
\"
5,"\begin{equation}
g(r)= - \int^{r}_{0}{\frac{ds}{\sqrt{s^4+a^4}}}=- \frac{1}{2a}
F(\arccos{\{ \frac{a^2-r^2}{a^2+r^2}} \},\frac{1}{\sqrt{2}}).
\label{gDem}
\"
6,"\begin{equation}
\int^{\infty}_{r}{\frac{ds}{\sqrt{s^4+a^4}}}= - \int^{r}_{0}
{\frac{ds}{\sqrt{s^4+a^4}}}+\rm{Const},
\label{relint}
\"
7,"\begin{equation}
{\rm{Const}}=\int^{\infty}_{r}{\frac{ds}{\sqrt{s^4+a^4}}}+\int^{r}_{0}
{\frac{ds}{\sqrt{s^4+a^4}}}=\frac{1}{a}{\rm K}(\frac{1}{2})
\"
8,"\begin{equation}
M^{(n)}_{sol}=M^{(n)}_{ADM} -M^{(n)}_{hor},
\label{massrel}
\"
9,"\begin{equation}
M^{(b)}_{hor}(r_h)= \frac{r_h}{2}+\frac{b^2
r_{h}}{3}(r_{h}^2-\sqrt{r_{h}^4+a^4})-\frac{2q^2}{3}
\int^{r_h}_{0}{\frac{ds}{\sqrt{a^4+s^4}}}, 
\label{Mhor}
\"
10,"\begin{equation}
M^{(b)}_{ADM}(r_h)= \frac{r_h}{2}+\frac{b^2
r_h}{3}(r_{h}^2-\sqrt{r_{h}^4+a^4})+\frac{2q^2}{3}
\int^{\infty}_{r_h}{\frac{ds}{\sqrt{a^4+s^4}}},
\label{Madm}
\"
11,"\begin{equation}
\frac{r_h}{2} > \frac{r_h}{2}- [\frac{b^2r^3}{3}(\sqrt{1+\frac{a^4}{r^4}}-1)+
\frac{2q^2}{3} \int^{r_h}_{0}{\frac{ds}{\sqrt{a^4+s^4}}}],
\"
12,"\begin{equation} 
\frac{1}{2r_h} \{1+2b^2(r_{h}^2- \sqrt{r_{h}^4+a^4}) \} < \frac{1}{2r_h},
\label{kappa}
\"
13,"\begin{equation}
r_{h}^2(1- \sqrt{1+ \frac{a^4}{r^4}}) <0,
\"
14,"\begin{equation}
2q^2
\int^{\infty}_{r}{\frac{ds}{\sqrt{s^4+a^4}}}>b^2r^3[\sqrt{1+\frac{a^4}{r^4}}-1],
\label{ineq}
\"
15,"\begin{equation}
S = \int{d^4x \sqrt{-g} \{ R (16\pi)^{-1}+L \} } ,
\"
16,"\begin{equation}
L=-{1 \over 2} P^{\mu \nu} F_{\mu \nu} +K(P,Q),
\label{Lagr}
\"
17,"\begin{equation}
K=b^2 \large(1-\sqrt{1-{2P}/{b^2}+ {Q^2}/{b^4}} \large),
\label{BIK}
\"
18,"\begin{equation}
F_{rt}= q (r^4+ a^4)^{- \frac{1}{2}},
\quad P_{rt}= \frac{q}{r^2}. 
\label{FrtBI}
\"
19,"\begin{equation}
g(r)=
\int^{\infty}_{r}{\frac{ds}{\sqrt{s^4+a^4}}}=\frac{1}{2a}
F(\arccos{\{ \frac{r^2- a^2}{r^2+a^2}} \},\frac{1}{\sqrt{2}}),
\label{gPleb}
\"
20,"\begin{equation}
g(r)= - \int^{r}_{0}{\frac{ds}{\sqrt{s^4+a^4}}}=- \frac{1}{2a}
F(\arccos{\{ \frac{a^2-r^2}{a^2+r^2}} \},\frac{1}{\sqrt{2}}).
\label{gDem}
\"
21,"\begin{equation}
\int^{\infty}_{r}{\frac{ds}{\sqrt{s^4+a^4}}}= - \int^{r}_{0}
{\frac{ds}{\sqrt{s^4+a^4}}}+\rm{Const},
\label{relint}
\"
22,"\begin{equation}
{\rm{Const}}=\int^{\infty}_{r}{\frac{ds}{\sqrt{s^4+a^4}}}+\int^{r}_{0}
{\frac{ds}{\sqrt{s^4+a^4}}}=\frac{1}{a}{\rm K}(\frac{1}{2})
\"
23,"\begin{equation}
M^{(n)}_{sol}=M^{(n)}_{ADM} -M^{(n)}_{hor},
\label{massrel}
\"
