,equation
0,"\begin{equation} \label{ey2}
{\bf A}_{\mu\nu} = \eta_{\mu\nu} + \partial_\mu T \partial_\nu T + \partial_\mu Y^I \partial_\nu Y^I + 
F_{\mu\nu}\, ,
\"
1,"\begin{equation} \label{ey2a}
F_{\mu\nu} = \partial_\mu A_\nu - \partial_\nu A_\mu\, .
\"
2,"\begin{equation} \label{etmunu}
T^{\mu\nu} = - V(T) \, ({\bf A}^{-1})_S^{\mu\nu} \, \sqrt{-\det {\bf A}}\, ,
\"
3,"\begin{equation} \label{ezsol2}
\partial_x T_{xx} = 0\, .
\"
4,"\begin{equation} \label{ezsol3}
T=\pm\infty, \quad \hbox{or} \quad \partial_x T= \infty \quad \hbox{(or
both)} \quad \hbox{for all $x$}\, .
\"
5,"\begin{equation} \label{ezsol4}
T(x) = f(ax)\, ,
\"
6,"\begin{equation} \label{efx}
f(-u) = - f(u), \qquad f'(u) > 0 \quad \forall \quad u, \qquad 
f(\pm\infty) = \pm\infty\, ,
\"
7,"\begin{equation} \label{ezsol5}
T_{xx} = -V(f(ax))\Big/ \sqrt{1 + a^2 (f'(ax))^2}\, , \qquad
T_{\alpha\beta} = - V(f(ax))\, \sqrt{1 + a^2 (f'(ax))^2}\, 
\eta_{\alpha\beta}\, .
\"
8,"\begin{equation} \label{eeom}
\partial_x \left({V(T) \partial_x T\over \sqrt{1 + (\partial_x T)^2}}\right) - V'(T) \, 
\sqrt{1+ (\partial_x T)^2} = 0\, .
\"
9,"\begin{equation} \label{ezsol6}
T_{\alpha\beta} = -a\, \eta_{\alpha\beta}\,  V(f(ax))\, f'(ax)\, .
\"
10,"\begin{equation} \label{ezsol7}
T^{kink}_{\alpha\beta} = -a\, \eta_{\alpha\beta} \, 
\int_{-\infty}^\infty\, 
d x \,
V(f(ax))\, f'(ax) = -\eta_{\alpha\beta} \, \int_{-\infty}^\infty \, d y \,
V(y)\, ,
\"
11,"\begin{equation} \label{ezsol8}
T_{xx}=0\, , \qquad T_{\alpha\beta} = - \eta_{\alpha\beta} \, \delta(x) \, 
\int_{-\infty}^\infty \, d y
\,
V(y)\, .
\"
12,"\begin{equation} \label{ezsol9}
{\cal T}_p = V(0), \qquad  {\cal T}_{p-1} = \int_{-\infty}^\infty V(y) dy\, .
\"
13,"\begin{equation} \label{ezsol10}
T(x, \xi) = f(a(x-t(\xi)))\, ,
\"
14,"\begin{equation} \label{ezsol11}
-\det({\bf A}) = (1 + \eta^{\mu\nu} \partial_\mu T \partial_\nu T)
= 1 + a^2 (f')^2 (1 + \eta^{\alpha\beta} \partial_\alpha t \partial_\beta t)\, ,
\"
15,"\begin{equation} \label{ezsol12}
S = -\int d^p\xi \, \int dx\, V(f) \, a \, f' \, \sqrt{1 + 
\eta^{\alpha\beta} \partial_\alpha t \partial_\beta t}\, .
\"
16,"\begin{equation} \label{ezsol13}
y = f(a (x - t(\xi)))\, .
\"
17,"\begin{equation} \label{ezsol14}
S = -\int d^p\xi \, \int_{-\infty}^\infty \, dy \, V(y) \, \sqrt{1 +
\eta^{\alpha\beta} \partial_\alpha t \partial_\beta t}\, .
\"
18,"\begin{equation} \label{ezsol15}
S = -{\cal T}_{p-1} \int d^p\xi \,\sqrt{1 +
\eta^{\alpha\beta} \partial_\alpha t \partial_\beta t}\, .
\"
19,"\begin{equation} \label{ezsol17}
\eta^{\alpha\beta} \partial_\alpha \left({V(T) \partial_\beta T\over 
\sqrt{1+\eta^{\mu\nu}\partial_\mu T \partial_\nu T}}\right)
+ \partial_x \left({V(T) \partial_x T \over \sqrt{1+\eta^{\mu\nu}\partial_\mu T \partial_\nu 
T}}\right)
- V'(T) \sqrt{1+\eta^{\mu\nu}\partial_\mu T \partial_\nu T} = 0\, .
\"
20,"\begin{equation} \label{ezsol18}
A_x(x, \xi) = 0, \qquad A_\alpha(x, \xi) = a_\alpha(\xi), \qquad Y^I(x, 
\xi) = y^I(\xi)\, ,
\"
21,"\begin{equation} \label{ezsol24}
{\bf a}_{\alpha\beta} = \eta_{\alpha\beta} + f_{\alpha\beta} + \partial_\alpha
y^I \, \partial_\beta y^I + \partial_\alpha t \, \partial_\beta t \, , \qquad 
f_{\alpha\beta} = \partial_\alpha a_\beta - \partial_\beta a_\alpha\, .
\"
22,"\begin{equation} \label{ezsol21}
\det({\bf A}) = \det(\widehat {\bf A}) = \det(\widetilde {\bf A})\, .
\"
23,"\begin{equation} \label{ezsol23}
\det ({\bf A}) = a^2 (f')^2 [\det {\bf a} + {\cal O}\left({1\over a^2}\right)]\, .
\"
24,"\begin{equation} \label{ezsol25}
S = - \int d^p\xi \, \int dx \, V(f) a f' \sqrt{-\det {\bf a}}
\, .
\"
25,"\begin{equation} \label{ezsol26}
S = - {\cal T}_{p-1} \, \int d^p\xi \, \sqrt{-\det {\bf a}}\, ,
\"
26,"\begin{equation} \label{ezsol30}
\partial_\alpha F(x-t(\xi)) = -\partial_\alpha t \, \partial_x  F(x-t(\xi))\, ,
\"
27,"\begin{equation} \label{enew2}
({\bf A}^{-1})^{\mu x}_S - ({\bf A}^{-1})^{\mu\beta}_S \partial_\beta t = {1\over a^2 
(f')^2} \Big(\delta^\mu_x - ({\bf A}^{-1})^{\mu x}_S\Big)\, .
\"
