,equation
0,"\begin{equation}
\label{sigma}
\Sigma=\exp(i\pi_\alpha \lambda_\alpha/f_\pi)\in SU(3)
\"
1,"\begin{equation}
\lambda_3=\pmatrix{1&0&0\cr
0&-1&0\cr 0&0&0\cr}
\"
2,"\begin{equation}
\lambda_8={1\over \sqrt 3}\pmatrix{1&0&0\cr
0&1&0\cr 0&0&-2\cr},
\"
3,"\begin{equation}
\label{kinetic}
L_0={f_\pi^2\over 4}{\rm Tr}(\partial_\mu \Sigma^\dagger \partial_\mu \Sigma)
\"
4,"\begin{equation}
\begin{plain}
\eqalign{
&P:\ \Sigma\ \rightarrow\ \Sigma^{-1}\cr
&CP:\ \Sigma\ \rightarrow\ \Sigma^{*}\cr
}
\end{plain}
\"
5,"\begin{equation}
\begin{plain}
\eqalign{
&\psi_L\rightarrow \psi_L g_L\cr
&\psi_R\rightarrow \psi_R g_R\cr
}
\end{plain}
\"
6,"\begin{equation}
\langle 0 | \overline \psi_L \psi_R | 0 \rangle \leftrightarrow v \Sigma
\label{vec}
\"
7,"\begin{equation}
\Sigma\rightarrow g_L^\dagger \Sigma g_R
\"
8,"\begin{equation}
L= L_0 - v {\rm Re\ Tr}(\Sigma M)
\"
9,"\begin{equation}
M=\pmatrix{ 
m_u & 0 & 0 \cr
0 & m_d & 0 \cr
0 & 0 & m_s \cr
}
\"
10,"\begin{equation}
M={m_u+m_d+m_s\over 3}
+{m_u-m_d\over 2}\ \lambda_3+{m_u+m_d-2 m_s\over 2\sqrt 3}\ \lambda_8
\"
11,"\begin{equation}
{\cal M}_{\alpha\beta}\ \propto\ {\rm Re\ Tr}\ \lambda_\alpha\lambda_\beta M
\"
12,"\begin{equation}
{\cal M}_{3,8}\ \propto\ m_u-m_d
\"
13,"\begin{equation}
\label{mesons}
\begin{plain}
\eqalign{
 m_{\pi_0}^2 \propto\ & {2\over 3} \bigg(m_u+m_d+m_s
-\sqrt{m_u^2+m_d^2+m_s^2-m_um_d-m_um_s-m_dm_s}\bigg)\cr
m_{\pi_+}^2= &\  m_{\pi_-}^2\propto m_u+m_d\cr
m_{K_+}^2= &\ m_{K_-}^2\propto m_u+m_s\cr
m_{K_0}^2= &\ m_{\overline K_0}^2\propto m_d+m_s\cr
m_{\eta}^2 \propto &\ {2\over 3} \bigg(m_u+m_d+m_s
+\sqrt{m_u^2+m_d^2+m_s^2-m_um_d-m_um_s-m_dm_s}\bigg)\cr
}
\end{plain}
\"
14,"\begin{equation}
{2(m_{\pi_+}^2+m_{K_+}^2+m_{K_0}^2)
\over 3(m_{\eta}^2+m_{\pi_0}^2)} \sim 1.07
\"
15,"\begin{equation}
{m_u\over m_d}=
{
m_{\pi^+}^2+m_{K_+}^2-m_{K_0}^2\over
m_{\pi^+}^2-m_{K_+}^2+m_{K_0}^2}\sim 0.66
\"
16,"\begin{equation} 
{m_u\over
m_d}= { 2m_{\pi^0}^2-m_{\pi^0}^2+m_{K_+}^2-m_{K_0}^2\over
m_{\pi^+}^2-m_{K_+}^2+m_{K_0}^2}\sim 0.55
\label{updown}
\"
17,"\begin{equation}
{2 m_s\over m_u+m_d}=
{
m_{K_+}^2+m_{K_0}^2-m_{\pi^+}^2\over
m_{\pi^+}^2
}\sim 26
\"
18,"\begin{equation}
\label{prod}
m_{\pi_0}^2m_\eta^2
\ \propto\ m_um_d+m_um_s+m_dm_s.
\"
19,"\begin{equation}
\label{boundary}
m_u={-m_sm_d\over m_s+m_d}
\"
