,equation
0,"\begin{equation}\label{dS}
P(X,X)=1 \ , P(X,Y)=\eta_{ab}X^aX^b \ , 
a,b=0,\dots,d \ .
\"
1,"\begin{equation}\label{metric}
ds^2=-d\tau^2+\cosh^2 \tau d\Omega^2_{d-1}
 \ ,
\"
2,"\begin{equation}\label{eqgen}
(\nabla^2-m^2)\phi=0 \ ,
\nabla^2\phi=\frac{1}{\sqrt{-g}}
\partial_{\mu}(\sqrt{-g}
g^{\mu\nu}\partial_{\nu}\phi) \ 
\"
3,"\begin{equation}\label{eqglob}
-\frac{1}{\cosh^{d-1}\tau}
\partial_\tau(\cosh^{d-1}\tau \partial_{\tau}\phi)+
\frac{1}{\cosh^{d}\tau}\nabla_{S^{d-1}}^2\phi
-m^2\phi=0 \ .
\"
4,"\begin{equation}
\phi=y_L(\tau)Y_{Lj}(\Omega)
\ ,
\"
5,"\begin{equation}
\nabla^2_{S^{d-1}}Y_{Lj}=-L(L+d-2)
Y_{Lj} \ ,
\"
6,"\begin{equation}\label{realcon}
Y_{Lj}(\Omega_A)=Y^*_{Lj}(\Omega)=
(-1)^LY_{Lj}(\Omega) \ ,
\"
7,"\begin{equation}\label{ortho}
\int d\Omega Y_{Lj}(\Omega)Y^*_{L'j'}(\Omega)=
\delta_{LL'}\delta_{jj'} \ ,
\"
8,"\begin{equation}\label{complete}
\sum_{Lj}Y_{Lj}(\Omega)Y^*_{Lj}(\Omega')=
\delta^{d-1}(\Omega,\Omega') \ .
\"
9,"\begin{equation}
y^{in}_L=\frac{2^{L+d/2-1}}{\sqrt{\mu}}
\cosh^L\tau e^{(L+\frac{d-1}{2}-i\mu)\tau}
F(L+\frac{d-1}{2},L+\frac{d-1}{2}-i\mu \ ,
1-i\mu, -e^{2\tau}) 
\"
10,"\begin{equation}\label{KGinnerprod}
(\phi_{Lj},\phi_{L'j'})=-i\int d\Omega \cosh^{d-1}\tau 
\left(\partial_{\tau}\phi^*_{Lj}\phi_{L'j'}-
\phi^*_{Lj}\partial_{\tau}\phi_{L'j'}\right)=
\delta_{LL'}\delta_{jj'}
\ ,
\"
11,"\begin{equation}\label{inlim}
\lim_{\tau\rightarrow -\infty}\phi^{in}_{Lj}
(x)=
\frac{2^{d/2-1}}{\sqrt{\mu}}
e^{(\frac{d-1}{2}-i\mu)\tau}Y_{Lj}(\Omega) \ .
\"
12,"\begin{equation}
y^{out}_L(\tau)=y^{in *}_L(-\tau) \ 
\"
13,"\begin{equation}
\lim_{\tau\rightarrow
\infty} y^{out}\rightarrow \frac{2^{d/2-1}}{\sqrt{\mu}}
e^{-(\frac{d-1}{2}+i\mu)\tau} 
\"
14,"\begin{equation}
\phi^{out}_{Lj}(x)=
y^{out}_L(\tau)Y_{Lj}(\Omega) \ 
\"
15,"\begin{equation}
\ket{in}=\ket{out}  
\mathrm{in \  odd \  dimensions} \ .
\"
16,"\begin{equation}
\phi^{in}_{\pm}\sim e^{h_{\pm}\tau} \ ,
h_{\pm}=\frac{d-1}{2}\pm i\mu \ ,
\mathrm{for}  \  \tau \  \rightarrow -\infty  \ .
\"
17,"\begin{equation}
e^{-2i\theta_L}=(-1)^{L-\frac{d-1}{2}}
\frac{\Gamma(-i\mu)\Gamma\left(L+\frac{d-1}{2}
+i\mu\right)}
{\Gamma(i\mu)\Gamma\left(L+\frac{d-1}{2}-i\mu\right)
} \ .
\"
18,"\begin{equation}\label{triangle}
\triangle_{\pm}
(\Omega,\Omega')=
-\frac{1}{\mu\sinh\pi\mu}\sum_{Lj}
e^{\mp 2i\theta_L}Y_{Lj}(\Omega)Y_{Lj}(\Omega') \ 
\"
19,"\begin{equation}
\lim_{\tau'\rightarrow -\infty \ ,
\tau \rightarrow \infty}
G_C(x,x')=2e^{h_+(\tau'-\tau)}
\sinh \pi\mu \triangle_+(\Omega',\Omega_A)
-2\sinh \pi\mu e^{h_-(\tau'-\tau)}
\triangle_-(\Omega',\Omega_A) \ .
\"
20,"\begin{equation}\label{outin}
\phi^{out}_{\pm}(\Omega)=-\mu\sinh\pi\mu
\int d\Omega \triangle_{\pm}(\Omega,
\Omega')\phi^{in}_{\mp}(\Omega') \ .
\"
21,"\begin{equation}\label{TPphi}
\mathcal{P}\phi(x)\mathcal{P}=\phi(Px) \ ,
\mathcal{T}\phi(x)\mathcal{T}=\phi(Tx) \ ,
\"
22,"\begin{equation}
\mathcal{P}a^{in}_{Lj}\mathcal{P}=
(-1)^ja^{in}_{Lj} \ ,
\mathcal{P}b^{in}_{Lj}\mathcal{P}= 
(-1)^jb^{in}_{Lj}  \ .
\"
23,"\begin{equation}
\mathcal{T}a^{in}_{Lj}\mathcal{T}=
(-1)^La^{in}_{Lj} \ ,
\mathcal{T}b^{in}_{Lj}\mathcal{T}=
(-1)^Lb^{in}_{Lj}  \ .
\"
24,"\begin{equation}
\ket{\Psi^{out}}=-\mu\sinh\pi\mu
\int d\Omega d\Omega'
 \Psi^{out}(\Omega)\triangle_-(\Omega,\Omega')
\phi^{in}_+(\Omega')\ket{in} \ .
\"
25,"\begin{equation}\label{pairing1}
\left(\Psi^{out}|\Psi^{in}\right)=-
\mu\sinh\pi\mu\int d\Omega d\Omega'
\Psi^{out}(\Omega')\triangle_-
(\Omega',\Omega)\Psi^{in}(\Omega) \ .
\"
26,"\begin{equation}
\mathcal{CPT}\ket{\Psi^{in}}=
\int d\Omega \Psi^{*in}(\Omega)
\phi^{out}_-(P\Omega_A)\ket{in}=
\int d\Omega \Psi^{in *}
(P\Omega_A)
\phi^{out}_-(\Omega)\ket{in} \ .
\"
