,equation
0,"\begin{equation}
\label{I-1}
S[q]\,=\,\int dt \,L(q_j, \dot{q}_j)\,,
\"
1,"\begin{equation}
\label{I-2}
p_j\,\equiv\,\frac{\partial L}{\partial \dot{q_j}}\,.
\"
2,"\begin{equation}
\label{I-3}
H[q , p]\,\equiv\,p_j\,\dot{q}_j\,-\,L(q_j, \dot{q}_j)\,.
\"
3,"\begin{equation}
\label{I-4}
S[q , p]\,=\,\int dt \left[ p_j\,\dot{q}_j\,-\,H(q_j, p_j)\right]\,.
\"
4,"\begin{equation}
\label{I-5}
i\hbar\,[,]_{PB}\biggr|_{
\begin{array}{c}
q \rightarrow Q \\ 
p \rightarrow P
\end{array}} 
\longrightarrow [,]\,.
\"
5,"\begin{equation}
\label{I-6}
S_1[q , v]\,=\,\int dt\,L_1(q_j , v_j)\,=\,\int dt\,\left[ v_j \dot{q}_j\,-\,H(q_j,v_j) \right]\,.
\"
6,"\begin{equation}
\label{I-10}
H_1\,=\,H(q_j , v_j)\,.
\"
7,"\begin{equation}
\label{I-13}
S_N[q , v]\,=\,\int dt\,L_N(q_j , v_j)\,=\,\int dt\,\left[ v_j \dot{q}_j\,-\,H(q_j,v_j)\,+\,
\dot{v}_j \theta_{jk} v_k \right]\,,
\"
8,"\begin{equation}
\label{I-17}
H_N\,=\,H(q_j , v_j)\,,
\"
9,"\begin{equation}
\label{I-21}
H(q_j , p_j)\,\longrightarrow \,H(\tilde{Q}_j + \theta_{jk} \tilde{P}_k , \tilde{P}_j)\,.
\"
10,"\begin{equation}
\label{I-22}
H(q_j , p_j)\,=\,\frac{p_j p_j}{2 m}\,+\,V(q_j)\,,
\"
11,"\begin{equation}
\label{I-23}
H(\tilde{Q}_j + \theta_{jk} \tilde{P}_k , \tilde{P}_j)\,=\,\frac{\tilde{P}_j \tilde{P}_j}{2 m}\,+\,V(\tilde{Q}_j + \theta_{jk} \tilde{P}_k)\,.
\"
12,"\begin{equation}
\label{I-24}
-\,\frac{\hbar^2}{2 m}\,\nabla_{\tilde{q}}^2\,\Psi(\tilde{q} , t)\,+\,V\left(\tilde{q}_j - i \hbar \theta_{jk} \frac{\partial}{\partial \tilde{q}_k}\right)\,\Psi(\tilde{q} , t)\,=\,i \hbar \frac{\partial \,\Psi(\tilde{q} , t)}{\partial t}\,.
\"
13,"\begin{equation}
\label{I-25}
V(\tilde{q})\,\left[ exp \left(- i \hbar\,\overleftarrow{\frac{\partial}{\partial \tilde{q}}_j}\,\theta_{jk}\,\overrightarrow{\frac{\partial}{\partial \tilde{q}}_k}\right)\right]\,\Psi(\tilde{q} , t)\,.
\"
14,"\begin{equation}
\label{I-27}
\left[\frac{\partial}{\partial \tilde{q}}_{j_1}
...\frac{\partial}{\partial \tilde{q}}_{j_n}\,V(\tilde{q})\right]\,=\,\left(\frac{i}{\hbar}\right)^n\,
\int\,\frac{d^N \tilde{k}}{(2 \pi \hbar)^{\frac{N}{2}}}\,\tilde{k}_{j_1}...\tilde{k}_{j_n}\,
e^{\frac{i}{\hbar}\,\tilde{q}\cdot \tilde{k}}\,V(\tilde{k})\,.
\"
15,"\begin{equation}
\label{I-29}
V(\tilde{q})\,\ast \,\Psi(\tilde{q} , t) = V\left(\tilde{q}_j - i \hbar \theta_{jk} \frac{\partial}{\partial \tilde{q}_k}\right)\,\Psi(\tilde{q} , t)\,,
\"
