,equation
0,"\begin{equation}
a_1+a_2+ a_3 +a_4 \equiv 0 \ \hbox{mod} (\Gamma)\ .
\"
1,"\begin{equation}
\phi^i_{lp}=\phi_l^i\delta_{p,l+\tilde a_i},\ 
\psi_{lp}^i=\psi_{l}^i\delta_{p,l+a_i}
\ .
\"
2,"\begin{equation}
\tilde a_1+ \tilde a_2 +\tilde a_3\equiv 0 \  \hbox{mod} (\Gamma)
\ .
\"
3,"\begin{equation}
z_i=r_ie^{i(\alpha_i \theta_1 +\beta_i \theta_2 +\frac{
a_i}{\Gamma}\phi)}
\"
4,"\begin{equation}
ds^2=\sum_{i=1}^{3}dz_id\bar z_i= \sum_{i=1}^3 dr_i^2+ R^2 d\theta_1^2
+R^2 d\theta_2^2 +\frac{a^2R^2}{\Gamma^2}d\phi^2
\"
5,"\begin{equation}
R_{S^1}=\frac{l_s^2}{R_5}, \ R_5=\frac{\Gamma l_s^2}{aR}\ .
\"
6,"\begin{equation}
m_k= \frac{2\pi k}{R_5}
\"
7,"\begin{equation}
\tilde a_1\equiv 2 a_4, \ \tilde a_2\equiv  0, \ \tilde a_3\equiv 0\ 
\hbox{mod}  
(\Gamma)
\"
8,"\begin{equation}
a_1\equiv a_4, a_2\equiv -a_4,\ a_3\equiv -a_4\ \hbox{mod} (\Gamma)\ .
\"
9,"\begin{equation}
W=\frac{1}{\Gamma n}\ \hbox{Tr} P e^{ig\int_C (A_m \dot x^m
-X_iu^i\vert \dot x\vert)}
\"
10,"\begin{equation}
\vec u=(\cos \Delta \theta \frac{\sigma}{L}, \sin \Delta \theta 
\frac{\sigma}{L})
\"
11,"\begin{equation}
\vec u=(1, 0)
\"
12,"\begin{equation}
\vec u=(\cos \Delta \theta, \sin \Delta \theta)
\"
13,"\begin{equation}
A_p=\sqrt \frac{2}{\Gamma}\left\{ \sum_{n=0}^{(\Gamma -1)/2} \eta_n
\cos (\frac{2\pi n}{\Gamma}p)A^{(n)}_p +\sum_{n=0}^{(\Gamma -1)/2} 
\sin (\frac{2\pi n}{\Gamma}p)\tilde A^{(n)}_p \right\}
\"
14,"\begin{equation}
<A_p^{(n)}(0,0)A_p^{(n)}(L,\tau)>=\int
\frac{d^4p}{(2\pi)^4}\frac{e^{-ip_0\tau +i\vec p \cdot \vec 
L}}{p_0^2+p^2+m_n^2}
\"
15,"\begin{equation}
\ln <W>=g^2n T (1+\cos(\Delta \theta)
\int_0^T d\tau G_5
\"
16,"\begin{equation}
G_5= \sum_{n=0}^{\Gamma -1} \int\frac{d^4p}{(2\pi)^4}\frac{e^{-ip_0\tau 
+i\vec p \cdot \vec L}}{p_0^2+p^2+m_n^2}
\"
17,"\begin{equation}
G_5=R_5 \int \frac{d^5p}{(2\pi)^5}\frac{e^{-ip_0\tau 
+i\vec p \cdot \vec L}}{p_0^2+p^2+p_5^2}
\"
18,"\begin{equation}
G_5=\frac{R_5}{ (\tau^2+L^2)^{3/2}}
\"
19,"\begin{equation}
V=\frac{g^2n R_5}{ L^2}\int_0^{\infty}\frac{1+\cos 
\Delta\theta}{(1+u^2)^{3/2}}
=\frac{g^2n R_5}{ L^2}\ \{1+\cos\Delta\theta\}\ .
\"
20,"\begin{equation}
ds^2_{10}= H^{-1/2}ds_{4}^2+ H^{1/2}ds_6^2
\"
21,"\begin{equation}
H=1+\sum_{j=1}^{\Gamma }\frac{r_0^4}{\vert r-r_j\vert^4}
\label{H}
\"
22,"\begin{equation}
H \approx \sum_{i=1}^{\Gamma }\frac{r_0^4}{\vert r-r_i\vert^4}
\"
23,"\begin{equation}
x>> \frac{1}{\Gamma}
\"
24,"\begin{equation}
H=\Gamma r_0^4 \frac{r^2+R^2}{(r^2-R^2)^3}
\label{Hinterp}
\"
25,"\begin{equation}
H=\frac{\Gamma r_0^4}{4R^4}\frac{1}{x^3}
\label{Hdecons}
\"
26,"\begin{equation}
H=\frac{\Gamma r_0^4}{r^4}\ .
\label{AdS}
\"
27,"\begin{equation}
dS_2= (H^{-1}+r'^2 +r^2 \theta'^2)^{1/2}d\sigma d\tau\ .
\"
28,"\begin{equation}
V(L,\Delta \theta)=\frac{1}{2\pi\alpha'}\int d\sigma (H^{-1}+ r'^2+ r^2  
\theta'^2)^{1/2}\ .
\"
29,"\begin{equation}
\left\langle W(T\times L) \right\rangle = \sum_{n\ge 0} \ (e^{-T 
V(L,\Delta
\theta+2\pi n )} +
e^{-T V(L,2 \pi (n+1)  -\Delta \theta)})\ .
\"
30,"\begin{equation}
V_{eff}(L,\Delta \theta)= \mbox{\rm min}\left\{ V(L,\Delta\theta),
V(L,2\pi-\Delta\theta) \right\}
\"
31,"\begin{equation}
V=\frac{1}{2\pi\alpha'}\int dr (1+H^{-1}\dot \sigma^2+r^2 \dot 
\theta^2)^{1/2}\ 
,
\"
32,"\begin{equation}
{\cal L}= (1+H^{-1}\dot \sigma^2+r^2 \dot \theta^2)^{1/2}\ .
\"
33,"\begin{equation}
{\cal L}= (1-H{\bf E}^2 -\frac{{\bf l}^2}{r^2})^{-1/2}
\label{lagrange}
\"
34,"\begin{equation}
L= \int_{R_{min}}^\infty \frac{{\bf E}H}{(1-H{\bf E}^2 -\frac{{\bf 
l}^2}{r^2})^{1/2}}dr
\label{L}
\"
