,equation
0,"\begin{equation}
     G^{\mu}_{\nu}=8 \pi G \left< T^{\mu}_{\nu} \right>.
     \"
1,"\begin{equation}
      \langle T^{\mu}_{\nu} \rangle_{ren}=\langle T^{\mu}_{\nu}
      \rangle_{numeric}+\langle T^{\mu}_{\nu} \rangle_{analytic}.
      \"
2,"\begin{equation}\label{metric}
  ds^2= fd\tau^2+d\rho^2+r^2(d\theta^2+\sin^2\theta\, d\varphi^2),
  \"
3,"\begin{equation}\label{wronskian}
        C_{\omega l}\left[p_{\omega l}\frac{dq_{\omega l}}{d\rho}-
        q_{\omega l}\frac{dp_{\omega l}}{d\rho}\right]=\frac{-1}{r^2f^{1/2}}.
        \"
4,"\begin{equation}\label{modes}
        \begin{array}{l}
        \displaystyle
        p_{\omega l}=\frac1{\sqrt {2 r^2 W}}
        \exp \left\{ \int^\rho W f^{-1/2} d\rho \right\}, \\
        \\
        \displaystyle
        q_{\omega l}=\frac1{\sqrt{2 r^2 W}}
        \exp\left\{- \int^\rho W f^{-1/2} d\rho \right\},
        \end{array}
        \"
5,"\begin{equation} \label{W2}
     W^2=\omega^2+\frac{f}{r^2} l(l+1)+\frac{f}{4 r^2}+V
     +{ \frac{f'}{8}\frac{(W^2)'}{W^2}
     +\frac{f}{4}\frac{(W^2)''}{W^2}-\frac{5f}{16}\frac{(W^2)'^2}{W^4} }
     ,
     \"
6,"\begin{equation}
     \left< \varphi^2 \right>_{unren}=B_1,
     \"
7,"\begin{equation} \label{u}
      \varepsilon=\sqrt{\frac{f}{r^2}}(\tau-\tilde \tau), \quad
      u=w \sqrt{\frac{r^2}{f}}.
      \"
8,"\begin{equation} \label{Lm}
       L^{-1}= \max \left \{
       |1/r|, \left| \left[ \ln(fr^2) \right]'  \right|, \
       \left| \left[ \ln(fr^2) \right]''  \right|^{1/2}, \
       \left| \left[ \ln(fr^2) \right]'''  \right|^{1/3}, \
       \dots  \right \},
       \"
9,"\begin{equation} \label{ewkb}
      \varepsilon_{\mbox{\tiny WKB}}=\frac{r_{\rm c}} L \ll 1
      \"
10,"\begin{equation}
       (W^2)_{(0)} = \omega^2+\frac{f}{r^2} l (l+1)+f m^2.
       \"
11,"\begin{equation}
      (W^2)_{(2)} =\frac{f}{4 r^2}+V+
      \frac{f'}{8} \frac{ {(W^2)_{(0)}}'}{(W^2)_{(0)}}
      +\frac{f}{4} \frac{{(W^2)_{(0)}}''}{(W^2)_{(0)}}
      -\frac{5f}{16} \frac{{{(W^2)_{(0)}}'}^2}{{(W^2)_{(0)}}^2}
      \"
12,"\begin{equation} \label{W0}
       (W^2)_{(0)} = \omega^2+\frac{f}{r^2}
       \left(l+\frac12\right)^2+f m^2,
       \"
13,"\begin{equation}
      (W^2)_{(0)} \gg (W^2)_{(2)} \gg (W^2)_{\!(4)} \gg \ldots
      \"
14,"\begin{equation}
       (W^2)_{\!(2)} \sim \varepsilon^{ 2}_{\mbox{\tiny WKB}}
       (W^2)_{(0)}, \quad (W^2)_{\!(4)} \sim
       \varepsilon^{ 4}_{\mbox{\tiny WKB}} (W^2)_{(0)},
       \quad \ldots
      \"
15,"\begin{equation}
      W^2=(W^2)_{(0)}+(W^2)_{(2)}+(W^2)_{\!(4)}+\ldots .
      \"
16,"\begin{equation}
     \varepsilon_{\mbox{\tiny WKB}}=\frac{\sqrt{f}}{w_0 L}
     =\frac{|r|}{u_0 L}  \ll 1.
     \"
17,"\begin{equation}
     u_0 \gg \frac{|r|}{L} \geq 1.
     \"
18,"\begin{equation} \label{W02}
       (W^2)_{(0)} = \omega^2+\frac{f}{r^2}
       \left(l+\frac12\right)^2.
       \"
19,"\begin{equation}
      (W^2)_{(2)} =V+
      \frac{f'}{8}\frac{{(W^2)_{(0)}}'}{{(W^2)_{(0)}}}
      +\frac{f}{4}\frac{{(W^2)_{(0)}}''}{{(W^2)_{(0)}}}
      -\frac{5f}{16} \frac{{{(W^2)_{(0)}}'}^2}{{(W^2)_{(0)}}^2},
      \"
20,"\begin{equation} \label{intsums}
      S^k_n(\varepsilon,u_0)=\int \nolimits_{u_0}^{\infty}du
      \cos (\varepsilon u)
      \sum \limits_{l=0}^{\infty}  \left\{  \frac{\left(l+1/2\right)^{2k+1}}
      {\left[u^2+\left(l+1/2\right)^2\right]^{(2n+1)/2}}-
      \mbox{subtraction terms} \right\},
      \"
21,"\begin{equation} \label{37}
      S^n_n(\varepsilon,u_0)=\int \nolimits_{u_0}^{\infty}du
      \cos (\varepsilon u)
      \sum \limits_{l=0}^{\infty}  \left\{  \frac{\left(l+1/2
      \right)^{2n+1}}{\left[u^2+\left(l+1/2\right)^2
      \right]^{(2n+1)/2}}- 1 \right\}.
      \"
22,"\begin{equation}\
     S^1_0(\varepsilon, u_0)=\frac{4}{ \varepsilon^4}
     -\frac{u_0^4}{6}+ \frac{7}{960} \left( C+\frac12\ln
     \left| \varepsilon^2 u_0^2
     \right|\right)-\frac{31}{32256} \frac{1}{u_0^2}
     +O\left( \frac{1}{u_0^4} \right)
     +O\left( \varepsilon^2 \ln \left| \varepsilon \right| \right),
     \"
23,"\begin{equation}
      \left< \varphi^2 \right>_{ren}=
      \lim_{\tilde \tau \rightarrow \tau}
      \left[\left< \varphi^2 \right>_{unren}-
      \left< \varphi^2 \right>_{\mbox{\tiny DS}}\right],
      \"
24,"\begin{equation}
      \left< T^{\mu}_{\nu} \right>_{ren}=
      \lim_{\tilde \tau \rightarrow \tau}
      \left[\left< T^{\mu}_{\nu} \right>_{unren}-
      \left< T^{\mu}_{\nu} \right>_{\mbox{\tiny DS}}\right],
      \"
25,"\begin{equation} \label{res1}
     \left< \varphi^2 \right>_{\mbox{\tiny WKB}}=
     \lim_{\tilde \tau \rightarrow \tau}
     \left[\left< \varphi^2 \right>^{\mbox{\tiny HFC}}_{unren}-
     \left< \varphi^2 \right>_{\mbox{\tiny DS}}\right]=
     \left( \varphi^2 \right)_{\!(0)}
     +\left( \varphi^2 \right)_{\!(2)}
     +O\left(\frac{1}{{u_0}^2 L^2}\right),
     \"
26,"\begin{equation}  \label{res2}
     \left< T^{\mu}_{\nu} \right>_{\mbox{\tiny WKB}}=
     \lim_{\tilde \tau \rightarrow \tau}
     \left[\left< T^{\mu}_{\nu} \right>^{\mbox{\tiny HFC}}_{unren}-
     \left< T^{\mu}_{\nu} \right>_{\mbox{\tiny DS}}\right]=
     \left( T^{\mu}_{\nu}\right)_{(0)}
     +\left( T^{\mu}_{\nu} \right)_{(2)}
     +\left(T^{\mu}_{\nu} \right)_{\!(4)}
     +O\left(\frac{1}{{u_0}^2 L^4}\right),
     \"
27,"\begin{equation}
     \left( \varphi^2 \right)_{\!(0)}=\frac{{u_0}^2}{8 \pi^2 r^2},
     \"
28,"\begin{equation}
     u_0=w_0 \sqrt{r^2/f}\gg 1.
     \"
29,"\begin{equation}
     \frac{\lambda }{\sqrt{f}/\omega_0} \ll 1,
     \"
30,"\begin{equation}
     \left< T^{\mu}_{\nu}\right>_{ren;\,\mu}=
     O\left(\frac{1}{u_0^2 L^5} \right)
     +O\left(\frac{\lambda u_0}{r L^5}\right),
     \"
31,"\begin{equation} \label{condition}
       \lambda \ll \frac{\sqrt{f(\rho)}}{w_0} \ll L(\rho),
       \"
32,"\begin{equation}
ds^2=-\left(1-\frac{r_g}{r(\rho)}\right)dt^2 +d\rho^2 +r(\rho)^2
(d\theta^2+\sin^2\theta\, d\varphi^2),
\"
33,"\begin{equation} f(\rho) \sim 1, \quad L(\rho)
     \sim r(\rho),
     \"
34,"\begin{equation}
r_0 \ll w_0 \ll r(\rho).
\"
35,"\begin{equation}
      \sum \limits_{l=0}^{\infty} F( l+1/2)
      =\int \nolimits_{q}^{\infty}F(x)dx
      +\int \nolimits_{q-i\infty}^{q}\frac{F(z)}{1+e^{i2\pi z}}dz
      -\int \nolimits_{q}^{q+i\infty}\frac{F(z)}{1+e^{-i2\pi z}}dz,
      \"
36,"\begin{equation} \label{1}
      \left| F(x+iy) \right|<\epsilon(x)e^{a|y|}, \quad 0<a<2\pi,
      \"
37,"\begin{equation}
      \epsilon(x)\rightarrow 0 \quad \mbox{for} \quad x
      \rightarrow +\infty.
      \"
38,"\begin{equation}
     G^{\mu}_{\nu}=8 \pi G \left< T^{\mu}_{\nu} \right>.
     \"
39,"\begin{equation}
      \langle T^{\mu}_{\nu} \rangle_{ren}=\langle T^{\mu}_{\nu}
      \rangle_{numeric}+\langle T^{\mu}_{\nu} \rangle_{analytic}.
      \"
40,"\begin{equation}\label{metric}
  ds^2= fd\tau^2+d\rho^2+r^2(d\theta^2+\sin^2\theta\, d\varphi^2),
  \"
41,"\begin{equation}\label{wronskian}
        C_{\omega l}\left[p_{\omega l}\frac{dq_{\omega l}}{d\rho}-
        q_{\omega l}\frac{dp_{\omega l}}{d\rho}\right]=\frac{-1}{r^2f^{1/2}}.
        \"
42,"\begin{equation}\label{modes}
        \begin{array}{l}
        \displaystyle
        p_{\omega l}=\frac1{\sqrt {2 r^2 W}}
        \exp \left\{ \int^\rho W f^{-1/2} d\rho \right\}, \\
        \\
        \displaystyle
        q_{\omega l}=\frac1{\sqrt{2 r^2 W}}
        \exp\left\{- \int^\rho W f^{-1/2} d\rho \right\},
        \end{array}
        \"
43,"\begin{equation} \label{W2}
     W^2=\omega^2+\frac{f}{r^2} l(l+1)+\frac{f}{4 r^2}+V
     +{ \frac{f'}{8}\frac{(W^2)'}{W^2}
     +\frac{f}{4}\frac{(W^2)''}{W^2}-\frac{5f}{16}\frac{(W^2)'^2}{W^4} }
     ,
     \"
44,"\begin{equation}
     \left< \varphi^2 \right>_{unren}=B_1,
     \"
45,"\begin{equation} \label{u}
      \varepsilon=\sqrt{\frac{f}{r^2}}(\tau-\tilde \tau), \quad
      u=w \sqrt{\frac{r^2}{f}}.
      \"
46,"\begin{equation} \label{Lm}
       L^{-1}= \max \left \{
       |1/r|, \left| \left[ \ln(fr^2) \right]'  \right|, \
       \left| \left[ \ln(fr^2) \right]''  \right|^{1/2}, \
       \left| \left[ \ln(fr^2) \right]'''  \right|^{1/3}, \
       \dots  \right \},
       \"
47,"\begin{equation} \label{ewkb}
      \varepsilon_{\mbox{\tiny WKB}}=\frac{r_{\rm c}} L \ll 1
      \"
48,"\begin{equation}
       (W^2)_{(0)} = \omega^2+\frac{f}{r^2} l (l+1)+f m^2.
       \"
