,equation
0,"\begin{equation}
{\cal F}_{\m_1\m_2\m_3} \equiv \Box \phi_{\m_1\m_2\m_3} -
3\partial _{(\m_1} \partial ^{\m_4}\phi_{\m_2\m_3)\m_4} +3
\partial _{(\m_1}\partial ^{}_{\m_2}\phi_{\m_3)\m_4}^{\quad\quad\m_4} =0\,
\label{frspin3}\"
1,"\begin{equation} \delta \phi_{\m_1\m_2\m_3} \
= \ 3\partial_{(\m_1} \Lambda_{\m_2\m_3)} \ . \label{deltaphi3}
\"
2,"\begin{equation}
\delta {\cal F}_{\m_1\m_2\m_3} \ = \ 3 \,
\partial_{\m_1}
\partial_{\m_2} \partial_{\m_3} \,
\Lambda_{\quad\m_4}^{\m_4} \,,
 \label{deltaF}
\"
3,"\begin{equation} \partial ^{\m_4}\phi_{\m_2\m_3\m_4} -
\partial ^{}_{(\m_2}\phi_{\m_3)\m_4}^{\quad\quad\m_4} =0\"
4,"\begin{equation} {\cal F}_{\m_1\m_2\m_3} \, = \,
\partial_{\m_1}\partial_{\m_2} \partial_{\m_3} {\cal H}\label{FS1}\"
5,"\begin{equation} {\cal
H}\,\equiv\,\frac{1}{\Box^2}\,\partial^{\m_1}{\cal
F}_{\m_1\m_2}^{\quad\quad\m_2}\,.\"
6,"\begin{equation} \delta{\cal H}=3
\Lambda_{\,\,\,\m}^{\m}\,.\"
7,"\begin{equation} {\cal
K}_{\m_1\n_1\,\mid\,\m_2\n_2\,\mid\,\m_3\n_3}=
8\,\partial_{[\m_1}\phi_{\n_1]\,\mid\,[\m_2,\n_2]\,\mid\,[\m_3,\n_3]}\,.\label{curvature}\"
8,"\begin{equation} {\cal
K}_{[\m_1\n_1]\,\mid\,\m_2\n_2\,\mid\,\m_3\n_3}={\cal
K}_{\m_1\n_1\,\mid\,[\m_2\n_2]\,\mid\,\m_3\n_3}={\cal
K}_{\m_1\n_1\,\mid\,\m_2\n_2\,\mid\,[\m_3\n_3]}={\cal
K}_{\m_1\n_1\,\mid\,\m_2\n_2\,\mid\,\m_3\n_3}\,.\"
9,"\begin{equation}
{\cal K}_{\m_1\n_1\,\mid\,\m_2\n_2\,\mid\,\m_3\n_3}={\cal
K}_{\m_2\n_2\,\mid\,\m_1\n_1\,\mid\,\m_3\n_3}={\cal
K}_{\m_3\n_3\,\mid\,\m_2\n_2\,\mid\,\m_1\n_1}={\cal
K}_{\m_1\n_1\,\mid\,\m_3\n_3\,\mid\,\m_2\n_2}\,.\"
10,"\begin{equation} {\cal
K}_{[\m_1\n_1\,\mid\,\m_2]\n_2\,\mid\,\m_3\n_3}=0\,, \label{BI}
\"
11,"\begin{equation}
\partial _{[\r_1}{\cal
K}_{\m_1\n_1]\,\mid\,\m_2\n_2\,\mid\,\m_3\n_3}=0\,.\label{BII}\"
12,"\begin{equation}
{\cal R}^{\m_1\n_1\r_1}_{\quad\quad ;\,\,\m_2\n_2\r_2}\equiv {\cal
K}^{\m_1\quad\quad\n_1\quad\r_1}_{\quad(\m_2\,\mid\quad\n_2\,\mid\quad\r_2)}\,,\label{dWF}\"
13,"\begin{equation} {\cal
K}_{\m_1\n_1\,\mid\,\m_2\n_2\,\mid\,\m_3\n_3}=2\,{\cal
R}_{[\m_1[\m_2[\m_3\,;\,\,\n_1]\n_2]\n_3]}\,,\"
14,"\begin{equation} {\cal
R}_{(\m_1\n_1\r_1)\,;\,\,\m_2\n_2\r_2}={\cal
R}_{\m_1\n_1\r_1\,;\,\,(\m_2\n_2\r_2)}={\cal
R}_{\m_1\n_1\r_1\,;\,\,\m_2\n_2\r_2}\,.\"
15,"\begin{equation} {\cal F}_{\m_1\m_2\m_3} -
\frac{1}{\Box}\,\partial ^{}_{(\m_1}\partial ^{}_{\m_2}{\cal
F}_{\m_3)\m_4}^{\quad\quad\m_4}\,\equiv\,
\frac{1}{\Box}\,\,\partial ^{\n_1}{\cal
R}^{\n_2}_{\,\,\,\,\,\n_1\n_2\,;\,\m_1\m_2\m_3} =0\,.
\label{FSbis}
\"
