,equation
0,"\begin{equation}
c_i \rightarrow \alpha_{ij} c_j + \beta_{ij} c^*_j + \gamma_i \quad .
\"
1,"\begin{equation}
c_i \rightarrow \alpha_{ij} c_j + \beta_{ij} c^*_j \quad .
\"
2,"\begin{equation}
\left(
\begin{array}{c}
c' \\
{c^{*}}' \\
1
\end{array}
\right)
=
\left(
\begin{array}{ccc}
\alpha & \beta & \gamma \\
\beta^* & \alpha^* & \gamma^* \\
0 & 0 & 1
\end{array}
\right)
\dot{\otimes}
\left(
\begin{array}{c}
c \\
c^* \\
1
\end{array}
\right)
\"
3,"\begin{equation}
M =
\left(
\begin{array}{cc|c}
\alpha & \beta & \gamma \\
\beta^* & \alpha^* & \gamma^* \\
\hline
0 & 0 & 1
\end{array}
\right)
 =
\left(
\begin{array}{c|c}
A & \Gamma \\
\hline
0 & 1
\end{array}
\right) \quad .
\"
4,"\begin{equation} M^{-1} =
\left(
\begin{array}{cc}
A^{-1} & -A^{-1} \Gamma \\
0 & 1
\end{array}
\right)
\"
5,\begin{equation} (A \otimes B)(C \otimes D) = - AC \otimes BD \
6,"\begin{equation} U = \left(
\begin{tabular}{cc|c}
$\frac{1}{\sqrt{2}}$ & $\frac{1}{\sqrt{2}}$ & $0$ \\
$\frac{-i}{\sqrt{2}}$ & $\frac{i}{\sqrt{2}}$ & $0$ \\
\hline
$0$ & $0$ & $1$
\end{tabular}
\right)
\"
7,"\begin{equation} [\Gamma_i
, \Gamma_j]_+ = \delta_{ij} - A_{ik} A_{jk} \quad\quad, i, j =
1, 2, \ldots , 2d . \"
8,"\begin{equation}
c_i \rightarrow \alpha_{ij} c_j + \beta_{ij} c^*_j + \gamma_i \quad .
\"
9,"\begin{equation}
c_i \rightarrow \alpha_{ij} c_j + \beta_{ij} c^*_j \quad .
\"
10,"\begin{equation}
\left(
\begin{array}{c}
c' \\
{c^{*}}' \\
1
\end{array}
\right)
=
\left(
\begin{array}{ccc}
\alpha & \beta & \gamma \\
\beta^* & \alpha^* & \gamma^* \\
0 & 0 & 1
\end{array}
\right)
\dot{\otimes}
\left(
\begin{array}{c}
c \\
c^* \\
1
\end{array}
\right)
\"
11,"\begin{equation}
M =
\left(
\begin{array}{cc|c}
\alpha & \beta & \gamma \\
\beta^* & \alpha^* & \gamma^* \\
\hline
0 & 0 & 1
\end{array}
\right)
 =
\left(
\begin{array}{c|c}
A & \Gamma \\
\hline
0 & 1
\end{array}
\right) \quad .
\"
12,"\begin{equation} M^{-1} =
\left(
\begin{array}{cc}
A^{-1} & -A^{-1} \Gamma \\
0 & 1
\end{array}
\right)
\"
13,\begin{equation} (A \otimes B)(C \otimes D) = - AC \otimes BD \
14,"\begin{equation} U = \left(
\begin{tabular}{cc|c}
$\frac{1}{\sqrt{2}}$ & $\frac{1}{\sqrt{2}}$ & $0$ \\
$\frac{-i}{\sqrt{2}}$ & $\frac{i}{\sqrt{2}}$ & $0$ \\
\hline
$0$ & $0$ & $1$
\end{tabular}
\right)
\"
15,"\begin{equation} [\Gamma_i
, \Gamma_j]_+ = \delta_{ij} - A_{ik} A_{jk} \quad\quad, i, j =
1, 2, \ldots , 2d . \"
