,equation
0,"\begin{equation}
{\cal L}_{q}=c_{o}\sigma _{o}
\"
1,"\begin{equation}
s_{o}=\sigma _{o}-v_{o}  \label{17}
\"
2,"\begin{equation}
{\cal L}_{T}={\cal L}_{F}+{\cal L}_{I}  \label{18}
\"
3,"\begin{equation}
M_{N}=G_{o}v_{o}  \label{21}
\"
4,"\begin{equation}
M_{\pi }^{2}=\mu _{o}^{2}+\lambda _{o}v_{o}^{2}  \label{22}
\"
5,"\begin{equation}
M_{\sigma }^{2}=\mu _{o}^{2}+3\lambda _{o}v_{o}^{2}  \label{23}
\"
6,"\begin{equation}
V_{N\pi N},V_{N\sigma N},V_{\pi ^{4}},V_{\sigma ^{4}},V_{\pi ^{2}\sigma
^{2}},V_{\pi ^{2}\sigma },V_{\sigma ^{3}}
\"
7,"\begin{equation}
-F[V_{\pi ^{2}\sigma }(p,0)]=D_{\sigma }^{-1}(p^{2})-D_{\pi }^{-1}(p^{2})
\label{iw1}
\"
8,"\begin{equation}
iF[V_{N\pi N}(p,0)]=\frac{1}{2}\left\{ \tau _{a}\gamma _{5},S^{-1}(\not%
{p})\right\} .  \label{iw2}
\"
9,"\begin{equation}
D_{\pi }^{-1}(p^{2})=p^{2}-\mu ^{2}-\Sigma _{R}^{\pi }(p^{2})
\"
10,"\begin{equation}
\Sigma _{R}^{\pi }(p^{2})=\Sigma _{CT}^{\pi }(p^{2})+\Sigma ^{\pi }(p^{2})
\"
11,"\begin{equation}
\Sigma ^{\pi }(p^{2})=\Sigma ^{\pi N}(p^{2})+\Sigma ^{\pi \sigma }(p^{2})
\"
12,"\begin{equation}
D_{\sigma }^{-1}(p^{2})=p^{2}-M^{2}-\Sigma _{R}^{\sigma }(p^{2})
\"
13,"\begin{equation}
\Sigma _{R}^{\sigma }(p^{2})=\Sigma _{CT}^{\sigma }(p^{2})+\Sigma ^{\sigma
}(p^{2})
\"
14,"\begin{equation}
\Sigma ^{\sigma }(p^{2})=\Sigma ^{\sigma N}(p^{2})+\Sigma ^{\sigma \sigma
}(p^{2})+\Sigma ^{\sigma \pi }(p^{2})
\"
15,"\begin{equation}
i\Sigma ^{\pi N}(p^{2})=8G^{2}[p_{\mu }I_{lin}^{\mu
}(p^{2},m^{2})-I_{quad}(p^{2},m^{2})]
\"
16,"\begin{equation}
i\Sigma ^{\sigma N}(p^{2})=8G^{2}[p_{\mu }I_{lin}^{\mu
}(p^{2},m^{2})-I_{quad}(p^{2},m^{2})-2m^{2}I_{\log }(p^{2},m^{2})]
\"
17,"\begin{equation}
I_{lin}^{\mu }(p^{2},m^{2})=\int_{\Lambda }\frac{d^{4}k}{(2\pi )^{4}}\frac{%
k^{\mu }}{(k^{2}-m^{2})[(p-k)^{2}-m^{2}]},
\"
18,"\begin{equation}
I_{\log }(p^{2},m^{2})=\int_{\Lambda }\frac{d^{4}k}{(2\pi )^{4}}\frac{1}{%
(k^{2}-m^{2})[(p-k)^{2}-m^{2}]}
\"
19,"\begin{equation}
I_{quad}(p^{2},m^{2})=\int_{\Lambda }\frac{d^{4}k}{(2\pi )^{4}}\frac{1}{%
[(p-k)^{2}-m^{2}]}
\"
20,"\begin{equation}
S_{F}^{-1}(\not{p})=\not{p}-m+\Sigma _{R}^{N}(\not{p})
\"
21,"\begin{equation}
\Sigma _{R}^{N}(\not{p})=\Sigma _{CT}^{N}(\not{p})+\Sigma ^{N}(\not{p})
\"
22,"\begin{equation}
\Sigma ^{N}(\not{p})=\Sigma ^{N\sigma }(\not{p})+\Sigma ^{N\pi }(\not{p})
\"
