,equation
0,"\begin{equation}
\theta f =f + \Lambda ~,
\"
1,"\begin{equation}
\langle  V^B_{\alpha, f_\alpha}  V^F_{\beta, f_\beta} 
V^F_{\gamma, f_\gamma}  \rangle \;,
\label{vertex}
\"
2,"\begin{equation}
V_{\rm tw}(z,\bar z)= V_{\rm untw}(z,\bar z)~\sigma_{\alpha, f_\alpha}(z,\bar z)
\"
3,"\begin{equation}
V(z, \bar z)=e^{-q \Phi(z)} e^{i \alpha \cdot H} e^{i(P_R \cdot X_R-
P_L \cdot X_L)} \;,
\"
4,"\begin{equation}
\langle  V^B_{\alpha, f_\alpha}  V^F_{\beta, f_\beta} 
V^F_{\gamma, f_\gamma}  \rangle =
\langle  V^B  V^F  V^F  \rangle \langle  
 \sigma_{\alpha, f_\alpha}   \sigma_{\beta, f_\beta} \sigma_{\gamma, f_\gamma} \rangle \;.
\"
5,"\begin{equation}
Y_{\alpha \beta \gamma}= {\rm const}~ \sum_{X_{\rm cl}} e^{-S_{\rm cl}} \;,
\"
6,"\begin{equation}
S_{\rm cl}=
{1\over 2\pi} \int d\tau d\sigma ~\partial^\alpha X^{\rm i} 
 \partial_\alpha  X^{\rm i}
={1\over 2\pi} \int d^2 z (\partial Z^i \bar \partial \bar Z^i+
\bar\partial Z^i \partial \bar Z^i ) 
\"
7,"\begin{equation}
\partial^2 Z^i/ \partial z \partial \bar z =0 \;,
\"
8,"\begin{equation}
Z_R=z_R + {i\over 2} \sum_{n=1}^\infty {\beta_{n-k/N} \over n-k/N}
~z^{-(n-k/N)}-
{i\over 2} \sum_{n=0}^\infty {\gamma_{n+k/N}^\dagger \over n+k/N}
~z^{n+k/N} \;,
\"
9,"\begin{equation}
\partial_z Z \vert 0_{k/N} \rangle \rightarrow -{i\over 2} z^{k/N-1}
 \gamma_{k/N}^\dagger  \vert 0_{k/N} \rangle\;,
\"
10,"\begin{equation}
\partial_z Z \sigma_{k/N}(0,0) ~\sim~ z^{-(1-k/N)} \tau_{k/N}(0,0)\;,
\"
11,"\begin{equation}
v^i=(1-\alpha^l)(f_\alpha - f_\beta +\Lambda)\;.
\label{v^i}
\"
12,"\begin{equation}
(1-\alpha) f_\alpha + (1-\beta) f_\beta +(1-\gamma) f_\gamma=0
\"
13,"\begin{equation}
c={i(-z_\infty)^{(k+l)/N} \over 2} {\Gamma ((k+l)/N)~v  \over
\sin (k l \pi/N) \Gamma (k/N) \Gamma (l/N)}\;.
\"
14,"\begin{equation}
S_{\rm cl}(v_i)= {\vert v_i\vert^2  \over 4\pi \sin^2(k_i l_i \pi/N)}
{\vert \sin(k_i \pi/N)\vert \vert \sin(l_i\pi/N)\vert \over
\vert \sin((k_i+l_i)\pi/N)\vert} \;.
\"
15,"\begin{equation}
(\theta, l) ~  \longrightarrow ~ (\Theta,a)  ~~,
\"
16,"\begin{equation}
l^{\rm i}=\sum_\alpha n_\alpha {e_\alpha^{\rm i}} \;\;,\;\;
a^{\rm I}=\sum_\alpha n_\alpha A_\alpha^{\rm I} \;.
\"
17,"\begin{equation}
\Delta S_{\rm cl}= {A_{\rm iI}\over 2\pi} \int d\tau d\sigma ~
\epsilon^{\alpha\beta} \partial_\alpha X^{\rm i} \partial_\beta X^{\rm I}\;,
\label{action}
\"
18,"\begin{equation}
\Delta S_{\rm cl}= {1\over 2\pi }\int d^2z \biggl[ 
 {\cal A}_{iI} (   \partial Z^i \bar \partial   Z^I     -
\bar\partial Z^i \partial   Z^I) +
{\cal A}_{iI}' (   \partial Z^i \bar \partial   \bar Z^I        -
\bar\partial Z^i \partial   \bar Z^I) \biggr] - {\rm h.c.} \;,
\"
19,"\begin{equation}
\Delta S_{\rm gauge}={1\over 2\pi} \int d^2 z ~(\partial Z^I \bar \partial \bar Z^I+
\bar\partial Z^I \partial \bar Z^I )\;. 
\"
20,"\begin{equation}
\theta^T A~ \Theta= A  \;.
\"
21,"\begin{equation}
A= \left( \matrix{a & -b \cr
                  b & a }
\right)
\"
22,"\begin{equation}
\Delta S_{\rm cl}= {{\cal A}_{iI}' \over 2\pi }\int d^2z   
~ \partial Z^i \bar \partial   \bar Z^I  \;,
\"
23,"\begin{equation}
\bar\partial\bar Z^I= \bar c' (\bar z-\bar z_1)^{-(1-k/N)} 
(\bar z-\bar z_2)^{-(1-l/N)} (\bar z-\bar z_3)^{-k/N-l/N}\;.
\"
24,"\begin{equation}
c'= c ~{u\over v}\;.
\"
25,"\begin{equation}
{\cal A}_{11}' v \bar u ={1 \over 2} \Bigl(a^2 +b^2\Bigr) 
\vert v \vert^2  
\"
26,"\begin{equation}
S_{\rm cl}(v)= {\vert v\vert^2  \over 4\pi \sin^2(kl\pi/N)}
{\vert \sin(k\pi/N)\vert \vert \sin(l\pi/N)\vert \over
\vert \sin((k+l)\pi/N)\vert}  \left(1+ {a^2 +b^2 \over 2}\right)
\"
27,"\begin{equation}
A_{(1)}= \left( \matrix{a_{(1)} & -b_{(1)} \cr
                  b_{(1)} & a_{(1)} }
\right)\;\;,\;\;
A_{(2)}=\left( \matrix{a_{(2)} & -b_{(2)} \cr
                  b_{(2)} & a_{(2)} }
\right)\;\;,...
\"
28,"\begin{equation}
{1\over 2} a_i \bar a_i ~ \longrightarrow ~ {1\over 2} \sum_{k} [a_{(k)}]_{_i} 
 [\overline a_{(k)}]_{_i}
\"
29,"\begin{equation}
 \vert v_i \vert^2 \left(1-iB_{i,i+1}  + {1\over 2} a_i \bar a_i \right) ~ \propto ~
T_i +\kappa (T_i +\bar T_i) a_i \bar a_i \;,
\"
30,"\begin{equation}
J(T_i)=J(T_i +i)=-J(T_i)=0
\"
31,"\begin{equation}
\Delta A_{\alpha \beta \gamma}= F^{a_{_i}} \partial_{a_{_i}} 
\ln Y_{\alpha \beta \gamma}~\sim ~ {\cal O}(F^{a_{_i}} \bar a_{_i})~, 
\"
32,"\begin{equation}
\theta f =f + \Lambda ~,
\"
33,"\begin{equation}
\langle  V^B_{\alpha, f_\alpha}  V^F_{\beta, f_\beta} 
V^F_{\gamma, f_\gamma}  \rangle \;,
\label{vertex}
\"
34,"\begin{equation}
V_{\rm tw}(z,\bar z)= V_{\rm untw}(z,\bar z)~\sigma_{\alpha, f_\alpha}(z,\bar z)
\"
35,"\begin{equation}
V(z, \bar z)=e^{-q \Phi(z)} e^{i \alpha \cdot H} e^{i(P_R \cdot X_R-
P_L \cdot X_L)} \;,
\"
36,"\begin{equation}
\langle  V^B_{\alpha, f_\alpha}  V^F_{\beta, f_\beta} 
V^F_{\gamma, f_\gamma}  \rangle =
\langle  V^B  V^F  V^F  \rangle \langle  
 \sigma_{\alpha, f_\alpha}   \sigma_{\beta, f_\beta} \sigma_{\gamma, f_\gamma} \rangle \;.
\"
37,"\begin{equation}
Y_{\alpha \beta \gamma}= {\rm const}~ \sum_{X_{\rm cl}} e^{-S_{\rm cl}} \;,
\"
38,"\begin{equation}
S_{\rm cl}=
{1\over 2\pi} \int d\tau d\sigma ~\partial^\alpha X^{\rm i} 
 \partial_\alpha  X^{\rm i}
={1\over 2\pi} \int d^2 z (\partial Z^i \bar \partial \bar Z^i+
\bar\partial Z^i \partial \bar Z^i ) 
\"
39,"\begin{equation}
\partial^2 Z^i/ \partial z \partial \bar z =0 \;,
\"
40,"\begin{equation}
Z_R=z_R + {i\over 2} \sum_{n=1}^\infty {\beta_{n-k/N} \over n-k/N}
~z^{-(n-k/N)}-
{i\over 2} \sum_{n=0}^\infty {\gamma_{n+k/N}^\dagger \over n+k/N}
~z^{n+k/N} \;,
\"
41,"\begin{equation}
\partial_z Z \vert 0_{k/N} \rangle \rightarrow -{i\over 2} z^{k/N-1}
 \gamma_{k/N}^\dagger  \vert 0_{k/N} \rangle\;,
\"
42,"\begin{equation}
\partial_z Z \sigma_{k/N}(0,0) ~\sim~ z^{-(1-k/N)} \tau_{k/N}(0,0)\;,
\"
43,"\begin{equation}
v^i=(1-\alpha^l)(f_\alpha - f_\beta +\Lambda)\;.
\label{v^i}
\"
44,"\begin{equation}
(1-\alpha) f_\alpha + (1-\beta) f_\beta +(1-\gamma) f_\gamma=0
\"
45,"\begin{equation}
c={i(-z_\infty)^{(k+l)/N} \over 2} {\Gamma ((k+l)/N)~v  \over
\sin (k l \pi/N) \Gamma (k/N) \Gamma (l/N)}\;.
\"
46,"\begin{equation}
S_{\rm cl}(v_i)= {\vert v_i\vert^2  \over 4\pi \sin^2(k_i l_i \pi/N)}
{\vert \sin(k_i \pi/N)\vert \vert \sin(l_i\pi/N)\vert \over
\vert \sin((k_i+l_i)\pi/N)\vert} \;.
\"
47,"\begin{equation}
(\theta, l) ~  \longrightarrow ~ (\Theta,a)  ~~,
\"
48,"\begin{equation}
l^{\rm i}=\sum_\alpha n_\alpha {e_\alpha^{\rm i}} \;\;,\;\;
a^{\rm I}=\sum_\alpha n_\alpha A_\alpha^{\rm I} \;.
\"
49,"\begin{equation}
\Delta S_{\rm cl}= {A_{\rm iI}\over 2\pi} \int d\tau d\sigma ~
\epsilon^{\alpha\beta} \partial_\alpha X^{\rm i} \partial_\beta X^{\rm I}\;,
\label{action}
\"
50,"\begin{equation}
\Delta S_{\rm cl}= {1\over 2\pi }\int d^2z \biggl[ 
 {\cal A}_{iI} (   \partial Z^i \bar \partial   Z^I     -
\bar\partial Z^i \partial   Z^I) +
{\cal A}_{iI}' (   \partial Z^i \bar \partial   \bar Z^I        -
\bar\partial Z^i \partial   \bar Z^I) \biggr] - {\rm h.c.} \;,
\"
51,"\begin{equation}
\Delta S_{\rm gauge}={1\over 2\pi} \int d^2 z ~(\partial Z^I \bar \partial \bar Z^I+
\bar\partial Z^I \partial \bar Z^I )\;. 
\"
52,"\begin{equation}
\theta^T A~ \Theta= A  \;.
\"
53,"\begin{equation}
A= \left( \matrix{a & -b \cr
                  b & a }
\right)
\"
54,"\begin{equation}
\Delta S_{\rm cl}= {{\cal A}_{iI}' \over 2\pi }\int d^2z   
~ \partial Z^i \bar \partial   \bar Z^I  \;,
\"
55,"\begin{equation}
\bar\partial\bar Z^I= \bar c' (\bar z-\bar z_1)^{-(1-k/N)} 
(\bar z-\bar z_2)^{-(1-l/N)} (\bar z-\bar z_3)^{-k/N-l/N}\;.
\"
56,"\begin{equation}
c'= c ~{u\over v}\;.
\"
57,"\begin{equation}
{\cal A}_{11}' v \bar u ={1 \over 2} \Bigl(a^2 +b^2\Bigr) 
\vert v \vert^2  
\"
