,equation
0,"\begin{equation}\nonumber 
\Gamma^m = 
%\left( 
\begin{pmatrix} 
 0 & (\sigma^m)^{\a \dot{\b}} \cr 
 (\tilde\sigma^m)_{\dot{\b} \g} & 0 
\end{pmatrix} 
% \right) 
 \,, ~~~ 
C = 
%\left( 
\begin{pmatrix} 
0  & c_{\a}^{~\dot{\b}} \cr 
  c^{\dot{\b}}_{~ \g} & 0 
%\right) 
\end{pmatrix} 
  \,, 
\"
1,"\begin{equation}%\nonumber 
\G_\# = 
%\left( 
\begin{pmatrix} 
 I_{16\times16} &  0 \cr 
  0 &  -I_{16\times16} 
%\right) 
\end{pmatrix} 
  \,, 
~ 
\Gamma^9 = 
%\left( 
\begin{pmatrix} 
0  & 
\begin{pmatrix} I_{\small 8 \times 8} & 0 \\
0 & -I_{\small 8 \times 8}
\end{pmatrix} \cr 
\begin{pmatrix} I_{\small 8 \times 8} & 0 \\
0 & -I_{\small 8 \times 8}
\end{pmatrix}
& 0 
%\right) 
\end{pmatrix} 
  \,, 
\"
2,"\begin{equation}\label{cacB} 
C \Gamma^m = 
\begin{pmatrix} 
(\tilde\sigma^m)_{\a {\b}} & 0\\ 
 0 & - (\sigma^m)^{\dot{\b} \dot\a} 
\end{pmatrix} 
 \equiv 
\begin{pmatrix} 
 \g^m_{\a {\b}} & 0\\ 
 0  & (\g^m)^{{\b} \a} 
\end{pmatrix} 
 \,,\"
3,"\begin{equation}\label{cacB1} 
\Gamma^{m,T} = 
\begin{pmatrix} 
0 & (\tilde\sigma^{m,T})_{\a {\dot\b}} \\ 
  (\sigma^{m,T})^{\dot{\a} \b} & 0 
\end{pmatrix} 
 \,.
\"
4,"\begin{equation} \label{cacC} 
L^{mn} = {\frac 1 2 } ( \G^m \G^n - \G^n \G^m) = 
\begin{pmatrix} 
{\frac 1 2 } \s^{m, \a\dot\b} \tilde\s^n_{\dot\b\g} 
- {m \leftrightarrow n} 
& 0 
\\ 
0 & {\frac 1 2 } \tilde\s^{m}_{\dot\a \b} \s^{n,\b\dot\g} - 
{m \leftrightarrow n} 
\end{pmatrix} 
\"
5,"\begin{equation} \label{cacD} 
(\g^{kl}, \g^k), ~~(\g^{kl}, -\g^k), ~~(\g^{kl}, -\g^k), ~~ (\g^{kl}, \g^k)\,.
 \"
6,"\begin{equation}\nonumber 
\Gamma^m = 
%\left( 
\begin{pmatrix} 
 0 & (\sigma^m)^{\a \dot{\b}} \cr 
 (\tilde\sigma^m)_{\dot{\b} \g} & 0 
\end{pmatrix} 
% \right) 
 \,, ~~~ 
C = 
%\left( 
\begin{pmatrix} 
0  & c_{\a}^{~\dot{\b}} \cr 
  c^{\dot{\b}}_{~ \g} & 0 
%\right) 
\end{pmatrix} 
  \,, 
\"
7,"\begin{equation}%\nonumber 
\G_\# = 
%\left( 
\begin{pmatrix} 
 I_{16\times16} &  0 \cr 
  0 &  -I_{16\times16} 
%\right) 
\end{pmatrix} 
  \,, 
~ 
\Gamma^9 = 
%\left( 
\begin{pmatrix} 
0  & 
\begin{pmatrix} I_{\small 8 \times 8} & 0 \\
0 & -I_{\small 8 \times 8}
\end{pmatrix} \cr 
\begin{pmatrix} I_{\small 8 \times 8} & 0 \\
0 & -I_{\small 8 \times 8}
\end{pmatrix}
& 0 
%\right) 
\end{pmatrix} 
  \,, 
\"
8,"\begin{equation}\label{cacB} 
C \Gamma^m = 
\begin{pmatrix} 
(\tilde\sigma^m)_{\a {\b}} & 0\\ 
 0 & - (\sigma^m)^{\dot{\b} \dot\a} 
\end{pmatrix} 
 \equiv 
\begin{pmatrix} 
 \g^m_{\a {\b}} & 0\\ 
 0  & (\g^m)^{{\b} \a} 
\end{pmatrix} 
 \,,\"
9,"\begin{equation}\label{cacB1} 
\Gamma^{m,T} = 
\begin{pmatrix} 
0 & (\tilde\sigma^{m,T})_{\a {\dot\b}} \\ 
  (\sigma^{m,T})^{\dot{\a} \b} & 0 
\end{pmatrix} 
 \,.
\"
10,"\begin{equation} \label{cacC} 
L^{mn} = {\frac 1 2 } ( \G^m \G^n - \G^n \G^m) = 
\begin{pmatrix} 
{\frac 1 2 } \s^{m, \a\dot\b} \tilde\s^n_{\dot\b\g} 
- {m \leftrightarrow n} 
& 0 
\\ 
0 & {\frac 1 2 } \tilde\s^{m}_{\dot\a \b} \s^{n,\b\dot\g} - 
{m \leftrightarrow n} 
\end{pmatrix} 
\"
11,"\begin{equation} \label{cacD} 
(\g^{kl}, \g^k), ~~(\g^{kl}, -\g^k), ~~(\g^{kl}, -\g^k), ~~ (\g^{kl}, \g^k)\,.
 \"
