,equation
0,"\begin{equation}
[ x^{\mu},x^{\nu} ] =i\theta ^{\mu\nu},  \label{comm}
\"
1,"\begin{equation}
f(x)\star g(x)\equiv \left[ \exp \bigg(\frac{i}{2}\theta^{\mu\nu}{\frac{\partial
}{\partial \varepsilon^\mu}}{\frac{\partial }{\partial \eta^\nu}} \bigg) %
f(x+\varepsilon )g(x+\eta )\right] _{\varepsilon =\eta =0}.  \label{moyal}
\"
2,"\begin{equation}
\left[\widehat\lambda\stackrel{\ast}{,}\widehat{A}_{\mu}\right]=
\frac{1}{2}\left\{\widehat{\lambda}^{I}\stackrel{\ast}{,}\widehat{A}_{\mu}^{J}\right\} \left[
T_{I},T_{J}\right] +
\frac{1}{2}\left[ \widehat\lambda^{I}\stackrel{\ast}{,}\widehat{A}_{\mu}^{J}\right]
\left\{ T_{I},T_{J}\right\}.
\"
3,"\begin{equation}
\left[ T_{I},T_{J}\right]=i{f_{IJ}}^KT_{K}, \ \ \ \ \left\{ T_{I},T_{J}\right\}
= {d_{IJ}}^KT_{K}.  \nonumber
\"
4,"\begin{equation}
\delta_{\lambda }\widehat{F}_{\mu\nu} =i\left( \widehat{\lambda }%
\ast \widehat{F}_{\mu\nu}-\widehat{F}_{\mu\nu}\ast\widehat{\lambda }\right).\label{trafoefenc}
\"
5,"\begin{equation}
\widehat{\Phi}=\Phi+\theta^{\mu\nu}\Phi^{(1)}_{\mu\nu}+
\theta^{\mu\nu}\theta^{\rho\sigma}\Phi^{(2)}_{\mu\nu\rho\sigma}+\cdots \ \ . \label{camposnc}
\"
6,"\begin{equation}
\widehat{[\lambda,\eta]}=[\widehat\lambda\stackrel{*}{,}\widehat\eta]+
i\left(\delta_\lambda\widehat\eta-\delta_\eta\widehat\lambda\right).\label{parametros}
\"
7,"\begin{equation}
\widehat{\lambda}=\lambda+\theta^{\mu\nu}\lambda^{(1)}_{\mu\nu}+
\theta^{\mu\nu}\theta^{\rho\sigma}\lambda^{(2)}_{\mu\nu\rho\sigma}+\cdots \ \ , \label{lambdanc}
\"
8,"\begin{equation}
\widehat{\lambda }\left( \lambda ,A\right) =\lambda +\frac{1}{4}\theta ^{\mu\nu}\left\{ \partial
_{\mu}\lambda ,A_{\nu}\right\} +{\cal O}\left( \theta ^{2}\right). \label{difeq}
\"
9,"\begin{equation}
\widehat{A}_{\mu}\left( A\right) =A_{\mu}-\frac{1}{4}\theta ^{\nu\rho}\left\{ A_{\nu},\partial
_{\rho}A_{\mu}+F_{\rho\mu}\right\} +{\cal O}\left( \theta ^{2}\right) ,  \label{asw}
\"
10,"\begin{equation}
\widehat{F}_{\mu\nu} =F_{\mu\nu}+\frac{1}{4}\theta ^{\rho\sigma}\bigg( 2\left\{
F_{\mu\rho},F_{\nu\sigma}\right\} -\left\{ A_{\rho},D_{\sigma}F_{\mu\nu}+\partial _{\sigma}F_{\mu\nu}\right\}
\bigg) +{\cal O}\left( \theta ^{2}\right). 
\label{swf}
\"
11,"\begin{equation}
\widehat{\Phi}\left(\Phi,A\right) =\Phi-\frac{1}{4}\theta^{\mu\nu}
\left\{A_\mu,(D_\nu+\partial_\nu)\Phi\right\}
 +{\cal O}\left( \theta ^{2}\right). \label{psisw}
\"
12,"\begin{equation}
\theta^{\mu\nu}\delta_\lambda \frac{\partial}{\partial\theta^{\mu\nu}}\widehat\Phi=
i\theta^{\mu\nu}\left(\left[\frac{\partial}{\partial\theta^{\mu\nu}}\widehat\lambda
\stackrel{\ast}{,}\widehat\Phi\right]+
\left[\widehat\lambda
\stackrel{\ast}{,}\frac{\partial}{\partial\theta^{\mu\nu}}\widehat\Phi\right]+
\frac{i}{2}\left\{\partial_\mu\widehat\lambda\stackrel{\ast}{,}\partial_\nu\widehat\Phi\right\}
\right),\label{horder2}
\"
13,"\begin{equation}
I=i{\rm Tr}\int_X \Sigma^+\wedge R^+=i \int_X \varepsilon ^{\mu \nu \rho \sigma }
\Sigma_{\ \mu \nu }^{+ \ ab}R_{\rho \sigma ab}^{+}(\omega )d^4x,\label{accion}
\"
14,"\begin{equation}
I=\frac{1}{2}\int_X \varepsilon^{\mu\nu\rho\sigma}\left(i\Sigma_{\mu\nu}^{\ \ ab}R_{\rho \sigma ab}+
\frac{1}{2}\varepsilon_{abcd}\Sigma_{\mu\nu}^{\ \ ab}R_{\rho \sigma}^{\ \ cd}\right)d^4x.
\"
15,"\begin{equation}
\Sigma_{\mu\nu}^{\ \ ab}=e_\mu^{\ a}e_\nu^{\ b}-e_\mu^{\ b}e_\nu^{\ a},\label{sigma}
\"
16,"\begin{equation}
I=\int_X (\det e R+i\varepsilon^{\mu\nu\rho\sigma}R_{\mu\nu\rho\sigma})d^4x.\label{accion1}
\"
17,"\begin{equation}
I=i\int_X \varepsilon ^{\mu \nu \rho \sigma }
\Sigma_{\mu \nu }^{+\ ab}R_{\rho \sigma ab}(\omega^{+})d^4x,\label{accion3}
\"
18,"\begin{equation}
I=-2i{\rm Tr}\int_X\Sigma\wedge R,\label{accion4}
\"
19,"\begin{equation}
\Psi^{\mu\, i}=\varepsilon ^{\mu \nu \rho \sigma }D_{\nu }\Sigma _{\rho \sigma }^{\ \ i}=
\varepsilon ^{\mu \nu \rho \sigma }\left( \partial
_{\nu }\Sigma _{\rho \sigma }^{\ \ i}+2i\varepsilon _{\ jk}^{i}\omega _{\nu }^{\ j}\Sigma
_{\rho \sigma }^{\ \ k}\right) =0.
\"
20,"\begin{equation}
\varepsilon^{\mu\nu\rho\sigma}D_\nu\Sigma_{\rho\sigma}^{\ \
ab}=\varepsilon^{\mu\nu\rho\sigma}\left(\partial_\nu\Sigma_{\rho\sigma}^{\ \ ab}+
\omega_\nu^{\ ac}\Sigma_{\rho\sigma c}^{\ \ \ b}-\omega_\nu^{\ bc}\Sigma_{\rho\sigma c}^{\ \ \ a}
\right)=0,\label{constriccion}
\"
