,equation
0,"\begin{equation}
 P \cdot V = \mbox{integer}\,. \label{master}
\"
1,"\begin{equation}\label{alpha0}
 \theta = 2\alpha^1 + 3\alpha^2
   + 4\alpha^3 + 5\alpha^4 + 6\alpha^5
   + 4\alpha^6 + 2\alpha^7 + 3\alpha^8.
\"
2,"\begin{equation}
 V = \frac 1 N \sum_{i=1}^r s_i \gamma_i, \label{shift}
\"
3,"\begin{equation}
\sum_{i=1}^{8} n_i s_i \le N, \quad s_i \ge 0\,, \label{lessn}
\"
4,"\begin{equation}
J = \{i | s_i \ne 0\}
\"
5,"\begin{equation}
P = \sum_{i=1}^{8} c_i \alpha^i\,, \quad c_i \ge 0\,,
\"
6,"\begin{equation}
P \cdot V = \sum_{i\in J} c_i s_i = {\rm integer}\,.
\"
7,"\begin{equation}
P \cdot V  \le \theta \cdot V = \sum_{i\in J} n_i \frac{s_i}{N} < 1
\"
8,"\begin{equation}
\tilde{P} = \theta - \sum_{i \not\in J} b_i \alpha^i
= -\alpha^0 - \sum_{i \not\in J} b_i \alpha^i\,,
\quad b_i \ge 0\,,
\"
9,"\begin{equation}
s_0 \equiv N(1 - \theta\cdot V) = N - \sum_{i=1}^{8} n_i s_i
\"
10,"\begin{equation}  \label{Kacond}
\sum_{I = 0}^{8} n_I s_I = N\,, \quad s_I \ge 0\,.
\"
11,"\begin{equation}
 \theta^x = \sum_{i \in J_x} n_i^{H_x} \alpha^i\,,
\"
12,"\begin{equation}
 a = \frac 1N \sum_{i=1}^{8} w_i \gamma_i\,.
 \label{wilshift}
\"
13,"\begin{equation}
N \theta^x \cdot a = \sum_{i\in J_x} n_i^{H_x}
\left(N \alpha^i \cdot a\right) \le N,
\quad\quad \alpha^i \cdot a \ge 0
\"
14,"\begin{equation} \label{lessn_sub_n}
\sum_{i \in J_x} n_i^{H_x} w_i \le N\,, \quad w_i\ge 0\,,
\"
15,"\begin{equation}  \label{Kacond_w0}
\sum_{I = 0}^{8} n_i w_i = N \quad \mbox{mod}\ N\,,
\"
16,"\begin{equation} \label{Kacond_sub}
\sum_{I\in J_x} n_i^{H_x} w_i + w_0^{H_x} = N\,, \quad
w_i, w_0^{H_x} \ge 0\,,
\"
17,"\begin{equation}
\theta^{E_6} = -\alpha^{E_6} = \alpha^3 +
2\alpha^4 + 3 \alpha^5 + 2\alpha^6 + \alpha^7 + 2 \alpha^8\,.
\"
18,"\begin{equation}
\theta^{SU_3} = -\alpha^{SU_3} = \alpha^0 + \alpha^1\,.
\"
19,"\begin{equation}
\begin{split}
 N V \cdot a_i &= \mbox{integer}, \\
 N a_i \cdot a_j &= \mbox{integer}, \quad (i \ne j).
\end{split}
\"
20,"\begin{equation}
 P \cdot V = \mbox{integer}\,. \label{master}
\"
21,"\begin{equation}\label{alpha0}
 \theta = 2\alpha^1 + 3\alpha^2
   + 4\alpha^3 + 5\alpha^4 + 6\alpha^5
   + 4\alpha^6 + 2\alpha^7 + 3\alpha^8.
\"
22,"\begin{equation}
 V = \frac 1 N \sum_{i=1}^r s_i \gamma_i, \label{shift}
\"
23,"\begin{equation}
\sum_{i=1}^{8} n_i s_i \le N, \quad s_i \ge 0\,, \label{lessn}
\"
24,"\begin{equation}
J = \{i | s_i \ne 0\}
\"
25,"\begin{equation}
P = \sum_{i=1}^{8} c_i \alpha^i\,, \quad c_i \ge 0\,,
\"
26,"\begin{equation}
P \cdot V = \sum_{i\in J} c_i s_i = {\rm integer}\,.
\"
27,"\begin{equation}
P \cdot V  \le \theta \cdot V = \sum_{i\in J} n_i \frac{s_i}{N} < 1
\"
28,"\begin{equation}
\tilde{P} = \theta - \sum_{i \not\in J} b_i \alpha^i
= -\alpha^0 - \sum_{i \not\in J} b_i \alpha^i\,,
\quad b_i \ge 0\,,
\"
29,"\begin{equation}
s_0 \equiv N(1 - \theta\cdot V) = N - \sum_{i=1}^{8} n_i s_i
\"
30,"\begin{equation}  \label{Kacond}
\sum_{I = 0}^{8} n_I s_I = N\,, \quad s_I \ge 0\,.
\"
31,"\begin{equation}
 \theta^x = \sum_{i \in J_x} n_i^{H_x} \alpha^i\,,
\"
32,"\begin{equation}
 a = \frac 1N \sum_{i=1}^{8} w_i \gamma_i\,.
 \label{wilshift}
\"
33,"\begin{equation}
N \theta^x \cdot a = \sum_{i\in J_x} n_i^{H_x}
\left(N \alpha^i \cdot a\right) \le N,
\quad\quad \alpha^i \cdot a \ge 0
\"
34,"\begin{equation} \label{lessn_sub_n}
\sum_{i \in J_x} n_i^{H_x} w_i \le N\,, \quad w_i\ge 0\,,
\"
35,"\begin{equation}  \label{Kacond_w0}
\sum_{I = 0}^{8} n_i w_i = N \quad \mbox{mod}\ N\,,
\"
36,"\begin{equation} \label{Kacond_sub}
\sum_{I\in J_x} n_i^{H_x} w_i + w_0^{H_x} = N\,, \quad
w_i, w_0^{H_x} \ge 0\,,
\"
37,"\begin{equation}
\theta^{E_6} = -\alpha^{E_6} = \alpha^3 +
2\alpha^4 + 3 \alpha^5 + 2\alpha^6 + \alpha^7 + 2 \alpha^8\,.
\"
38,"\begin{equation}
\theta^{SU_3} = -\alpha^{SU_3} = \alpha^0 + \alpha^1\,.
\"
39,"\begin{equation}
\begin{split}
 N V \cdot a_i &= \mbox{integer}, \\
 N a_i \cdot a_j &= \mbox{integer}, \quad (i \ne j).
\end{split}
\"
