,equation
0,"\begin{equation}
\label{acao_JF}
 {\cal{S}} = \frac{1}{16 \pi} \int d^4 x \sqrt{-\tilde{g}} 
[ \tilde{\Phi} \tilde{R} - \frac{\omega(\tilde{\Phi})}{\tilde{\Phi}}
\tilde{g} ^{\mu \nu} \partial _{\mu} \tilde{\Phi} \partial _{\nu} 
\tilde{\Phi} ] + {\cal{S}} _{m} [\psi _m, \tilde{g} _{\mu \nu}]
\"
1,"\begin{equation}
V(|\varphi|,|\sigma|)= \frac{\lambda _{\varphi}}{8} 
(|\varphi|^2- \eta ^2)^2 + f(|\varphi|^2 - \eta ^2) |\sigma|^2 + 
\frac{\lambda _{\sigma}}{4}
|\sigma|^4 + \frac{m_{\sigma}^2}{2} |\sigma|^2
\"
2,"\begin{equation}
\varphi = \varphi(r)e^{i\theta} \;\;\;\;\; B_{\mu}= \frac{1}{q}[Q(r)-1]
\"
3,"\begin{equation}
\sigma= \sigma(r)e^{i\psi(t)} \;\;\;\;\; A_t = 
\frac{1}{e}[P_t(r)-\partial_t \psi]
\"
4,"\begin{equation}
\label{E-M}
T_{\mu \nu} = \frac{-2}{\sqrt{-g}} \frac{\delta S_{mat}}{\delta g_{\mu\nu}} .
\"
5,"\begin{equation}
\label{metrica1}
ds^2 = - e^{2\Psi}dt^2 +
 e^{2(\gamma - \Psi)}(dr^2 + dz^2) + \beta^2 e^{-2\Psi}d\theta^2
\"
6,"\begin{equation}
\label{traj}
h(\vec{x}, t) = a(t) [ \vec{x} + \psi(\vec{x}, t)] 
\"
7,"\begin{equation}
\label{newton}
\ddot{h} =  - \nabla_h \Phi
\"
8,"\begin{equation}
\label{poisson}
\nabla_h^2 \Phi = 4\pi G_0 \rho
\"
9,"\begin{equation}
\label{psi}
\ddot{\psi} + \frac{4}{3t}\dot{\psi} - \frac{2}{3t^2}\psi = 0
\"
10,"\begin{equation}
\label{comoving}
x(t) = - \frac{6}{5} \left[ \frac{u_i t_i^2}{t} - u_i t_i 
\left(\frac{t}{t_i}\right)^{2/3}\right]
\"
11,"\begin{equation}
\sigma(t) \approx  \frac{2}{5} \frac{1}{\gamma t} 
\left(\frac{t}{t_i}\right)^{1/3} \left[
8U (v_s\gamma)^2 + 2\alpha(\phi_0)^2 \left(U+T+I^2\right)- 
\left( U-T-I^2\right) - 2\ln\left(\frac{r}{r_0}\right)I^2  \right] 
\"
12,"\begin{equation}
\label{acao_JF}
 {\cal{S}} = \frac{1}{16 \pi} \int d^4 x \sqrt{-\tilde{g}} 
[ \tilde{\Phi} \tilde{R} - \frac{\omega(\tilde{\Phi})}{\tilde{\Phi}}
\tilde{g} ^{\mu \nu} \partial _{\mu} \tilde{\Phi} \partial _{\nu} 
\tilde{\Phi} ] + {\cal{S}} _{m} [\psi _m, \tilde{g} _{\mu \nu}]
\"
13,"\begin{equation}
V(|\varphi|,|\sigma|)= \frac{\lambda _{\varphi}}{8} 
(|\varphi|^2- \eta ^2)^2 + f(|\varphi|^2 - \eta ^2) |\sigma|^2 + 
\frac{\lambda _{\sigma}}{4}
|\sigma|^4 + \frac{m_{\sigma}^2}{2} |\sigma|^2
\"
14,"\begin{equation}
\varphi = \varphi(r)e^{i\theta} \;\;\;\;\; B_{\mu}= \frac{1}{q}[Q(r)-1]
\"
15,"\begin{equation}
\sigma= \sigma(r)e^{i\psi(t)} \;\;\;\;\; A_t = 
\frac{1}{e}[P_t(r)-\partial_t \psi]
\"
16,"\begin{equation}
\label{E-M}
T_{\mu \nu} = \frac{-2}{\sqrt{-g}} \frac{\delta S_{mat}}{\delta g_{\mu\nu}} .
\"
17,"\begin{equation}
\label{metrica1}
ds^2 = - e^{2\Psi}dt^2 +
 e^{2(\gamma - \Psi)}(dr^2 + dz^2) + \beta^2 e^{-2\Psi}d\theta^2
\"
18,"\begin{equation}
\label{traj}
h(\vec{x}, t) = a(t) [ \vec{x} + \psi(\vec{x}, t)] 
\"
19,"\begin{equation}
\label{newton}
\ddot{h} =  - \nabla_h \Phi
\"
20,"\begin{equation}
\label{poisson}
\nabla_h^2 \Phi = 4\pi G_0 \rho
\"
21,"\begin{equation}
\label{psi}
\ddot{\psi} + \frac{4}{3t}\dot{\psi} - \frac{2}{3t^2}\psi = 0
\"
22,"\begin{equation}
\label{comoving}
x(t) = - \frac{6}{5} \left[ \frac{u_i t_i^2}{t} - u_i t_i 
\left(\frac{t}{t_i}\right)^{2/3}\right]
\"
23,"\begin{equation}
\sigma(t) \approx  \frac{2}{5} \frac{1}{\gamma t} 
\left(\frac{t}{t_i}\right)^{1/3} \left[
8U (v_s\gamma)^2 + 2\alpha(\phi_0)^2 \left(U+T+I^2\right)- 
\left( U-T-I^2\right) - 2\ln\left(\frac{r}{r_0}\right)I^2  \right] 
\"
