,equation
0,"\begin{equation}
\label{eq:pseudo}
{\cal L} = f^2 (\partial \theta)^2 + V_0 (1-\cos(\theta)) \;,
\"
1,"\begin{equation}
\label{eq:slow}
\epsilon \equiv \frac{M_P^2}{2}\left(\frac{V'}{V}\right)^2 \sim
\frac{M_P^2}{f^2} \;, \quad \eta \equiv M_P^2 \frac{V''}{V} \sim
\frac{M_P^2}{f^2}
\"
2,"\begin{equation}
\label{eq:WL}
e^{i \theta} = e^{i \oint A_5 d x^5}
\"
3,"\begin{equation}
{\cal L} = \frac{1}{g_4^2 (2 \pi R)^2} (\partial \theta)^2 + V(\theta) +
\cdots
\"
4,"\begin{equation}
\label{eq:WLpot}
V(\theta) = - \frac{1}{R^4} \sum_I (-1)^{F_I} \frac{3}{64 \pi^6}
\sum_{n=1}^{\infty}
\frac{\cos(n q \theta)}{n^5} \;,
\"
5,"\begin{equation}
\label{eq:decay}
f_{\rm eff} = \frac{1}{2\pi g_{\rm 4d} R} \;.
\"
6,"\begin{equation}
\label{eq:ourslow}
2 \pi g_{\rm 4d} M_P R \ll 1 \;.
\"
7,"\begin{equation}
\label{eq:vacuum}
V_0 \sim \frac{c}{16\pi^6}\, \frac{1}{R^4}\;, \qquad c \sim {\cal O}(1) \;,
\"
8,"\begin{equation}
\delta_H = \frac{1}{5\sqrt{3} \pi} \, \frac{V^{3/2}}{M_P^3 V'}\sim \frac{1}{20\sqrt{6} \pi^4}
\left( \frac{c}{M_P^4  R^4 \epsilon} \right)^{1/2} \;.
\"
9,"\begin{equation}
\delta_H =1.91 \times 10^{-5} \;,
\"
10,"\begin{equation}
\label{eq:radius}
R \gtrsim 10 M_P^{-1} \;,
\"
11,"\begin{equation}
\label{eq:g4}
g_{\rm 4d} \lesssim 10^{-3} \;.
\"
12,"\begin{equation}
\frac{1}{g_{\rm 5d}^2} \gtrsim 10^4 M_5 \;.
\"
13,"\begin{equation}
\label{eq:index}
n \simeq 0.96 \;,
\"
14,"\begin{equation}
r \simeq 12.4 \, \epsilon = 6.2/N_{\rm COBE} \sim 0.11 \;,
\"
15,"\begin{equation}
f_{\rm eff} = \frac{f_{\rm link}}{\sqrt{N}} \;,
\"
16,"\begin{equation}
\label{eq:pseudo}
{\cal L} = f^2 (\partial \theta)^2 + V_0 (1-\cos(\theta)) \;,
\"
17,"\begin{equation}
\label{eq:slow}
\epsilon \equiv \frac{M_P^2}{2}\left(\frac{V'}{V}\right)^2 \sim
\frac{M_P^2}{f^2} \;, \quad \eta \equiv M_P^2 \frac{V''}{V} \sim
\frac{M_P^2}{f^2}
\"
18,"\begin{equation}
\label{eq:WL}
e^{i \theta} = e^{i \oint A_5 d x^5}
\"
19,"\begin{equation}
{\cal L} = \frac{1}{g_4^2 (2 \pi R)^2} (\partial \theta)^2 + V(\theta) +
\cdots
\"
20,"\begin{equation}
\label{eq:WLpot}
V(\theta) = - \frac{1}{R^4} \sum_I (-1)^{F_I} \frac{3}{64 \pi^6}
\sum_{n=1}^{\infty}
\frac{\cos(n q \theta)}{n^5} \;,
\"
21,"\begin{equation}
\label{eq:decay}
f_{\rm eff} = \frac{1}{2\pi g_{\rm 4d} R} \;.
\"
22,"\begin{equation}
\label{eq:ourslow}
2 \pi g_{\rm 4d} M_P R \ll 1 \;.
\"
23,"\begin{equation}
\label{eq:vacuum}
V_0 \sim \frac{c}{16\pi^6}\, \frac{1}{R^4}\;, \qquad c \sim {\cal O}(1) \;,
\"
24,"\begin{equation}
\delta_H = \frac{1}{5\sqrt{3} \pi} \, \frac{V^{3/2}}{M_P^3 V'}\sim \frac{1}{20\sqrt{6} \pi^4}
\left( \frac{c}{M_P^4  R^4 \epsilon} \right)^{1/2} \;.
\"
25,"\begin{equation}
\delta_H =1.91 \times 10^{-5} \;,
\"
26,"\begin{equation}
\label{eq:radius}
R \gtrsim 10 M_P^{-1} \;,
\"
27,"\begin{equation}
\label{eq:g4}
g_{\rm 4d} \lesssim 10^{-3} \;.
\"
28,"\begin{equation}
\frac{1}{g_{\rm 5d}^2} \gtrsim 10^4 M_5 \;.
\"
29,"\begin{equation}
\label{eq:index}
n \simeq 0.96 \;,
\"
30,"\begin{equation}
r \simeq 12.4 \, \epsilon = 6.2/N_{\rm COBE} \sim 0.11 \;,
\"
31,"\begin{equation}
f_{\rm eff} = \frac{f_{\rm link}}{\sqrt{N}} \;,
\"
