,equation
0,"\begin{equation}\label{numeratorexpansion}
 \cH_{\mathfrak{g}}^{l} \ = \ \bigoplus_{l'} \ \cH^{(l,
     l')} \otimes \cH_{\mathfrak{h}}^{l'}\ \ . 
\"
1,"\begin{equation}\label{eq:cosetvirasoro}
 L_n \ = \ L^{\mathfrak{g}}_n - L^{\mathfrak{h}}_n \ \ . 
\"
2,"\begin{equation}\label{selrules}
Q_{(\mathcal{J} ,\mspace{1.2mu} \omega ({\mathcal{J}'{}^{\raisebox{.3mm}{\scalebox{0.55}{$\scriptstyle
+$}}}} ))} (\alpha )=0 \quad \text{ for all }
(\mathcal{J} ,\mathcal{J} ')\in \mathcal{G}_{\id }\ \ ,
\"
3,"\begin{equation}\label{cosetbcdef}
\psi _{\alpha }^{([l,l'];\lambda) }\ :=\ \sqrt{N_{0}}\ \psi _{\alpha
}^{(l,\mspace{1.2mu} \omega
({l'{}^{\raisebox{.3mm}{\scalebox{0.55}{$\scriptstyle
+$}}}});\lambda )}\ \ .
\"
4,"\begin{equation}\label{anncoeff}
n_{[l,l']\alpha }^{{\mathfrak{g}}/{\mathfrak{h}}}{}^{\beta }\ =\ n_{(l,\omega (l'))\alpha
}^{{\mathfrak{g}}\oplus {\mathfrak{h}}}{}^{\beta } \ \ .
\"
5,"\begin{equation} \label{Kondo} 
    H_{\rm pert} \ = \ \lambda \ \tR_\alpha  J^\alpha (0) \ \ . 
\"
6,"\begin{equation} \label{charpert}  
  \mbox{tr}_{V^{S } \otimes \cH^{l}}\left( q^{H_0 + 
  H_{\rm pert}}\right)_{\lambda = \lambda^*}^{\rm ren} 
  = \sum_j {N_{S  j}}^{l} \chi^{j}(q)\ \ .  
\"
7,"\begin{equation} \label{abs} \dim (V^{S }) \   
\chi^{l} (q)\ \longrightarrow\ \sum_j {N_{S  j}}^{l} \chi^{j}(q)\ \ .
\"
8,"\begin{equation} \label{abscoset}
\sum_{S',l'}\ b_{{S{}^{\raisebox{.3mm}{\scalebox{0.55}{$\scriptstyle
+$}}}}S'}\ {N_{S'l'}}^{j'}\
\chi^{(l,l')} (q)\ \longrightarrow \ \sum_{j}\ {N_{S j}}^{l}\
\chi ^{(j,j')} (q)\ \ . 
\"
9,"\begin{equation}\label{repdecomposition}
V^{S}\ =\ \bigoplus b_{SS'}\ V^{S'}\ \ .
\"
10,"\begin{equation} \label{list}  
\mathcal{H} ^{(0,l')}\ \ , \ \ \mbox{ where } \ \ 
   V^{l'} \subset V^{\theta} |_{\mathfrak{h}} \ \ \  .   
\"
11,"\begin{equation}\label{bcflow}
X\ :=\ (0, {S{}^{\raisebox{.3mm}{\scalebox{0.55}{$\textstyle
+$}}}}|_{{\mathfrak{h}}}) \, \hat{\times }\,  \alpha \ \longrightarrow \ 
(S,0)\, \hat{\times }\,  \alpha  \ =:\ Y\ \ .
\"
12,"\begin{equation}\label{inequality}
\sum_{S'}b_{SS'}\frac{S^{{\mathfrak{h}}}_{S'0}}{S^{{\mathfrak{h}}}_{00}}\
> \ \frac{S^{{\mathfrak{g}}}_{S0}}{S^{{\mathfrak{g}}}_{00}}\ \ .
\"
13,"\begin{equation}\label{mmAflowI}
[L_{1},L_{2},L']\ \longrightarrow \ \makebox[6cm][l]{$\displaystyle\bigoplus_{J}\
N^{(k)}_{L_{1}L'}{}^{J}\ [J,L_{2},0] \ \ .$}
\"
14,"\begin{equation}\label{mmAflowII}
[L_{1},L_{2},L']\ \longrightarrow \ \makebox[6cm][l]{$\displaystyle\bigoplus_{J}\
N^{(k)}_{L_{1}\, L'-1}{}^{J}\ [J,1-L_{2},0] \ \ .$}
\"
15,"\begin{equation}\label{mmAflowIII}
\bigoplus_{} \ N^{(k+1)}_{L_{1}L' }{}^{J} \ [0,L_{2},J]
\longrightarrow \ \makebox[5cm][l]{$\displaystyle [L_{1},L_{2},L'] \ \
.$}
\"
16,"\begin{equation}\label{mmAflowIV}
\bigoplus_{} \ N^{(k+1)}_{L_{1}L' }{}^{J} \ [0,L_{2},J]
\longrightarrow \ \makebox[5cm][l]{$\displaystyle [L_{1}-1,1-L_{2},L']
\ \ .$}
\"
17,"\begin{equation}\label{defofhat}
\hat{L}_{1}\ = \left\{\begin{array}{cl}
[\frac{k}{2},\mp] & \text{ for } L_{1}=[\frac{k}{2},\pm] \text{ and
$\frac{k}{2}$ odd}\\
L_{1} & \text{ otherwise .}
\end{array} \right.
\"
18,"\begin{equation}\label{anncoeffD}
n^{{\rm D},k}_{l_{1}L_{1}}{}^{J_{1}}\ =\ \left\{\begin{array}{ll}
N^{(k)}_{l_{1}L_{1}}{}^{J_{1}}+N^{(k)}_{(k-l_{1})L_{1}}{}^{J_{1}} &
\text{ for } J_{1},L_{1}\not= \frac{k}{2}\parbox[c][8mm][c]{0cm}{}\\
N^{(k)}_{l_{1}\frac{k}{2}}{}^{J_{1}}&
\text{ for } J_{1}\not= \frac{k}{2},\ L_{1}=[\frac{k}{2},\pm ]\parbox[c][8mm][c]{0cm}{}\\
N^{(k)}_{l_{1}L_{1}}{}^{\frac{k}{2}} &
\text{ for } J_{1}=[\frac{k}{2},\pm ],\ L_{1}\not= \frac{k}{2}\parbox[c][8mm][c]{0cm}{}\\
\delta _{l_{1}\!\!\!\mod 4}&
\text{ for } J_{1}=L_{1} = [\frac{k}{2},\pm ]\parbox[c][8mm][c]{0cm}{}\\
\delta _{l_{1}-2\!\!\! \mod 4}&
\text{ for } J_{1}= [\frac{k}{2},\pm],\ L_{1}=[\frac{k}{2},\mp]\parbox[c][8mm][c]{0cm}{}
\end{array} \right.
\"
19,"\begin{equation}\label{mmDAflowI}
[L_{1},L_{2},L']\ \longrightarrow \ \makebox[6cm][l]{$\displaystyle\bigoplus_{J}
N^{(k)}_{L_{1}L'}{}^{J}\, [J,L_{2},0] \ \ .$}
\"
20,"\begin{equation}\label{mmDAflowII}
[L_{1},L_{2},L']\ \longrightarrow \ \makebox[6cm][l]{$\displaystyle \bigoplus_{J}
N^{(k)}_{L_{1},(L'-1)}{}^{J}\, [J,1-L_{2},0] \ \ .$}
\"
21,"\begin{equation}\label{mmDAflowIII}
[L_{1},L_{2},L'] \ \longrightarrow \ \makebox[8cm][l]{$\displaystyle\begin{array}[t]{l}\displaystyle \bigoplus_{J< \frac{k}{2}}
\bigl( N^{(k)}_{L_{1}L'}{}^{J}+N^{(k)}_{L_{1}L'}{}^{k-J} \bigr) [J,L_{2},0]\\
 \quad \oplus \quad N^{(k)}_{L_{1}L'}{}^{\frac{k}{2}} \ ([\frac{k}{2},+],L_{2},0) \\[2mm]
 \quad \oplus \quad N^{(k)}_{L_{1}L'}{}^{\frac{k}{2}} \ ([\frac{k}{2},-],L_{2},0)
\end{array}$ }
\"
22,"\begin{equation}\label{mmDAflowIV}
[L_{1},L_{2},L'] \ \longrightarrow \ \makebox[8cm][l]{$\displaystyle\begin{array}[t]{l}\displaystyle \bigoplus_{J< \frac{k}{2}}
\bigl( N^{(k)}_{L_{1} (L'-1)}{}^{J}+N^{(k)}_{L_{1} (L'-1)}{}^{k-J} \bigr) [J,1-L_{2},0]\\
 \quad \oplus \quad N^{(k)}_{L_{1} (L'-1)}{}^{\frac{k}{2}} \ [[\frac{k}{2},+],1-L_{2},0] \\[2mm]
 \quad \oplus \quad N^{(k)}_{L_{1} (L'-1)}{}^{\frac{k}{2}} \ ([[\frac{k}{2},-],1-L_{2},0]
\end{array}$ }
\"
