,equation
0,"\begin{equation}
S_{DBI}=-\tau_p\int
d\sigma^{p+1}e^{\Phi(-1-\gamma(p+1)/2)}\sqrt{-det(\tilde
G_{\alpha\beta}+e^{\gamma\Phi}(\tilde
B_{\alpha\beta}+2\pi\alpha^\prime F_{\alpha\beta}))} \label{DBI}
\"
1,"\begin{equation}
S_{bulk}=\frac{1}{2k^2}\int d^D
x\sqrt{-G}(R-\frac{1}{12}e^{2\gamma\Phi}H_{\mu\nu\rho}H^{\mu\nu\rho}+
\gamma\partial_\mu\Phi
\partial^\mu\Phi)
\label{bulk0}
\"
2,"\begin{equation}
S_{\Sigma}=\frac{1}{4\pi\alpha^\prime}\int_\Sigma d^2\sigma\sqrt g
[g^{ab}G_{\mu\nu}(X)\partial_a X^\mu\partial_b X^\nu+
i\epsilon^{ab}B_{\mu\nu}(X)\partial_a X^\mu\partial_bX^\nu+
\alpha^\prime R\Phi(X)]
\"
3,"\begin{equation}
S_{\partial\Sigma}=\int d\theta[-i\partial_\theta\sigma^\alpha
A_\alpha+\frac{1}{2\pi\alpha^\prime}\partial_{r}X^\mu\Phi_\mu]
\"
4,"\begin{equation}
S=\frac{1}{2\pi\alpha^\prime}\int_\Sigma d^{2}z G_{\mu\nu}\partial
X^\mu\bar\partial
X^\nu+\frac{1}{2\pi\alpha^\prime}\int_{\partial\Sigma}d\theta\partial_r
X^i\Phi_i \label{sigmaGF}
\"
5,"\begin{equation}
\frac{1}{2\pi\alpha^\prime}\int d^2 z G_{\mu\nu}(\partial
X^\mu\bar\nabla\xi^\nu+ \bar\partial
X^\mu\nabla\xi^\nu)=\frac{1}{2\pi\alpha^\prime}\int
d\theta\partial_r X^\mu G_{\mu\nu}\xi^\nu
\"
6,"\begin{equation}
N^{\alpha\beta}(z,z^\prime)=<\xi^\alpha(z)\xi^\beta(z^\prime)>=
\frac{\alpha^\prime}{2}\eta^{\alpha\beta}\bigl\lbrace-\ln\vert
z-z^\prime\vert^2-\ln\vert 1-\bar zz^\prime\vert^2\bigr\rbrace
\"
7,"\begin{equation}
D^{i j}(z,z^\prime)=<\xi^i(z)\xi^j(z^\prime)>=
\frac{\alpha^\prime}{2}\delta^{i j}\bigl\lbrace-\ln\vert
z-z^\prime\vert^2+\ln\vert 1-\bar zz^\prime\vert^2\bigr\rbrace
\"
8,"\begin{equation}
S_{\partial\Sigma}=\frac{1}{2\pi\alpha^\prime}\int_{\partial\Sigma}
d\theta\bigl\lbrack\partial_r {\tilde X}^i\Phi_i+
\alpha^\prime(\psi^\alpha{\bar\psi}^i-\psi^i{\bar\psi}^\alpha)
\partial_\alpha\Phi_i\bigr\rbrack
\"
9,"\begin{equation}
<\Psi^\mu(z)\Psi^\nu(w)>=\frac{\eta^{\mu\nu}}{z-w},
<\Psi^\mu(z){\bar\Psi}^\nu(w)>=\frac{i\eta^{\mu\nu}}{1-z\bar w}
\"
10,"\begin{equation}
\beta^\phi_i(\Phi^{bare})=-\frac{d}{d\ln\Lambda}\Phi^{bare}_i(\Phi)
\"
11,"\begin{equation}
\Phi^{bare}_i(\Phi)=\Phi_i+\sum_n K^{(n)}_i(\Phi)(\ln\Lambda)^n
\"
12,"\begin{equation}
\int d^2 z=\int rdr\int d\theta=\int rdr\oint\frac{dw}{iw}
\"
13,"\begin{equation}
{\beta^\Phi}_i=\alpha^\prime\partial^2\Phi_i+2k\alpha^\prime\bigl(-H_{\alpha\beta}
\partial^\alpha\partial^\beta\Phi_i-\partial^\alpha H_{\alpha\beta}
\partial^\beta\Phi_i+\frac{1}{2}\partial^\alpha
H_{\;\beta}^\beta\partial_\alpha\Phi_i+\partial^\alpha
H_{ij}\partial_\alpha\Phi_j\bigr)
\"
14,"\begin{equation}
S_{eff}=-\tau_p\int d^{p+1}\sigma\sqrt{-\tilde G}
\"
15,"\begin{equation}
\tilde G_{\alpha\beta}(\sigma^\alpha,X^i+\tilde\Phi^i)=\eta_{\alpha\beta}+2kH_{\alpha\beta}+
  \partial_\alpha\tilde\Phi^i\partial_\beta\tilde\Phi^i+
  2kH_{i j}\partial_\alpha\tilde\Phi^i\partial_\beta\tilde\Phi^j
\"
16,"\begin{equation}
\delta S_{eff}=\frac{\tau_p}{\alpha^\prime}\int
d^{p+1}\sigma\sqrt{-\tilde G}(\beta^\Phi(\tilde\Phi))^i G_{i
j}\delta\tilde\Phi^j
\"
17,"\begin{equation}
\bot^{\mu\nu}=\sum\limits_{i=p+1}^{D-1}n^\mu_i
n^\nu_i=G^{\mu\nu}-\tilde G^{\mu\nu}
\"
18,"\begin{equation}
\tilde G^{\mu\nu}=\frac{\partial
X^\mu}{\partial\sigma^\alpha}\frac{\partial
X^\nu}{\partial\sigma^\beta}\tilde G^{\alpha\beta}
\"
19,"\begin{equation}
K^i_{\alpha\beta}=\bigl(\frac{\partial^2
X^\mu}{\partial\sigma^\alpha\partial\sigma^\beta}+\frac{\partial
X^\nu}{\partial\sigma^\alpha}\frac{\partial
X^\rho}{\partial\sigma^\beta}\Gamma^\mu_{\nu\rho}\bigr)n^i_\mu
\"
20,"\begin{equation}
S^{(1)}_{R^2 bulk}=\frac{1}{2k^2}\int d^D
x\frac{\alpha^\prime}{4}e^{\gamma\Phi}
\bigl(R^{\mu\nu\rho\sigma}R_{\mu\nu\rho\sigma}-4R^{\mu\nu}R_{\mu\nu}+R^2\bigr)
\label{bulk1}
\"
21,"\begin{equation}
{\beta^G}^{(1)}_{\mu\nu}=-\alpha^\prime
R_{\mu\nu}+O(\alpha^\prime)
\"
22,"\begin{equation}
\tilde S_{\partial\Sigma}=-\log trP\exp\bigl\lbrace
\oint_{\partial\Sigma}d\theta(iA_\alpha\partial_\theta
\sigma^\alpha-\frac{1}{2\pi\alpha^\prime}\Phi_i\partial_r
X^i)\bigr\rbrace
\"
23,"\begin{equation}
e^{-S_{\partial\Sigma}(A,\Phi)}=\sum\limits_{k=1}^N \bigl\lbrack
d\lambda^\dag d\lambda\bigr\rbrack e^{i\frac{2\pi k}{N}
\lbrack\lambda^\dag\lambda(\tau=\tau_0)+\frac{N}{2}-1\rbrack}
e^{-\int\limits_0^{2\pi}d\theta\lambda^\dag(\frac{d}{d\theta}+
\frac{1}{2\pi\alpha^\prime}\partial_r
X^i\Phi_i-i\partial_\theta\sigma^\alpha
A_\alpha)\lambda}\label{model}
\"
24,"\begin{equation}
<\lambda_a(\theta)\lambda^\dag_b(\theta^\prime)>=\frac{1}{2}\delta_{a
b}sign(\theta-\theta^\prime)
\"
25,"\begin{equation}
-i\int d\theta\lambda^\dag_a
(A_\alpha)^{ab}\lambda_b\partial_\theta X^\alpha
\"
