,equation
0,"\begin{equation}
S_{gf}=\int dt Tr \Bigg [ -\frac{1}{2R} (\partial_t X_0 +i [B_i,
X_i])^2  \Bigg]
\"
1,"\begin{equation}
S_{ghost}=\int dt Tr \Bigg [ \overline{c} \partial_t^2 c - \partial_t
\overline{c}[X_0, c] +  \overline{c}[B^i, [X^i, c]] \Bigg]
\"
2,"\begin{equation}
S_M=S+S_{gf}+S_{ghost}
\"
3,"\begin{equation}
exp(-\Gamma)={\cal Z}
\"
4,"\begin{equation}
\Gamma=-\int d\tau \ V_{eff}
\"
5,"\begin{equation}\label{Vformula}
V_{eff}^{1-loop}=-\frac{1}{2}\left(\sum_{real\ bosons}m_b-\sum_{real\
fermions}m_f-\sum_{real\ ghosts} m_g \right)
\"
6,"\begin{equation}\label{SQR}
\sqrt{\frac{r^2}{\alpha^2}+\frac{\mu^2}{3^2}}
\"
7,"\begin{equation}
\frac{r}{\alpha} \sqrt{1 + \frac{1}{3^2} (\frac{\alpha}{r^2}) (\alpha
\mu^2)}  \nonumber
\"
8,"\begin{equation}
V_{eff} =\alpha^3 (\frac{15}{16}\frac{v^4}{r^7}
+\frac{7}{96}\frac{\mu^2v^2}{r^5}+\frac{1}{768} \frac{\mu^4}{r^3}) +
O[\alpha^5]
\"
9,"\begin{equation}\label{VF2}
V_{eff}^{1-loop}=-\frac{1}{2} tr ( \sqrt{W_b} - \sqrt{W_f} -
\sqrt{W_g} )
\"
10,"\begin{equation}\label{Mfformula}
M^2=r^2+\mu^2/4^2+\sum_{I=1}^9 v_I \gamma_I + \sum_{i=1}^3\frac{i\mu
x^i}{4} \{\gamma_i, \gamma_{123}\}
\"
11,"\begin{equation}
S=S_G+S_A+S_P
\"
12,"\begin{equation}
S_G=\frac{1}{\kappa_{11}^2}\int d^{11}x \sqrt{|g|}R
\"
13,"\begin{equation}
S_A=-\frac{2}{\kappa_{11}^2}\int d^{11}x  \left\{
\frac{\sqrt{|g|}}{2\cdot 2\cdot 4!}F^{\mu\nu\lambda\xi}F_{\mu\nu\lambda\xi} +\frac{1}{12}
\frac{1}{3!(4!)^2}\epsilon^{\mu_1\ldots \mu_{11}}
A_{\mu_1\mu_2\mu_3}F_{\mu_4\ldots \mu_7}F_{\mu_8\ldots \mu_{11}}\right\}
\"
14,"\begin{equation}
S_P=C_P\frac{1}{2}\int_{-\infty}^{+\infty}d\xi
\left(\frac{1}{\beta(\xi)}g_{\mu\nu}(y) \frac{dy^\mu}{d\xi}
\frac{dy^\nu}{d\xi}-\beta(\xi)m^2 \right)
\"
15,"\begin{equation}
R_{\mu\nu}-\frac{1}{2}Rg_{\mu\nu}
=\kappa_{11}^2\left(\left[T_{\mu\nu}\right]_A+\left[T_{\mu\nu}\right]_P
\right)
\"
16,"\begin{equation}
\partial_\mu\left(\sqrt{|g|}F^{\mu\nu\lambda\xi}\right)
-\frac{1}{1152}\epsilon^{\nu\lambda\xi\rho_1\ldots\rho_8}F_{\rho_1\ldots\rho_4}F_{\rho_5\ldots\rho_8}=0
\"
