,equation
0,"\begin{equation}
D_{\mu }^{ab}\equiv \partial _{\mu }\delta ^{ab}+gf^{acb}A_{\mu }^{c}
\label{dudal0}
\"
1,"\begin{equation}
\mathcal{O}=\frac{1}{2}A_{\mu }^{a}A^{a\mu }+\alpha \overline{c}^{a}c^{a}
\label{op}
\"
2,"\begin{equation}
S_{\mathrm{LCO}}=\int d^{4}x\left[ J\mathcal{O} +\frac{\xi }{2}J^{2}-\eta
^{\mu }A_{\mu }^{a}c^{a}-\tau ^{\mu }s(A_{\mu }^{a}c^{a})\right]  \label{lco}
\"
3,"\begin{equation}
s\left( S_{YM}+S_{GF+FP}+S_{\mathrm{LCO}}\right) =0  \label{sinv}
\"
4,"\begin{equation}
s^{2}=\delta _{J}  \label{dj}
\"
5,"\begin{equation}
\delta _{J}\left( S_{YM}+S_{GF+FP}+S_{\mathrm{LCO}}\right) =0  \label{djinv}
\"
6,"\begin{equation}  \label{dudal1}
\delta_{J}=\left.s^{2}\right|_{J=0}-J\delta=-J\delta
\"
7,"\begin{equation}
S_{ext}=\int d^{4}x\left[ -\Omega ^{a\mu }D_{\mu }^{ab}c^{b}\;+L^{a}\frac{g}{%
2}f^{abc}c^{b}c^{c}\right]  \label{om}
\"
8,"\begin{equation}
\Sigma =S_{YM}+S_{GF+FP}+S_{\mathrm{LCO}}+S_{ext}  \label{sl}
\"
9,"\begin{equation}
\mathcal{S}(\Sigma )=0  \label{st}
\"
10,"\begin{equation}
\mathcal{S}(\Sigma )=\int d^{4}x\left( \frac{\delta \Sigma }{\delta A_{\mu
}^{a}}\frac{\delta \Sigma }{\delta \Omega ^{a\mu }}+\frac{\delta \Sigma }{%
\delta L^{a}}\frac{\delta \Sigma }{\delta c^{a}}+b^{a}\frac{\delta \Sigma }{%
\delta \overline{c}^{a}}+\partial _{\mu }J\frac{\delta \Sigma }{\delta \eta
_{\mu }}+\eta ^{\mu }\frac{\delta \Sigma }{\delta \tau ^{\mu }}-Jc^{a}\frac{%
\delta \Sigma }{\delta b^{a}}\right)   \label{sto}
\"
11,"\begin{equation}
\mathcal{W}(\Sigma )=0  \label{di}
\"
12,"\begin{equation}
\mathcal{W}(\Sigma )=\int d^{4}x\left( Jc^{a}\frac{\delta \Sigma }{\delta
\overline{c}^{a}}+J\frac{\delta \Sigma }{\delta L^{a}}\frac{\delta \Sigma }{%
\delta b^{a}}-\partial _{\mu }J\frac{\delta \Sigma }{\delta \tau _{\mu }}%
\right)  \label{dio}
\"
13,"\begin{equation}
\mathcal{O}_{B}=Z_{\mathcal{O}}\mathcal{O}_{R}  \label{mr}
\"
