,equation
0,"\begin{equation}
  \label{eq:supot}
  {\cal W}(\Phi, X, Y)= i\Phi [X, Y] + m X\,Y + W(\Phi)\ ,
\"
1,"\begin{equation}
W_{\rm eff}(S_i,\phi_i,m,\tau)
\"
2,"\begin{equation} 
W_{\rm eff}=\langle W(\Phi)\rangle_{\nn=2}
=\sum_{k=1}^{n+1}g_k{\rm Tr}\langle\Phi^k\rangle_{\nn=2} \ .
\"
3,"\begin{equation}
\int {\cal D} \hat\Phi {\cal D} \hat X {\cal D} \hat Y e^{ \frac{1}{g_s} 
{\rm Tr} \{
i \hat\Phi [\hat X, \hat Y] + m \hat X \, \hat Y + W(\hat\Phi)\}},
\label{path}
\"
4,"\begin{equation}
  \label{eq:mmeom}
W'(\lambda_I) = g_s \sum_{J\neq I}\left[ 
2\frac1{\lambda_I-\lambda_J}
-\frac1{\lambda_I-\lambda_J+ im}
-\frac1{\lambda_I-\lambda_J- im}\right]\ ,
\"
5,"\begin{equation}
  \label{eq:Weff1}
  W_{\rm eff}= 
\sum_i \left( N_i \frac{\de {\cal F}}{\de S_i} - 2\pi i\tau S_i \right),
\"
6,"\begin{equation}
  \label{eq:G}
  G(x) = U(x) + 
i S \left[ \omega\Big(x+\frac i2 \,m\Big) -
\omega\Big(x-\frac i2 \,m\Big)\right]\ ,
\"
7,"\begin{equation}
  \label{eq:U}
  U\Big(x+\frac i2\,m\Big)-U\Big(x-\frac i2\,m\Big) = W'(x)\ .
\"
8,"\begin{equation}
  \label{eq:rs}
G\Big(x+\frac i2 \,m \pm i\epsilon\Big)=
G\Big(x-\frac i2 \,m \mp i\epsilon\Big)\qquad {\rm for}
\ \, x \ \, {\rm on\  a\ cut.}
\"
9,"\begin{equation}
S_i= \frac1{2\pi}\int_{A_i} G\, dx\ ,
\label{Si}
\"
10,"\begin{equation}
  \label{eq:Weff}
  W_{\rm eff}= 
i \sum_i \left( N_i \int_{B_i} G\, dx - 
    \tau \int_{A_i} G\, dx \right).
\"
11,"\begin{equation}
    \label{eq:dx}
    \int_{A_i} dx =0\ ,\qquad\int_{B_i} dx = i\,m\ .
  \"
12,"\begin{equation}
\label{riemann1}
y^2=W'(x)^2+f_{n-1}(x) \ ,
\"
13,"\begin{equation}
\omega_i=\frac{1}{2\pi}\frac{\de}{\de S_i} G\,dx\ .
\label{differentials1}
\"
14,"\begin{equation}
\sum_i N_i \int_{B_i} \omega_j =\int_{B_j} \sum_i N_i \,\omega_i=\tau \ ,
\label{mimim}
\"
15,"\begin{equation}
%  \label{eq:min}
%  \begin{array}{c}\vspace{.2cm}
%  \sum_j N_j\int_{A_j} \frac{\de G}{\de S}dx= 1\ ,\quad
%  \sum_j N_j\int_{A_j} \frac{\de G}{\de S_{i,i+1}}dx= 0\ ; \\ 
%   \sum_j N_j\int_{B_j} \frac{\de G}{\de S}dx= \tau\ ,\quad
%  \sum_j N_j\int_{B_j} \frac{\de G}{\de S_{i,i+1}}dx= 0\ .
%  \end{array}
%\"
16,"\begin{equation} 
%\omega_0=\de G /\de S,\qquad  \omega_i=\de G/\de S_{i,i+1}, i=1,..,n-1
%\label{holo}
%\"
17,"\begin{equation}
  \label{eq:z}
P\quad \mapsto \quad z(P)\equiv\int_{P_0}^P \Omega \,
%\int_{P_0}^P \frac{\de G}{\de S_{i+1,i}}dx  
\"
18,"\begin{equation}
z\sim z+\tau\, \ , \qquad\qquad z\sim z+\tilde N\ , 
\label{torus}
\"
19,"\begin{equation}
F_N(v,z)={\rm det} (v-\Phi(z))=0\ ,
\label{dwcurve}
\"
