,equation
0,"\begin{equation}
{\bf z} = l\sum_{n=-\infty}^{\infty} n| n \rangle\langle n |~,~~~
{\bf x_+} = \rho\sum_{n=-\infty}^{\infty} | n+1 \rangle\langle n |~,~~~
{\bf x_-} = \rho\sum_{n=-\infty}^{\infty} | n-1 \rangle\langle n |\;.
\label{cyl}
\"
1,"\begin{equation}
\tilde{f}(z,\theta)=l\sum_{n,m=-\infty}^{\infty}
\int_{-\frac{\pi}{l}}^{\frac{\pi}{l}} \frac{dk}{2\pi}~ f_{nm}~
\e^{ik\left(z-\frac{l(n+m)}{2}\right)+i(n-m)\theta}
\label{Weylsymb}
\"
2,"\begin{equation}
2\pi\rho l{\rm Tr}{f}=\int \rho d\theta dz\tilde{f} = \rho
l\sum_n\int d\theta\tilde{f}(ln,\theta)\;.
\label{integral}
\"
3,"\begin{equation}
\label{zderiv}
\partial_3\tilde{f}\equiv{i\over l}\widetilde{[{\bf
z}, f]}=\frac{\partial\tilde{f}}{\partial\theta}\;.
\"
4,"\begin{equation}
S= \int dt ~2\pi\rho l~ {\rm Tr}{
\frac{1}{2}\left( (\partial_0\phi)^2-
\frac{1}{\rho^2} ((\partial_1\phi)^2 +
(\partial_2\phi)^2 +
(\partial_3\phi)^2)-m^2\phi^2\right)}\;.
\label{scmatrix}
\"
5,"\begin{equation}
S=\int dt~\rho d\theta dz
\frac{1}{2}\left((\partial_0\tilde{\phi})^2-
\frac{1}{\rho^2}(\partial_{\theta}\tilde{\phi})^2
-(d_z\tilde{\phi})^2-m^2\tilde{\phi}^2\right)\;.
\label{scsymbol}
\"
6,"\begin{equation}
\omega^2=\frac{N^2}{\rho^2}+\left(\frac{2}{l}\sin\frac{kl}{2}\right)^2+m^2\;.
\label{disp}
\"
7,"\begin{equation}
-\partial_0^2\phi_{nm}=\frac{1}{\rho^2}(n-m)^2\phi_{nm}+
\frac{1}{l^2}(2\phi_{nm}-\phi_{n+1,m+1}-\phi_{n-1,m-1})+m^2\phi_{nm}\;.
\label{sccomp}
\"
8,"\begin{equation}
F_{ij}=[\nabla(\partial_i),\nabla(\partial_j)]-\nabla([\partial_i,\partial_j])
\;.
\label{fstrength}
\"
9,"\begin{equation}
S=\frac{2\pi\rho l}{g^2}{\rm Tr}\left(-\frac{1}{\rho^2}F_{0i}^2+
\frac{1}{2\rho^4}F_{ij}^2\right)\;,
\label{gaugeaction}
\"
10,"\begin{equation}
Z=\frac{1}{l}{\bf Z}~,~~~X_{\pm}=\frac{1}{\rho}{\bf X}_{\pm}\;.
\label{redef}
\"
11,"\begin{equation}
{\rm Tr}[X_+,X_-]=-1\;.
\label{1top}
\"
12,"\begin{equation}
S_m=\int dt~\frac{2\pi\rho
l}{g^2}{\rm Tr}\left(-\frac{m^2}{16l^2}(X_+X_-+X_-X_+-2)^2\right)\;.
\label{addaction} 
\"
13,"\begin{equation}
{\cal E}=\frac{2\pi}{g^2\rho l}{\rm Tr}\left(|[Z,X_+]-X_+|^2
+\frac{\lambda^2}{4}[X_+,X_-]^2+
\frac{\mu^2}{4}(X_+X_-+X_-X_+-2)^2\right)
\label{energyfunc}
\"
14,"\begin{equation}
\lambda=\frac{\rho}{l}~,~~~\mu=\frac{m\rho}{2}\;.
\"
15,"\begin{equation}
{\cal E}=\frac{\pi m\rho}{2g^2l^2}
\label{dmwenergy}
\"
16,"\begin{equation}
\delta z =\frac{l}{|\mathop{\rm ln}\nolimits{\alpha}|} \approx \frac{1}{m}\;\;\;{\mbox{at}}\;
m\ll\frac{1}{l}\;.
\label{dmwwidth}
\"
17,"\begin{equation}
S_{\phi}=\frac{\pi l}{\rho}\int dt\,{\rm Tr}\left(\rho^2(D_0\phi)^2+
[Z,\phi]^2-\lambda^2|[X_+,\phi]|^2-\mu_{\phi}^2\phi^2\right)\;.
\label{scact}
\"
18,"\begin{equation}
\rho^2\omega^2\phi=[Z,[Z,\phi]]+{\lambda^2\over 2}[X_-,[X_+,\phi]]+
{\lambda^2\over 2}[X_+,[X_-,\phi]]+\mu_{\phi}^2\phi\;,
\label{sceq}
\"
19,"\begin{equation}
\phi=\sum\phi_{nm}| c_n \rangle\langle c_m |+\sum\varphi_{pq}| h_p \rangle\langle h_q |+
\sum(\chi_{np}| c_n \rangle\langle h_p |+\chi_{np}^*| h_p \rangle\langle c_n |)\;,
\label{phidecomp}
\"
20,"\begin{equation}
\varphi_q=A\e^{iklq}+B\e^{-iklq}\;,
\label{qasymp}
\"
21,"\begin{equation}
\omega^2=\frac{(N-\gamma)^2}{\rho^2}+
\left(\frac{2}{l}\sin{\frac{kl}{2}}\right)^2+m_{\phi}^2\;.
\label{chidisp}
\"
22,"\begin{equation}
S=
\begin{pmatrix}
e^{i\theta/2}&0\\
0&e^{-i\theta/2}
\end{pmatrix}\;.
\label{matrixS}
\"
23,"\begin{equation}
D=\frac{1}{\rho}\left(-i(\sigma_1y-\sigma_2x)\partial_z
-i\sigma_3\partial_{\theta}+\frac{1}{2}+
(\sigma_1x+\sigma_2y)m_f\right)\;.
\label{DiracCom}
\"
24,"\begin{equation}
D\psi=\frac{1}{\rho l}(\sigma_1[{\bf x},\psi]+\sigma_2[{\bf y},\psi]
+\sigma_3[{\bf z},\psi])+\frac{1}{2\rho}\psi+
\frac{m_f}{2\rho}(\sigma_1\{{\bf x},\psi\}+\sigma_2\{{\bf y},\psi\})\;.
\label{DiracNC}
\"
25,"\begin{equation}
\omega^2=\frac{(N+1/2)^2}{\rho^2}+
\left(\frac{2}{l}\sin{\frac{kl}{2}}\right)^2+
\left(m_f\cos{\frac{kl}{2}}\right)^2\;,
\label{dispDirac}
\"
26,"\begin{equation}
\eta^1_p=0
\label{eta1}
\"
27,"\begin{equation}
\eta^2_p=C\beta^{p-1}
\prod_{j=1}^{p-1}(1-\alpha^j)^{-\frac{1}{2}}\;,
\label{zeroeta}
\"
28,"\begin{equation}
\eta^{\dag}\eta=\sum_{p=1}^{\infty}\left(\eta^2_p\right)^2
| N_0+\gamma+p \rangle\langle N_0+\gamma+p |\;.
\label{density}
\"
29,"\begin{equation}
p_{max}=\frac{\lambda}{2\mu}\mathop{\rm ln}\nolimits{\frac{\lambda}{2\mu_f}}
\label{pmax}
\"
30,"\begin{equation}
\left(\eta_p^2\right)^2=\tilde{C}^2\exp{\left(-\frac{2\mu_f\,\mu}{\lambda^2}
(p-p_{max})^2\right)}
\label{approxeta}
\"
31,"\begin{equation}
z_{max}=\frac{1}{m}\mathop{\rm ln}\nolimits{\frac{1}{2m_f\,l}}+l\gamma+lN_0\;.
\label{zmax}
\"
32,"\begin{equation}
z_{max}\approx \frac{1}{m}\mathop{\rm ln}\nolimits{\frac{1}{2ml}}+l\gamma~,~~~
\delta z\approx \frac{1}{m}\;.
\label{position}
\"
33,"\begin{equation}
{\bf z} = l\sum_{n=-\infty}^{\infty} n| n \rangle\langle n |~,~~~
{\bf x_+} = \rho\sum_{n=-\infty}^{\infty} | n+1 \rangle\langle n |~,~~~
{\bf x_-} = \rho\sum_{n=-\infty}^{\infty} | n-1 \rangle\langle n |\;.
\label{cyl}
\"
34,"\begin{equation}
\tilde{f}(z,\theta)=l\sum_{n,m=-\infty}^{\infty}
\int_{-\frac{\pi}{l}}^{\frac{\pi}{l}} \frac{dk}{2\pi}~ f_{nm}~
\e^{ik\left(z-\frac{l(n+m)}{2}\right)+i(n-m)\theta}
\label{Weylsymb}
\"
35,"\begin{equation}
2\pi\rho l{\rm Tr}{f}=\int \rho d\theta dz\tilde{f} = \rho
l\sum_n\int d\theta\tilde{f}(ln,\theta)\;.
\label{integral}
\"
36,"\begin{equation}
\label{zderiv}
\partial_3\tilde{f}\equiv{i\over l}\widetilde{[{\bf
z}, f]}=\frac{\partial\tilde{f}}{\partial\theta}\;.
\"
37,"\begin{equation}
S= \int dt ~2\pi\rho l~ {\rm Tr}{
\frac{1}{2}\left( (\partial_0\phi)^2-
\frac{1}{\rho^2} ((\partial_1\phi)^2 +
(\partial_2\phi)^2 +
(\partial_3\phi)^2)-m^2\phi^2\right)}\;.
\label{scmatrix}
\"
38,"\begin{equation}
S=\int dt~\rho d\theta dz
\frac{1}{2}\left((\partial_0\tilde{\phi})^2-
\frac{1}{\rho^2}(\partial_{\theta}\tilde{\phi})^2
-(d_z\tilde{\phi})^2-m^2\tilde{\phi}^2\right)\;.
\label{scsymbol}
\"
39,"\begin{equation}
\omega^2=\frac{N^2}{\rho^2}+\left(\frac{2}{l}\sin\frac{kl}{2}\right)^2+m^2\;.
\label{disp}
\"
