,equation
0,"\begin{equation}
\mathbf{A}=
%\frac{\Phi }{2\pi \rho ^{2}}\frac{\mathbf{\epsilon}\times
%\mathbf{\rho}}{\left| \mathbf{\epsilon}\times \mathbf{\rho}\right| ^{2}}=%
\frac{\Phi }{2\pi \rho }\mathbf{\epsilon}_{\varphi},
\label{eq1}
\"
1,"\begin{equation}
\left[ \frac{\partial ^{2}}{\partial \rho ^{2}}+\frac{1}{\rho }\frac{%
\partial }{\partial \rho }+\frac{1}{\rho ^{2}}(\frac{\partial }{\partial
\varphi }+i\alpha )^{2}+\frac{\partial ^{2}}{\partial z^{2}}+k^{2}\right]
\Psi (\mathbf{r)=}0,
\label{eq2}
\"
2,"\begin{equation}
U=-\frac{1}{\rho ^{2}}(2i\alpha \frac{\partial }{\partial \varphi })+\frac{%
\alpha ^{2}}{\rho ^{2}}.
\"
3,"\begin{equation}
f^{\left( 1\right) }(\theta )=\left( \frac{i}{2(2\pi ik)^{\frac{1}{2}}}%
\right) \int e^{-i\mathbf{k}^{\prime }.\mathbf{x}}\left( \frac{2i\alpha }{%
\rho ^{2}}\frac{\partial }{\partial \varphi }\right) e^{i\mathbf{k}.\mathbf{x%
}}\rho d\rho d\varphi,
\label{eq4}
\"
4,"\begin{equation}
f^{\left( 1\right) }(\theta )=-\alpha \left( \frac{\pi }{2ik}\right) ^{\frac{1%
}{2}}\frac{\cos \frac{\theta }{2}}{\sin \frac{\theta }{2}},\qquad \theta
\neq 0.
\"
5,"\begin{equation}
f(\theta) = - \frac{i}{\sqrt{2\pi ik}} (\sin \pi\alpha) \frac{e^{-i
\theta/2}}{\sin \frac{\theta}{2}}
\"
6,"\begin{equation}
f(\theta )=\left( \frac{\pi }{2ik}\right) ^{\frac{1}{2}}\left( -\alpha \cot
\frac{\theta}{2}-i\alpha \right) +O\left( \alpha ^{2}\right) ,
\qquad \theta \neq 0.
\label{eq7}
\"
7,"\begin{equation}
e^{ikx\cos \alpha }=\sum_{l=-\infty }^{+\infty } i^{l}e^{il\alpha }J_{l}\left( x\right),
\"
8,"\begin{equation}
f^{\left( 1\right) }(\theta )=\left( \frac{i\alpha }{\left( 2\pi ik\right) ^{%
\frac{1}{2}}}\right) \sum_{l}le^{il\theta }\int \frac{d\rho }{\rho }\left[
J_{l}\left( k\rho \right) \right] ^{2}
\"
9,"\begin{equation}
\int_{0}^{\infty }dr\frac{\left[ J_{l}\left( r\right) \right] ^{2}}{r}%
=\left| 2l\right| ^{-1},\qquad l\neq 0,
\"
10,"\begin{equation}
f^{\left( 1\right) }(\theta )= -\sum_{l} {}^{\prime}i\alpha \pi
 \left( \frac{1}{2\pi ik}\right) ^{\frac{1}{2}} \mathrm{sgn}(l) e^{il\theta },
\"
11,"\begin{equation}
f_{l}^{\left( 1\right) }\left( \theta \right) =\left\{
\begin{array}{cl}
\frac{-i\pi \alpha }{\left( 2\pi ik\right) ^{\frac{1}{2}}} \mathrm{sgn}(l) \qquad ,\qquad
&l \neq 0 \\
%%\frac{i\pi \alpha }{\left( 2\pi ik\right) ^{\frac{1}{2}}}\qquad ,\qquad
%%&l < 0 \\
0\qquad ,\qquad &l=0.
\end{array}
\right.
\label{eq12}
\"
12,"\begin{equation}
f_{l}\left( \theta \right) =\left( e^{-i\mathrm{sgn}\left(
l\right) \pi \alpha }-1\right) \left( 2\pi ik\right) ^{-\frac{1}{2}}\qquad
,\qquad l=0,\pm 1,\pm 2,....
\"
13,"\begin{equation}
\frac{1}{2m}\left( \boldsymbol{\sigma} \cdot \boldsymbol{\Pi} \right)
^{2}\Psi=E\Psi ,
\"
14,"\begin{equation}
\left[ \frac{\partial ^{2}}{\partial \rho ^{2}}+\frac{1}{\rho }\frac{%
\partial }{\partial \rho }+\frac{1}{\rho ^{2}}(\frac{\partial }{\partial
\varphi }+i\alpha )^{2}-2\pi \alpha \sigma _{3}\delta \left( \mathbf{r}%
\right) +k^{2}\right] \Psi (\mathbf{r)=}0\ .
\"
15,"\begin{equation}
f^{\left( 1\right) }(\theta )=\left( \frac{i}{2(2\pi ik)^{\frac{1}{2}}}%
\right) \int e^{-i\mathbf{k}^{\prime }.\mathbf{x}}\chi ^{\dagger \left(
s^{\prime }\right) }\left( \frac{2i\alpha }{\rho ^{2}}\frac{\partial }{%
\partial \varphi }-2\pi \alpha \sigma _{3}\delta \left( \mathbf{r}\right)
\right) \chi ^{\left( s\right) }e^{i\mathbf{k}.\mathbf{x}}\rho d\rho
d\varphi ,
\"
16,"\begin{equation}
f^{\left( 1\right) }(\theta )=\frac{1}{\left(2\pi ik\right) ^{\frac{1}{2}}}
\sum_{l}^{{}}e^{il\theta }\chi^{\dagger\left( s^{\prime }\right) }
\left[  -i\pi \alpha \mathrm{sgn}\left(l\right)
\left( 1-\delta _{l,0}\right) -i\pi \alpha \delta _{l,0}\sigma _{3} \right]
\chi ^{\left( s\right) }.
%f^{\left( 1\right) }(\theta )=\sum_{l}^{{}}e^{il\theta }\chi^{\dagger
%\left( s^{\prime }\right) } \left(  \frac{-i\pi \alpha \mathrm{sgn}\left( l\right)
%\left( 1-\delta _{l,0}\right) +i\pi \alpha \delta _{l,0}\sigma _{3}}{\left(
%2\pi ik\right) ^{\frac{1}{2}}} \right) \chi ^{\left( s\right) },
\"
17,"\begin{equation}
f^{\left( 1\right) }(\theta )=\sum_{l}
\left( 2\pi ik\right) ^{-\frac{1}{2}}
e^{il\theta }\left[ -i\pi
\alpha \mathrm{sgn}\left( l\right) \left( 1-\delta _{l,0}\right) -i\pi \alpha \delta
_{l,0}\cos\beta
\right],
\"
18,"\begin{equation}
f_{l}^{\left( 1\right) }\left( \theta \right) =\left\{
\begin{array}{c}
\frac{-i\pi \alpha }{\left( 2\pi ik\right) ^{\frac{1}{2}}}\mathrm{sgn}(l) \qquad ,\qquad l \neq 0 \\
%%%\frac{i\pi \alpha }{\left( 2\pi ik\right) ^{\frac{1}{2}}}\qquad ,\qquad l\prec 0 \\
-\frac{i\pi \alpha }{\left( 2\pi ik\right) ^{\frac{1}{2}}}\cos\beta \qquad
,\qquad l=0\ .
\end{array}
\right.
\"
19,"\begin{equation}
H=H_{\circ}+H_{int} ,
\"
20,"\begin{equation}
H_{\circ}=\boldsymbol{\alpha}\cdot\mathbf{p}+\beta m,
\"
21,"\begin{equation}
H_{int}=eA_{\circ} - e\boldsymbol{\alpha}.\mathbf{A}
\"
22,"\begin{equation}
S_{fi}^{\left( 1\right) }=-i \int d^{4}x\overline{\psi}
_{f}^{\left( s^{\prime }\right) }(\vec{x})\left(e\gamma _{\mu }A^{\mu }\right)
\psi_{i}^{\left( s\right) }(x).
\"
