,equation
0,"\begin{equation}
{\cal L}=\frac{1}{2}\partial _{\mu }\phi \,\partial ^{\mu
}\bar{\phi} -U(|\phi |)  \label{L}
\"
1,"\begin{equation}
E=\int \left( \frac{1}{2}|\partial_t{\phi}|^{2}+\frac{1}{2}|\nabla \phi
|^{2}+U(|\phi |)\right) d^{3}x.  \label{En}
\"
2,"\begin{equation}
J_{\mu }=\frac{1}{2i}\left( \bar{\phi}\,\partial _{\mu }\phi -\phi
\,\partial _{\mu }\bar{\phi}\right).
\"
3,"\begin{equation}
Q=\frac{1}{2i}\int \left( \bar{\phi}\,\partial _{t}\phi -\phi
\,\partial _{t}\bar{\phi}\right) d^{3}x.
\"
4,"\begin{equation}
\phi =e^{i\omega t}f(r)  \label{ph}
\"
5,"\begin{equation}
\frac{d^{2}f}{dr^{2}}=-\frac{2}{r}\frac{df}{dr}-\omega
^{2}f+U^{\prime }(f) \label{gene}
\"
6,"\begin{equation}
E_{_{{\tiny Q}}}=\frac{Q^{2}}{2I[f]}\,+4\pi \int \left(
\frac{f^{\prime }{}^{2}}{2}+U(f)\right) r^{2}\,dr  \label{ene}
\"
7,"\begin{equation}
U(f)=f^{2}\left[ 1+(1-f^{2})^{2}\right] .  \label{Uf}
\"
8,"\begin{equation}
f^{\prime }=-\sqrt{2}f(1-f^{2})\,.  \label{ode}
\"
9,"\begin{equation}
f(r)=\frac{1}{\sqrt{1+C_{_{B}}\,\exp \left( 2\sqrt{2}\,r\right)
}}, \hspace{5mm}C_{_{B}}>0  \label{Bog}
\"
10,"\begin{equation}
\omega =\frac{12\sqrt{2}\,Q_{_{B}}}{\pi z\left( \pi
^{2}+z^{2}\right) }
\"
11,"\begin{equation}
E_{_{B}}=\frac{6\sqrt{2}\,Q_{_{B}}^{2}}{\pi z\left( \pi
^{2}+z^{2}\right) }+ \frac{\pi z\left( \pi ^{2}+z^{2}\right)
}{12\sqrt{2}}+\frac{\sqrt{2}\pi }{4} \left( \frac{\pi
^{2}+3z^{2}}{6}+z\right) .
\"
