,equation
0,"\begin{equation}
\delta x^\mu = \omega^\mu{}_\nu x^\nu  + \alpha^\mu + \beta
x^\mu +
2(x\gamma)x^\mu - x^2\gamma^\mu
\label{inf1}
\"
1,"\begin{equation}
x'{}^\mu=\frac{x^\mu-\gamma^\mu x^2}{1
-2\gamma x + \gamma^2 x^2},
\label{confin}
\"
2,"\begin{equation}
M_{\mu \nu } = x_{\mu }p_{\nu }-x_{\nu }p_{ \mu }, \qquad
P_{\mu } = p_{\mu },\qquad
D = x^{\mu }p_{\mu }, \qquad
K_{\mu } = 2x_{\mu }(xp)-x^{2}p_{\mu }.
\label{genconf}
\"
3,"\begin{equation}
J_{\mu \nu }=M_{\mu \nu },\quad
 J_{\mu d}=\frac{1}{2}(P_\mu + K_\mu),\quad
 J_{\mu (d+1)}=\frac{1}{2}(P_\mu-K_\mu),
 \quad
 J_{d(d+1)}=D,
 \label{ident}
\"
4,"\begin{equation}
\{J_{AB},J_{LN}\}=
\eta_{AL}J_{BN}-
\eta_{BL}J_{AN}+
\eta_{AN}J_{LB}-
\eta_{BN}J_{LA}
\label{so24}
\"
5,"\begin{equation}
\eta_{AB}=diag (-1,+1,\ldots,+1,-1).
\label{etaab}
\"
6,"\begin{equation}
L=\frac{\dot{x}^2}{2e},
\label{m0}
\"
7,"\begin{equation}
x'^\mu=\exp\beta \cdot x^\mu,
\qquad
e'=\exp 2\beta \cdot e,
\label{findil}
\"
8,"\begin{equation}
e'=\frac{e}{(1-2x\gamma+\gamma^2 x^2)^2}.
\label{efin}
\"
9,"\begin{equation}
x^\mu \rightarrow \tilde{x}{}^\mu=\frac{x^\mu}{x^2},\quad
e\rightarrow \tilde e=\frac{e}{x^2}.
\label{-1}
\"
10,"\begin{equation}
D=xp+2ep_e,\quad K_\mu=2x_{\mu }(xp+2ep_e)-x^{2}p_{\mu }.
\label{corrpe}
\"
11,"\begin{equation}
L=\frac{m}{2}\dot{x}_i{}^2,\qquad \dot{x}_i=\frac{dx_i}{dt},
\label{mnr}
\"
12,"\begin{equation}
\delta x^i= \omega^{ij}x^j+\alpha^i+
\upsilon^i t+\beta x^i+\gamma x^i t,\qquad
\delta t=\epsilon + 2\beta t +\gamma t^2.
\label{ncf}
\"
13,"\begin{equation}
P_i=p_i,\quad
M_{ij}=x_ip_j-x_jp_i,\quad
G_i=tp_i-mx_i,
\label{galilei}
\"
