,equation
0,"\begin{equation}
L_0=\frac{1}{2}\,\sinh(2w)\frac{d}{dw}+s.
\"
1,"\begin{equation}
L_0|\kappa,s\rangle(w)
=\left\{e^{2w}\left[\frac{s}{2}+\frac{i\kappa}{4}\right]
+e^{-2w}\left[\frac{s}{2}-\frac{i\kappa}{4}\right]
\right\}|\kappa,s\rangle(w).
\label{A2}
\"
2,"\begin{equation}
\langle\kappa',s|L_0|\kappa,s\rangle=
\left[\frac{s}{2}+\frac{i\kappa}{4}\right]\,\delta(\kappa-2i-\kappa')
+
\left[\frac{s}{2}-\frac{i\kappa}{4}\right]\,\delta(\kappa+2i-\kappa').
\"
3,"\begin{equation}
\langle\kappa',s+1|L_0|\kappa,s\rangle=
\left[\frac{A_s(\kappa)}{A_{s+1}(\kappa')}\right]^{1/2}\,
\left\{
-\mathscr{P}\,\frac{s(\kappa-\kappa')+\kappa}{2\sinh\frac{\pi(\kappa-\kappa')}{2}}
+2s\,\delta(\kappa-\kappa')\right\}.
\"
4,"\begin{equation}
T_{\Lambda}(z)=\frac{\alpha z+\beta}{\bar{\beta} z+\bar{\alpha}}.
\label{z'z}
\"
5,"\begin{equation}
\langle g|f\rangle=\frac{1}{\pi\Gamma(2s-1)}\,\int_{|z|\leqslant 1}
d^2z\,\bigl[1-z\oz\bigr]^{2s-2}\, \overline{g(z)}f(z).
\label{norm}
\"
6,"\begin{equation}
(T_{\Lambda}f)(z)=(\bar{\beta} z+\bar{\alpha})^{-2s}\,
f\left(\frac{\alpha z+\beta}{\bar{\beta} z+\bar{\alpha}}\right).
\label{trans}
\"
7,"\begin{equation}
L_n=z^{n+1}\frac{d}{dz}+(n+1)sz^n.
\label{Lnz}
\"
8,"\begin{equation}
|m,s\rangle(z)= N_m^{(s)} z^m
\quad\text{with}\quad
N_m^{(s)}=\left[\frac{\Gamma(m+2s)}{\Gamma(m+1)}\right]^{1/2}.
\label{basisn}
\"
9,"\begin{equation}
N^{(1-s)}_{m-1+s}\,N^{(s)}_{m-s}=1.
\label{NN}
\"
10,"\begin{equation}
z=i\tanh w,
\label{zw}
\"
11,"\begin{equation}
f(z)\mapsto f(z(w)).
\tag{\ref{zw}${}^{\prime}$}
\label{f->z}
\"
12,"\begin{equation}
K_1=-i\frac{d}{dw}+2is\tanh w.
\label{K_1}
\"
13,"\begin{equation}
|\kappa,s\rangle(z)=\bigl[A_s(\kappa)\bigr]^{1/2}\,
(\cosh w)^{2s}\,e^{i\kappa w},
\label{kappas}
\"
14,"\begin{equation}
(\cosh w)^{2s}\,e^{i\kappa w}
=\sum_{m=0}^{\infty} V_m^{(s)}(\kappa)z^m.
\label{223}
\"
