,equation
0,"\begin{equation}
E_R ~=~\left(\frac{2}{d-2}\right)  M^{(d-2)/(d-3)} 
\left( \frac{16\pi G}{(d-2) \;~A_{d-2}} \right)^{1/(d-3)} 
=~ \left(\frac{2}{d-2}\right)  M~ r_{BH},
\"
1,"\begin{equation}  
A_H~ =~ 8\pi G E_R, ~~~~~~~~~~~~~ S_{BH}~=~ 2\pi E_R~. 
\"
2,"\begin{equation}{\label3}
  S_{bh} ~=~ \frac{A_H}{4G} ~-~ \frac{3}{2} \; ln\left(\frac{A_H}{4G}\right)
~+~\cdots \cdots\;
\"
3,"\begin{equation}
H~=~\ell^2_S~ p^+p^- ~=~ \frac{1}{2}~\ell_S^2~ (p^i)^2 
 ~+~ {\cal N} ~-~ a 
\"
4,"\begin{equation}  
{\cal N} ~=~ \sum^{\infty}_{m=1} m~{\cal N}_m ~\equiv~ \sum^{\infty}_{m=1}
~\sum^{d-2}_{i=1} ~m~{a^i_m}^\dagger a^i_m,
\"
5,"\begin{equation}
Z(\tau) ~=~ Tr ~e^{2\pi i H \tau} ~=~ Tr ~exp\left[ 2\pi i \tau
\left( \frac{(p^i)^2}{2} ~+~ {\cal N} ~-~ a \right) ~\right].
\"
6,"\begin{equation}\label{7}  
Z(\tau) ~=~ \int \left(d^{d-2}p^i\right) e^{\pi i\tau (p^i)^2} tr ~exp \left[ 2\pi
i \tau \left( {\cal N} ~-~ a \right) \right] ~=~ \left( \frac{1}{-i\tau}
 \right)^{(d-2)/2}  e^{-2\pi i \tau a} ~tr ~exp \left[ 2\pi i\tau  
{\cal N} \right], 
\"
7,"\begin{equation}\label{8}
Z(\tau ) ~=~  \frac{1}{\left[ \eta (-1/\tau) \right]^{d-2}}~=~ \frac{e^{2\pi
ia/\tau}} 
{\left[f(-{1}/{\tau})\right]^{d-2}}
\"
8,"\begin{equation}\label{9}
Z(\tau ) ~=~ \sum^{\infty}_{N=0} d(N) ~ e^{2 \pi i(N ~-~ a) \tau} ~ .
\"
9,"\begin{equation} 
d(N) ~=~ \int d\tau ~~\frac{exp\left[-2 \pi i \left(~(N~-~a) \tau ~-~
(a/\tau)\right)\right]}{\left[f(-{1}/{\tau})\right]^{d-2}} ~.
\"
10,"\begin{equation}\label{11}  
d(N) ~ \simeq ~C  ~\frac{a~exp\left( 4\pi \sqrt{aN}\right)}{(aN)^{3/4}} ~~+~~ \cdots
\cdots~, 
\"
11,"\begin{equation}
S_{st} ~=~ ln~d(N) ~\simeq~ 4\pi ~\sqrt{aN} ~-~ \frac{3}{2}~ln \sqrt{aN} ~+
~lna ~ - 
~\cdots  \cdots
\"
12,"\begin{equation}
S_{st} ~=~ 2\pi E_R ~-~ \frac{3}{2} ~ln E_R ~-~ \cdots \cdots
\"
13,"\begin{equation}
E_R ~=~\left(\frac{2}{d-2}\right)  M^{(d-2)/(d-3)} 
\left( \frac{16\pi G}{(d-2) \;~A_{d-2}} \right)^{1/(d-3)} 
=~ \left(\frac{2}{d-2}\right)  M~ r_{BH},
\"
14,"\begin{equation}  
A_H~ =~ 8\pi G E_R, ~~~~~~~~~~~~~ S_{BH}~=~ 2\pi E_R~. 
\"
15,"\begin{equation}{\label3}
  S_{bh} ~=~ \frac{A_H}{4G} ~-~ \frac{3}{2} \; ln\left(\frac{A_H}{4G}\right)
~+~\cdots \cdots\;
\"
16,"\begin{equation}
H~=~\ell^2_S~ p^+p^- ~=~ \frac{1}{2}~\ell_S^2~ (p^i)^2 
 ~+~ {\cal N} ~-~ a 
\"
17,"\begin{equation}  
{\cal N} ~=~ \sum^{\infty}_{m=1} m~{\cal N}_m ~\equiv~ \sum^{\infty}_{m=1}
~\sum^{d-2}_{i=1} ~m~{a^i_m}^\dagger a^i_m,
\"
18,"\begin{equation}
Z(\tau) ~=~ Tr ~e^{2\pi i H \tau} ~=~ Tr ~exp\left[ 2\pi i \tau
\left( \frac{(p^i)^2}{2} ~+~ {\cal N} ~-~ a \right) ~\right].
\"
19,"\begin{equation}\label{7}  
Z(\tau) ~=~ \int \left(d^{d-2}p^i\right) e^{\pi i\tau (p^i)^2} tr ~exp \left[ 2\pi
i \tau \left( {\cal N} ~-~ a \right) \right] ~=~ \left( \frac{1}{-i\tau}
 \right)^{(d-2)/2}  e^{-2\pi i \tau a} ~tr ~exp \left[ 2\pi i\tau  
{\cal N} \right], 
\"
20,"\begin{equation}\label{8}
Z(\tau ) ~=~  \frac{1}{\left[ \eta (-1/\tau) \right]^{d-2}}~=~ \frac{e^{2\pi
ia/\tau}} 
{\left[f(-{1}/{\tau})\right]^{d-2}}
\"
21,"\begin{equation}\label{9}
Z(\tau ) ~=~ \sum^{\infty}_{N=0} d(N) ~ e^{2 \pi i(N ~-~ a) \tau} ~ .
\"
22,"\begin{equation} 
d(N) ~=~ \int d\tau ~~\frac{exp\left[-2 \pi i \left(~(N~-~a) \tau ~-~
(a/\tau)\right)\right]}{\left[f(-{1}/{\tau})\right]^{d-2}} ~.
\"
23,"\begin{equation}\label{11}  
d(N) ~ \simeq ~C  ~\frac{a~exp\left( 4\pi \sqrt{aN}\right)}{(aN)^{3/4}} ~~+~~ \cdots
\cdots~, 
\"
24,"\begin{equation}
S_{st} ~=~ ln~d(N) ~\simeq~ 4\pi ~\sqrt{aN} ~-~ \frac{3}{2}~ln \sqrt{aN} ~+
~lna ~ - 
~\cdots  \cdots
\"
25,"\begin{equation}
S_{st} ~=~ 2\pi E_R ~-~ \frac{3}{2} ~ln E_R ~-~ \cdots \cdots
\"
