,equation
0,"\begin{equation}
E_{n}=\sqrt{\mu^{2}+n^{2}/(\alpha^{\prime}p_{+})^{2}}\,,
\"
1,"\begin{equation}
{\cal S}=\displaystyle{\frac{1}{\g^{2}} \int\,dx^{3}}~
\L_{0}+\mu\L_{1}+\mu^{2}\L_{2}\,, \label{M2action}
\"
2,"\begin{equation}
\ba{l}{\L_{0}=\tr_{\!{\scriptscriptstyle N}}\Big[-\quarter
  F_{\mu\nu}F^{\mu\nu}-\half  D_{\mu}\phi_{a}D^{\mu}\phi_{a}+\quarter
[\phi_{a},\phi_{b}]^{2}- i\half\psi^{\dagger}\gamma^{\mu} D_{\mu}
 \psi- \half\psi^{\dagger}\gamma^{a}[\phi_{a},\psi]\Big]\,,}\\
{}\\
\L_{1}=\textstyle{\frac{1}{\sqrt{2}}}\,\tr_{\!{\scriptscriptstyle N}}
\Big[\textstyle{\frac{1}{3}} (\phi_{4}F_{01}+ \phi_{3}F_{02})
+\textstyle{\frac{1}{6}}\epsilon^{pq}\phi_{p}D_{0}\phi_{q}
  -i\textstyle{\frac{1}{3}}\epsilon^{rst}\phi_{r}\phi_{s}\phi_{t}+
i\textstyle{\frac{1}{24}}\psi^{\dagger}\Pi\psi \Big]\,,\\
{}\\
{\L_{2}=-\,\half(\textstyle{\frac{1}{3\sqrt{2}}})^{2}\,\tr_{\!{\scriptscriptstyle
  N}}\left(\phi_{7}^{\,2}+\phi_{8}^{\,2}+\phi_{9}^{\,2}\right)\,.}
\ea \label{M2LLL}
\"
3,"\begin{equation}
\Pi=(\gamma^{14}+\gamma^{23}-\gamma^{56}+3\gamma^{789})\,.
\"
4,"\begin{equation}
\ba{l}ds^{2}=-2dx^{+}dx^{-}-\Big[(\textstyle{\frac{\mu}{6}})^{2}(x_{1}^{2} +\cdots+x_{6}^{2})+
(\textstyle{\frac{\mu}{3}})^{2}(x_{7}^{2}+x_{8}^{2}+x_{9}^{2})\Big]dx^{+}dx^{+}
+\displaystyle{\sum_{A=1}^{9}}\,dx^{A}dx^{A}\,,\\
{}\\
F_{+789}=\mu\,, \ea\label{pp-wave}
\"
5,"\begin{equation}
\ba{cc} x_{1}\rightarrow \cos(\mu x^{+}/6)x_{1}+\sin(\mu
x^{+}/6)x_{4}\,,~~~&~~~x_{4}\rightarrow
\cos(\mu x^{+}/6)x_{4}-\sin(\mu x^{+}/6)x_{1}\,,\\
{}&{}\\
x_{2}\rightarrow \cos(\mu x^{+}/6)x_{2}+\sin(\mu
x^{+}/6)x_{3}\,,~~~&~~~ x_{3}\rightarrow \cos(\mu
x^{+}/6)x_{3}-\sin(\mu x^{+}/6)x_{2}\,,\\
{}&{}\\
x_{5}\rightarrow \cos(\mu x^{+}/6)x_{5}-\sin(\mu
x^{+}/6)x_{6}\,,~~~&~~~ x_{6}\rightarrow \cos(\mu
x^{+}/6)x_{6}+\sin(\mu x^{+}/6)x_{5}\,, \ea\label{rota}
\"
6,"\begin{equation}
\ba{ll}ds^{2}=&-2dx^{+}dx^{-}-\frac{\mu}{3}(x_{1}dx_{4}-x_{4}dx_{1}+x_{2}dx_{3}-x_{3}dx_{2}-x_{5}dx_{6}+x_{6}dx_{5})dx^{+}\\
{}&{}\\
{}& -\left(\frac{\mu}{3}\right)^{2}(x_{7}^{2}+x_{8}^{2}+x_{9}^{2}) dx^{+}dx^{+}+\displaystyle{\sum_{A=1}^{9}}\,dx^{A}dx^{A}\,. \ea\label{pp-wave2}
\"
7,"\begin{equation}
\ba{ll} X_{1}\rightarrow \cos(\mu t/6)X_{1}+\sin(\mu
t/6)X_{4}\,,~~&~~\mbox{etc.}\ea\label{XROTATION}
\"
8,"\begin{equation}
\psi~\rightarrow~\displaystyle{e^{\frac{\mu}{12}(\gamma^{14}+\gamma^{23}-\gamma^{56})t}\psi\,.}\label{PSIROTATION}
\"
9,"\begin{equation}
{\cal
S}=\displaystyle{\frac{l_{p}^{6}}{R^{3}}}\displaystyle{\int\,dt}~
\L_{0}+\mu\L_{1}+\mu^{2}\L_{2}\,, \label{Maction}
\"
