,equation
0,"\begin{equation}\label{V2}
V(T)=\frac{1}{\cosh(T/T_{0})},
\"
1,"\begin{equation}\label{tem}
T_{11}'(\equiv\partial_{1}T_{11})=0,
\"
2,"\begin{equation}\label{tpa}
-\frac{1}{2}=\frac{1}{2}T'^{2}-\frac{1}{2}\left
[\frac{T_{p}V(T)}{-T_{11}}\right]^{2}.
\"
3,"\begin{equation}\label{tso}
T(x)= T_{0}\;{\rm arcsinh}\left[\sqrt{\left(-\frac{T_{p}}{T_{11}}
\right)^{2}-1}\;\sin\left(\frac{x}{T_{0}}\right)\right].
\"
4,"\begin{equation}
T_{p-1}\equiv \int_{-\frac{\pi}{2}T_{0}}^{\frac{\pi}{2}T_{0}}
dx \, T_{00} = \pi T_{0} T_{p},
\label{ttq}
\"
5,"\begin{equation}
T_{p-1}= -\frac{T_{p}^{2}}{T_{11}}
\int_{T_{-}}^{T_{+}}dT\frac{V^{2}}{\sqrt{(-T_{p}V/T_{11})^{2}-1}}.
\label{tto} \\
\"
6,"\begin{equation}
T(x) \simeq 
T_{0}\;{\rm arcsinh}\left[-\frac{T_{p}}{T_{0}T_{11}}\sin \left(
\frac{x}{T_{0}}\right)\right]
\"
7,"\begin{equation}
T_{+}-T_{-}\simeq \lim_{-T_{11}/T_{p}\rightarrow 0}2T_{0}\ln
\left(-\frac{T_{p}}{T_{0}T_{11}}\right)\rightarrow \infty .
\"
8,"\begin{equation}
\rho(x)\simeq \pi T_{0}T_{p}\sum_{n=-\infty}^{\infty}\delta(x-n\pi T_{0}).
\"
9,"\begin{equation}\label{tnf}
T_{p-1}\simeq T_{p}\int^{\infty}_{-\infty}dT\, V(T),
\"
10,"\begin{equation}\label{detX}
X = {\bar \eta}\left(1 + \frac{1}{2}{\bar F_{\mu\nu}}
{\bar F^{\mu\nu}}\right),
\"
