,equation
0,"\begin{equation}
\begin{array}{rcl} \label{eom}
\displaystyle{p^{-\frac{1}{4} \Box} \psi} & = & \displaystyle{\psi^{p^2} + \lambda^2 \, 
\frac{p-1}{2 p} \, \psi^{\frac{p(p-1)}{2}-1} \left(\phi^{p+1}-1\right)}
\nonumber \crbig
\displaystyle{p^{-\frac{1}{2} \Box} \phi} & = & \displaystyle{\phi^p \, \psi^{\frac{p(p-1)}{2}}}
\,. \nonumber
\end{array}
\"
1,"\begin{equation}\label{identity}
e^{- a\partial^2} e^{-b x^2} =(1-4ab)^{-\frac{d}{2}}\,  e^{-\frac{b}{1-4ab} x^2}
\"
2,"\begin{equation}\label{double1}
\psi_0(x) = p^{d \over p^2-1} \,
e^{-{p^2-1 \over p^2 \log p} x^2}.
\"
3,"\begin{equation}\label{double2}
\phi_0(x) =
p^{d (p+2) \over 2 (p^2-1)} \, e^{-{p^2-1 \over 2 p^2 \log p} x^2}.
\"
4,"\begin{equation}
\phi(y, x) = \phi_0(x) + \tilde{\phi}(y, x) \,.
\"
5,"\begin{equation}
S_f = - {1 \over 2 g^2} {p^2 \over p-1} \int{d^{D-1}y dx \, 
\tilde{\phi}(y, x) \left( p^{- {1 \over 2} 
\left( \Box_y + \partial_x^2 \right)} - p \, 
\phi_0(x)^{p-1} \psi_0(x)^{p (p-1) \over 2} \right) \tilde{\phi}(y, x)} \,.
\"
6,"\begin{equation}
\left[p^{-{1 \over 2} \partial_x^2}, x \right] = - \log p \, {\partial \over \partial x} \, p^{-{1 \over 2} \partial_x^2} \,,
\"
7,"\begin{equation} \label{monic}
p^{-{1 \over 2} \partial_x^2} x^n \phi_0(x) = p^{2 n} M_n(x) \left( \phi_0(x) \right)^p 
\left( \psi_0(x) \right)^{p (p-1) \over 2} \,,
\"
8,"\begin{equation} \label{Mn}
M_n(x) = x^n + c_{n-2} x^{n-2} + c_{n-4} x^{n-4} + \ldots
\"
9,"\begin{equation} \label{Hermite}
p^{-{1 \over 2} \partial_x^2} H_n(\alpha x) \phi_0(x) = p^{2n} H_n(\alpha x) \left( \phi_0(x) 
\right)^p \left( \psi_0(x) \right)^{p (p-1) \over 2} \,,
\"
10,"\begin{equation} \label{ortho}
\int_{-\infty}^{\infty}{d\xi \exp(-\xi^2) H_m(\xi) H_n(\xi)} = 
\pi^{1 \over 2} 2^n n! \delta_{mn} \,.
\"
11,"\begin{equation} \label{hermitian}
\int{dx \,f(x) \left( p^{-{1 \over 2} \partial_x^2} g(x) \right)} = 
\int{dx \, \left( p^{-{1 \over 2} \partial_x^2} f(x) \right) g(x)} \,,
\"
12,"\begin{equation} \label{Hermexp}
\phi_0(x)^{p+1} \psi_0(x)^{p(p-1) \over 2} =
p^{p^2+p+1 \over p^2-1} \exp\left(-(\alpha x)^2\right) \,.
\"
13,"\begin{equation}
h_{mn} \equiv \int{dx H_m(\alpha x) \phi_0(x) p^{-{1 \over 2} \partial_x^2} H_n(\alpha x) \phi_0(x)} \,.
\"
