,equation
0,"\begin{equation}
\label{IIAwavesBI}
S^{\rm BI}_{{\rm W}_A}=-T_0\int d\tau~ {\rm Str}\Bigl\{ k^{-1}
\sqrt{-P[E_{00}+E_{0i}(Q^{-1}-\delta)^i_k
E^{kj}E_{j0}] \ {\rm det} (Q^i_j )}
\ \Bigr\},
\"
1,"\begin{equation}
\label{IIBwavesBI}
S^{\rm BI}_{{\rm W}_B}=-T_0\int d\tau~ {\rm Str}\Bigl\{ k^{-1}
\sqrt{-P[E_{00}+E_{0i}(Q^{-1}-\delta)^i_k
E^{kj}E_{j0}] \ {\rm det} (Q^i_j )}
\ \Bigr\},
\"
2,"\begin{equation}
S_{\rm W_B}^{\rm CS}=T_0\int d\tau k^{-2}k_\mu\partial X^\mu\, ,
\"
3,"\begin{equation}
S[\gamma]=-\frac{NT_0}{2}\int d\tau \sqrt{|\gamma|}\gamma^{-1}\partial X^\mu
\partial X^\nu g_{\mu\nu}
\"
4,"\begin{equation}
\label{IIBwavesCS}
S^{\rm CS}_{\rm W_B}=-i\int d\tau\, {\rm STr} \{P[(\incl_X\incl_X)\incl_l C^{(4)}]\}.
\"
5,"\begin{equation}
{\cal D}X^\mu=\partial X^\mu-A^{(1)}k^\mu-A^{(2)}l^\mu=\partial X^\mu-k^{-2}
k_\rho \partial X^\rho k^\mu-l^{-2}l_\rho\partial X^\rho l^\mu
\"
6,"\begin{equation}
\delta X^\mu=\Lambda^{(1)}(\tau) k^\mu+\Lambda^{(2)}(\tau) l^\mu\, .
\"
7,"\begin{equation}
\label{IIBwavesfull}
S_{\rm W_B} = S^{\rm BI}_{\rm W_B}+S^{\rm CS}_{\rm W_B}
\"
8,"\begin{equation}
ds^2_{AdS}=-(1+\frac{r^2}{L^2})dt^2+\frac{dr^2}{1+\frac{r^2}{L^2}}+
r^2 d\Omega_3^2\, ,
\"
9,"\begin{equation}
ds^2_{S}=L^2(d\theta^2+\cos^2{\theta}d\phi^2+\sin^2{\theta}d\Omega_3^2)\, ,
\"
