,equation
0,"\begin{equation}
\langle a \vert b\rangle = \langle 0\vert \;\; \frac{ AB+BA}{2} \; +\;
\frac {AB-BA}{2} \;\; \vert 0\rangle
\label{eq:decomp}
\"
1,"\begin{equation}
e^{i(\pi /2 ) Q_1} \, e^{i(\pi /2 )K_2} = e^{i (\pi /2 ) \{ Q_1 + K_2\}}
\label{eq:BCH2}
\"
2,"\begin{equation}
\F_g \subset \F_{\g\pm} \subset \HH \subset \F^\times_{\g\pm} \subset
	\F^\times_g \;\; .
\label{eq:heirarchy}
\"
3,"\begin{equation}
\left( e^{iX\theta /2} \right)_{O(V)} A \left( e^{-iX\theta /2}
\right)_{O(V)} \quad .	
\label{eq:orthrot}
\"
4,"\begin{equation}
\left( e^{iX\theta } \right)_{Spin(V)} A \quad ,
\label{eq:spinrot}
\"
5,"\begin{equation}
\textrm{Define}\;\; a= \frac{(e_q+ie_p)}{\sqrt{2}} \;\; 
\textrm{and} \;\; a^\dag= \frac{(e_q-ie_p)}{\sqrt{2}}
\label{eq:crumops}
\"
6,"\begin{equation}
Q=\begin{pmatrix} 0 & \II \\ \II & 0 \end{pmatrix} \quad ,
\nonumber
\"
7,"\begin{equation}
F=\begin{pmatrix} 0 & \II \\ -\II & 0 \end{pmatrix}
\nonumber
\"
8,"\begin{equation}
x \times x - Q(x) \; , \quad x\in E \subset \times (E) \; .
\label{eq:cl0}
\"
9,"\begin{equation}
x\times y - y\times x - F(x,y) \; , \quad x,y \in E \; .
\label{eq:cls}
\"
10,"\begin{equation}
Cl_U (E) = \times (E) / \left \{ {\cal{N}} (Q) \cup {\cal{N}} (F)  
	\right\} \quad .
\label{eq:clu}
\"
11,"\begin{equation}
Cl_U (E) = Cl_O (E) \cap Cl_S (E) \ne \emptyset
\label{eq:clualt}
\"
12,"\begin{equation}
Cl_U (\widetilde{T^\times \R^n}) = Cl_O (
	\widetilde{T^\times \R^n}) \cap
		Cl_S (\widetilde{T^\times \R^n}) \quad n\ge 2 \quad.
\label{eq:cluphasespace}
\"
13,"\begin{equation}
s:B \; \longrightarrow \; E
\label{eq:sectionmap2}
\"
14,"\begin{equation}
\pi s(x) = x \quad , \forall x\in B \;\; .
\label{eq:projectionmap2}
\"
15,"\begin{equation}
\langle a \vert b\rangle = \langle 0\vert \;\; \frac{ AB+BA}{2} \; +\;
\frac {AB-BA}{2} \;\; \vert 0\rangle
\label{eq:decomp}
\"
16,"\begin{equation}
e^{i(\pi /2 ) Q_1} \, e^{i(\pi /2 )K_2} = e^{i (\pi /2 ) \{ Q_1 + K_2\}}
\label{eq:BCH2}
\"
17,"\begin{equation}
\F_g \subset \F_{\g\pm} \subset \HH \subset \F^\times_{\g\pm} \subset
	\F^\times_g \;\; .
\label{eq:heirarchy}
\"
18,"\begin{equation}
\left( e^{iX\theta /2} \right)_{O(V)} A \left( e^{-iX\theta /2}
\right)_{O(V)} \quad .	
\label{eq:orthrot}
\"
19,"\begin{equation}
\left( e^{iX\theta } \right)_{Spin(V)} A \quad ,
\label{eq:spinrot}
\"
20,"\begin{equation}
\textrm{Define}\;\; a= \frac{(e_q+ie_p)}{\sqrt{2}} \;\; 
\textrm{and} \;\; a^\dag= \frac{(e_q-ie_p)}{\sqrt{2}}
\label{eq:crumops}
\"
21,"\begin{equation}
Q=\begin{pmatrix} 0 & \II \\ \II & 0 \end{pmatrix} \quad ,
\nonumber
\"
22,"\begin{equation}
F=\begin{pmatrix} 0 & \II \\ -\II & 0 \end{pmatrix}
\nonumber
\"
23,"\begin{equation}
x \times x - Q(x) \; , \quad x\in E \subset \times (E) \; .
\label{eq:cl0}
\"
24,"\begin{equation}
x\times y - y\times x - F(x,y) \; , \quad x,y \in E \; .
\label{eq:cls}
\"
25,"\begin{equation}
Cl_U (E) = \times (E) / \left \{ {\cal{N}} (Q) \cup {\cal{N}} (F)  
	\right\} \quad .
\label{eq:clu}
\"
26,"\begin{equation}
Cl_U (E) = Cl_O (E) \cap Cl_S (E) \ne \emptyset
\label{eq:clualt}
\"
27,"\begin{equation}
Cl_U (\widetilde{T^\times \R^n}) = Cl_O (
	\widetilde{T^\times \R^n}) \cap
		Cl_S (\widetilde{T^\times \R^n}) \quad n\ge 2 \quad.
\label{eq:cluphasespace}
\"
28,"\begin{equation}
s:B \; \longrightarrow \; E
\label{eq:sectionmap2}
\"
29,"\begin{equation}
\pi s(x) = x \quad , \forall x\in B \;\; .
\label{eq:projectionmap2}
\"
