,equation
0,"\begin{equation}
{\cal{S}}=\frac{1}{16\pi G}\int_M d^5x\sqrt{-g}\left({\cal R}_5+
\frac{12}{\ell^2}- F_{MN} F^{MN}\right) +
\frac{1}{8\pi G}\int_{\partial M} d^4 x \sqrt{-\gamma}\,{\cal{K}}\,,
\"
1,"\begin{equation}
\Delta {\cal{K}}_{\mu\nu}\equiv {\cal{K}}_{\mu\nu}^{(+)}-
{\cal{K}}_{\mu\nu}^{(-)}=-8\pi G\left(T_{\mu\nu}-\frac{1}{3}
T_{\lambda}^{\lambda}\gamma_{\mu\nu}\right)\,.
\"
2,"\begin{equation}
ds_5^2=-f(r)dt^2+f^{-1}(r)dr^2+r^2d\Omega_{3,k}^2
\"
3,"\begin{equation}f(r)\equiv \frac{r^2}{\ell^2}+k-\frac{\mu}{r^2}+
\frac{q^2}{r^4}\,.
\"
4,"\begin{equation}
\mu\equiv \omega_4 M\,\,\,,\,\,\,\,\,\,\,\,\,q^2\equiv 3\omega_4^2Q^2/16\,,
\"
5,"\begin{equation}
\overline{q}^2<\overline{q}_+^2\,,\"
6,"\begin{equation}
\overline{q}_{\pm}^2\equiv -\frac{k}{3}\left(\overline{\mu}+
\frac{2}{9}k^2\right)\pm \frac{2}{3\sqrt{3}}\left(\overline{\mu}+
\frac{k^2}{3}\right)^{3/2}\,,
\"
7,"\begin{equation}
y_{out}=-\frac{k}{3}+2\left(\frac{\overline{\mu}}{3}+
\frac{k^2}{9}\right)^{1/2}\cos(\phi-\pi/3)\\,
\"
8,"\begin{equation}
y_{in}=-\frac{k}{3}+2\left(\frac{\overline{\mu}}{3}+
\frac{k^2}{9}\right)^{1/2}\sin(\pi/6-\phi)\,,
\"
9,"\begin{equation}
\phi\equiv\frac{1}{3}\tan^{-1}\left(\frac{2}
{\sqrt{\frac{q^2-q_-^2}{q_+^2-q^2}}-
\sqrt{\frac{q_+^2-q^2}{q^2-q_-^2}}}\right)\,.
\"
10,"\begin{equation}
\frac{\left(f(R)+\dot{R}^2\right)^{1/2}}{R}=\frac{4\pi G}{3}\,(\rho+\sigma)\,,
\label{FRW-1}
\"
11,"\begin{equation}
\nabla_{\mu}T_{\nu}^{\mu}=0\Longrightarrow \dot{\rho}+
3\frac{\dot{R}}{R}\,(\rho+p)=0\,.
\"
12,"\begin{equation}
\frac{\left(f_+(R)+\dot{R}^2\right)^{1/2}}{R}+\frac{\left(f_-(R)+
\dot{R}^2\right)^{1/2}}{R}=\frac{8\pi G}{3}\,(\rho+\sigma)\,.
\label{asymmetric}
\"
13,"\begin{equation}ds_4^2=-d\tau^2+R^2(\tau)\,d\Omega_{3,k}^2\,.\"
14,"\begin{equation}H^2\equiv \left(\frac{\dot{R}}{R}\right)^2=-\frac{k}{R^2}+
\frac{\mu}{R^4}-\frac{q^2}{R^6}+\frac{8\pi G_4}{3}\,\Lambda_4+
\left(\frac{4\pi G}{3}\right)^2\left(\rho^2+2\sigma \rho\right)\,.
\label{FRW-2}
\"
15,"\begin{equation}
\frac{8\pi G_4}{3}\,\Lambda_4 \equiv \left(\frac{4\pi G\sigma}{3}\right)^2-
\frac{1}{\ell^2}\geq 0\,.\"
16,"\begin{equation} 
\left(\frac{\dot{R}}{R}\right)^2=-\frac{k}{R^2}+\frac{\mu}{R^4}-
\frac{q^2}{R^6}+\frac{8\pi G_4}{3}\,\Lambda_4\,.
\label{critical}
\"
17,"\begin{equation}
0<Q^2<\frac{16}{3 \omega_4^2}\,\biggl[-\frac{\ell^2}{3}\left(
\omega_4 M+ \frac{2\ell^2}{9}\right)+\frac{2\ell}{3\sqrt{3}}
\left(\omega_4 M+ \frac{\ell^2}{3}\right)^{3/2}\biggr]\,,
\label{k-1}
\"
18,"\begin{equation}
Q^2 < \frac{32 M^2 \ell}{9 \sqrt{3 \omega_4 M}}\,,
\"
19,"\begin{equation}
H^2_\infty \equiv \frac{\kappa^2_4}{3}\,\Lambda_4 < \frac{1}{4 \omega_4 M}
=\frac{3 \pi M_5^3}{32 M}\,,
\label{con-H}
\"
20,"\begin{equation}
\left(\frac{M_5}{M_P}\right)^2 > 10^{-11} \left(\frac{M}{M_5}\right)\,.
\label{strict}
\"
21,"\begin{equation}
H^2=\left(\frac{\dot{R}}{R}\right)^2=\frac{8\pi G_4}{3}\,\Lambda_4-
\frac{k}{R^2}+ \left(\mu+\frac{8\pi G_4}{3}\,\hat{\rho}\right)\frac{1}{R^4}
-\frac{q^2}{R^6}+\frac{4\pi G_4}{3\sigma}\,\frac{\hat{\rho}^2}{R^8}\,.
\"
22,"\begin{equation}\frac{1}{4}\,(x')^2=bx^2-q^2x+a\,,
\label{rad}
\"
23,"\begin{equation}
a \equiv \frac{4\pi G_4\hat{\rho}^2}{3\sigma}\,\,\,,\,\,\,\,\,\,
b\equiv \mu+\frac{8\pi G_4}{3}\,\hat{\rho}=
(1+\lambda)\,\frac{8\pi G_4}{3}\,\hat{\rho}\"
24,"\begin{equation}
q^4\geq 4ab=\frac{2\hat{\rho}}{\sigma}\,(1+\lambda)
\left(\frac{8\pi G_4}{3}\hat{\rho}\right)^2\,.\label{minimum}\"
25,"\begin{equation}
R^2=\frac{q^2}{2b}+\sqrt{\Delta}\cosh\left(2\sqrt{b}\overline{\tau}\right)\,,
\label{sol-r}\"
26,"\begin{equation}
\tau=\frac{q^2}{2b}\,\overline{\tau}+\sqrt{\frac{\Delta}{4b}}
\sinh\left(2\sqrt{b} \overline{\tau}\right)\,.\"
27,"\begin{equation}R_{min}^2=\frac{q^2}{2b}+\sqrt{\Delta}\,,\label{min}
\"
28,"\begin{equation}H^2=\left(\frac{\dot{R}}{R}\right)^2=\frac{b\Delta\,
%\sinh^2\left(2\sqrt{b}\overline{\tau}\right)}
%{\left(\frac{q^2}{2b}+\sqrt{\Delta}\cosh\left(2\sqrt{b}
%\overline{\tau}\right)\right)^4}\,.\"
29,"\begin{equation}H^2 \simeq \frac{8\pi G_4}{3}\,\Lambda_4-\frac{k}{R^2}+
\frac{b}{R^4}\,,
\"
30,"\begin{equation}
H^2_\infty \equiv \frac{\kappa^2_4}{3}\,\Lambda_4 < \frac{1}{4}\,
\left(\omega_4 M + \frac{8 \pi}{3}\,\frac{\hat\rho}{M_P^2}\right)^{-1}\,,
\"
31,"\begin{equation}q^4\geq \frac{2\hat{\rho}}{\sigma}\,(1+\lambda)
\left(\frac{8\pi G_4}{3}\hat{\rho}\right)^2.\"
32,"\begin{equation}q^2<q_+^2=\ell^4\frac{2}{3\sqrt{3}}\,\overline{\mu}^{3/2}=
\ell\,\frac{2}{3\sqrt{3}}\,\mu^{3/2}\,.\"
33,"\begin{equation}
q^4<\frac{4}{27}\left(\frac{3}{4\pi G_4 \sigma}\right)
\lambda^3\left(\frac{8\pi G_4\hat{\rho}}{3}\right)^3.
\label{con-flat}\"
34,"\begin{equation}\lambda^3-\frac{27}{4}\,(1+\lambda)=
\Bigl(\lambda+\frac{3}{2}\Bigr)^2\,(\lambda-3)>0\,.\"
35,"\begin{equation}
q^4 < \frac{(1+\lambda)^2 \hat\rho}{(0.2\,\,{\rm MeV})^4}\,
\left(\frac{8 \pi G_4}{3}\,\hat\rho\right)^2\,.
\label{upper}\"
36,"\begin{equation}
\sigma > \frac{1}{2}\,\frac{\hat\rho}{R^4} 
\simeq (0.17\,\,{\rm MeV})^4\,,\"
37,"\begin{equation}
H^2=\left(\frac{\dot R}{R}\right)^2=\frac{8\pi G_4}{3}\,\Lambda_4-
\frac{k}{R^2}+ \frac{\mu}{R^4} + \frac{8\pi G_4}{3}\,\frac{\tilde{\rho}}{R^3}
+\left(\frac{4\pi G_4}{3\sigma}\,\tilde{\rho}^2-q^2\right)\,\frac{1}{R^6}\,.
\"
38,"\begin{equation}
R=\frac{A}{2}\,\biggl(1+\sqrt{1+\frac{4\mu}{A^2}}\,\biggr)\,,
\"
39,"\begin{equation}
R^4\,{\dot R}^2=\mu R^2 - \tilde q^2\,,
\"
40,"\begin{equation}
\sigma > \frac{(0.2\,\,{\rm MeV})^2}{2 (1+\lambda)}\,
\frac{\tilde \rho^2 }{\hat \rho^{3/2}}\,.
\"
41,"\begin{equation}
\omega_4 M < \frac{1}{4}\,\left(\frac{8 \pi G_4}{3}\,\tilde \rho\right)^2\,,
\"
42,"\begin{equation}f_{\pm}(R)=\frac{R^2}{\ell^2}+k-\frac{\mu_{\pm}}{R^2}+
\frac{q^2}{R^4}\,.\"
