,equation
0,"\begin{equation}}
%      \def\ee{\"
1,"\begin{equation}
\label{3eq3} E=\frac{-M}{\Xi} =\frac{(r_c^2+a^2)(r_c^2-k l^2)-q^2
l^2}{2\Xi r_c l^2}. \label{kmass}
\"
2,"\begin{equation}
T_{c}=\frac{-1}{4\pi}\frac{\Delta
'_{r}(r_{c})}{(r_c^2+a^2)}=\frac{3r_c^4+r_c^2(a^2-k
l^2)+(ka^2+q^2)l^2}{4\pi r_c l^2(r_c^2+a^2)}. \label{tem}
\"
3,"\begin{equation}
S_{c}=\frac{\pi(r_{c}^{2}+a^{2})}{\Xi}.
 \label{ent}
\"
4,"\begin{equation}
\Omega_{c}=\frac{-a\Xi}{(r_{c}^{2}+a^{2})}.
 \label{ang}
\"
5,"\begin{equation}
ds_{CFT}^2=\lim_{r \rightarrow \infty}\frac{R^2}{r^2}ds^2 ,
\label{euniverse}
\"
6,"\begin{equation}
E_{CFT}=\frac{l}{R}E,\hspace{0.07 cm}T_{CFT}=\frac{l}{R}T
,\hspace{0.07 cm}J_{CFT}=\frac{l}{R}J,\hspace{0.07
cm}\phi_{CFT}=\frac{l}{R}\phi,\hspace{0.07
cm}\phi_{0CFT}=\frac{l}{R}\phi_{0}, \label{CFT}
\"
7,"\begin{equation}
E_C=-\frac{k(r_c^2+a^2)l }{R \Xi r_c}, \label{ckecas01}
\"
8,"\begin{equation}
 S=\frac{2\pi R}{n}\sqrt{|\frac{E_{c}}{k}|(2(E-E_q)-E_c)},\label{careq}
\"
9,"\begin{equation}
E_q = \frac{1}{2}\phi_{c0} Q.\label{qeq}
\"
10,"\begin{equation}
T_{b}=\frac{1}{4\pi}\frac{\Delta
'_{r}(r_{b})}{(r_b^2+a^2)}=-\frac{3r_b^4+r_b^2(a^2-l^2)+(a^2+q^2)l^2}{4\pi
r_b l^2(r_b^2+a^2)}. \label{tem2}
\"
11,"\begin{equation}
S_{b}=\frac{\pi(r_{b}^{2}+a^{2})}{\Xi}.
 \label{ent2}
\"
12,"\begin{equation}
\Omega_{b}=\frac{a\Xi}{(r_{b}^{2}+a^{2})}.
 \label{ang2}
\"
13,"\begin{equation}
   {\mathcal{J}}_b=\frac{M a}{\Xi^2},
\"
14,"\begin{equation}
Q =\frac{q}{\Xi},
\"
15,"\begin{equation}
\Phi_{qb}=\frac{q r_b}{r_b^2+a^2},
 \"
16,"\begin{equation}
\Phi_{qb0}=\frac{q}{r_b}.
\"
17,"\begin{equation}
  E'=\frac{M}{\Xi} =\frac{(r_b^2+a^2)(r_b^2-l^2)-q^2 l^2}{2\Xi r_b l^2}.
\label{kmass2}
\"
18,"\begin{equation}
 E'_C =\frac{(r_b^2+a^2)l }{R \Xi r_b}, \label{ckecas02}
\"
19,"\begin{equation}
S_{b}=\frac{2\pi
R}{n}\sqrt{E'_{C}|(2(E'-E'_q)-E'_C)|},\label{careq2}
\"
20,"\begin{equation}
E'_q =\frac{1}{2}\phi_{qb0} Q.\label{qeq2}
\"
21,"\begin{equation}}
%      \def\ee{\"
22,"\begin{equation}
\label{3eq3} E=\frac{-M}{\Xi} =\frac{(r_c^2+a^2)(r_c^2-k l^2)-q^2
l^2}{2\Xi r_c l^2}. \label{kmass}
\"
23,"\begin{equation}
T_{c}=\frac{-1}{4\pi}\frac{\Delta
'_{r}(r_{c})}{(r_c^2+a^2)}=\frac{3r_c^4+r_c^2(a^2-k
l^2)+(ka^2+q^2)l^2}{4\pi r_c l^2(r_c^2+a^2)}. \label{tem}
\"
24,"\begin{equation}
S_{c}=\frac{\pi(r_{c}^{2}+a^{2})}{\Xi}.
 \label{ent}
\"
25,"\begin{equation}
\Omega_{c}=\frac{-a\Xi}{(r_{c}^{2}+a^{2})}.
 \label{ang}
\"
26,"\begin{equation}
ds_{CFT}^2=\lim_{r \rightarrow \infty}\frac{R^2}{r^2}ds^2 ,
\label{euniverse}
\"
27,"\begin{equation}
E_{CFT}=\frac{l}{R}E,\hspace{0.07 cm}T_{CFT}=\frac{l}{R}T
,\hspace{0.07 cm}J_{CFT}=\frac{l}{R}J,\hspace{0.07
cm}\phi_{CFT}=\frac{l}{R}\phi,\hspace{0.07
cm}\phi_{0CFT}=\frac{l}{R}\phi_{0}, \label{CFT}
\"
28,"\begin{equation}
E_C=-\frac{k(r_c^2+a^2)l }{R \Xi r_c}, \label{ckecas01}
\"
29,"\begin{equation}
 S=\frac{2\pi R}{n}\sqrt{|\frac{E_{c}}{k}|(2(E-E_q)-E_c)},\label{careq}
\"
30,"\begin{equation}
E_q = \frac{1}{2}\phi_{c0} Q.\label{qeq}
\"
31,"\begin{equation}
T_{b}=\frac{1}{4\pi}\frac{\Delta
'_{r}(r_{b})}{(r_b^2+a^2)}=-\frac{3r_b^4+r_b^2(a^2-l^2)+(a^2+q^2)l^2}{4\pi
r_b l^2(r_b^2+a^2)}. \label{tem2}
\"
32,"\begin{equation}
S_{b}=\frac{\pi(r_{b}^{2}+a^{2})}{\Xi}.
 \label{ent2}
\"
33,"\begin{equation}
\Omega_{b}=\frac{a\Xi}{(r_{b}^{2}+a^{2})}.
 \label{ang2}
\"
34,"\begin{equation}
   {\mathcal{J}}_b=\frac{M a}{\Xi^2},
\"
35,"\begin{equation}
Q =\frac{q}{\Xi},
\"
36,"\begin{equation}
\Phi_{qb}=\frac{q r_b}{r_b^2+a^2},
 \"
37,"\begin{equation}
\Phi_{qb0}=\frac{q}{r_b}.
\"
