,equation
0,"\begin{equation}
 \alpha_G \equiv m_p^2 \, \stackrel{<}{\sim} \,
  \alpha^{12}\left({m_e\over m_p}\right)^4,
 \label{eq:1}
 \"
1,"\begin{equation}
 \alpha_G \sim \alpha^{12}\left({m_e\over m_p}\right)^4.
 \label{eq:2}
 \"
2,"\begin{equation}
 \alpha_G = C\alpha^{12}\left({m_e\over m_p}\right)^4
 \label{eq:3}
 \"
3,"\begin{equation}
 {m_e \over m_p} \sim 10 \, \alpha^2.
 \label{eq:4}
 \"
4,"\begin{equation}
 {m_e \over m_p} \sim \alpha^2.
 \label{eq:5}
 \"
5,"\begin{equation}
 {m_e \over m_p} = R \, \alpha^2
 \label{eq:6}
 \"
6,"\begin{equation}
 \alpha_G \sim \alpha^{20},
 \label{eq:7}
 \"
7,"\begin{equation}
 \alpha_G \sim 10^4\,\alpha^{20}.
 \label{eq:8}
 \"
8,"\begin{equation}
 \alpha_G = E \,\alpha^{20} = (F \alpha)^{20},
 \label{eq:9}
 \"
9,"\begin{equation}
 \alpha_G \approx (2^{3/4} \alpha)^{20}.
 \label{eq:9b}
 \"
10,"\begin{equation}
 \alpha^{-1} \sim \log \, \alpha_G^{-1}.
 \label{eq:10}
 \"
11,"\begin{equation}
 0 \sim \alpha_3^{-1}(m_p)
   \approx \alpha_1^{-1}(m_S) - {1.5\over\pi}\ln{m_S\over m_p}.
 \label{eq:14}
 \"
12,"\begin{equation}
 \alpha^{-1} \approx \alpha^{-1}(m_p)
             \approx {10\over\pi}\ln{m_S\over m_p}.
 \label{eq:15}
 \"
13,"\begin{equation}
 \alpha^{-1} \approx {5\over\pi}\ln{\alpha_G^{-1}}.
 \label{eq:16}
 \"
14,"\begin{equation}
 \alpha^{-1} \approx {9+0.5N_H\over 2\pi}\ln{\alpha_G^{-1}}.
 \label{eq:17}
 \"
15,"\begin{equation}
 \alpha^{-1} = {N\over 2\pi}\ln{\alpha_G^{-1}}
 \label{eq:18}
 \"
16,"\begin{equation}
 N \approx 9 + 0.5N_H.
 \label{eq:19}
 \"
17,"\begin{equation}
 \sin^2\theta_W \approx 0.2,
 \label{eq:20}
 \"
18,"\begin{equation}
 \alpha\ln{\alpha} = 2 e^2\ln{e} \sim -{\pi\over 100},
 \label{eq:21}
 \"
19,"\begin{equation}
 \alpha^{-1} \sim 162 \, \approx \, 1.18\,\alpha_{\mathrm{exp}}^{-1}\,.
 \label{eq:22}
 \"
20,"\begin{equation}
 e \sim 0.0786 \approx 1.47 \times 10^{-19} \, \mathrm{coulomb}
   \approx 0.920 \, e_{\mathrm{exp}},
 \label{eq:24}
 \"
21,"\begin{equation}
 \alpha_G^{1/20}\ln{\alpha_G} = 2 m_p^{1/10}\ln{m_p}
                     \sim -{\pi\over 5}.
 \label{eq:25}
 \"
22,"\begin{equation}
 \alpha_G^{-1} \sim 1.54 \times 10^{45} \sim 2^{147}
 \sim 907\,000 \, \alpha_{G\ \mathrm{exp}}^{-1},
 \label{eq:26}
 \"
23,"\begin{equation}
 m_p = \sqrt{\alpha_G} \sim 8.1 \times 10^{-23}
 \approx 1.76 \times 10^{-30} \, \mathrm{kg}
 \approx 0.00105 \, m_{p\ \mathrm{exp}}\,.
 \label{eq:27}
 \"
24,"\begin{equation}
 {\ln{m_p}\over \ln{m_{p\ \mathrm{exp}}}} \sim 1.156,
 \label{eq:28}
 \"
25,"\begin{equation}
 \alpha\ln{(10^{0.2}\,\alpha)} = 2 e^2\ln{(10^{0.1}\,e)}
  \sim -\,0.01\,\pi,
 \label{eq:29}
 \"
26,"\begin{equation}
 \alpha_G^{0.05}\ln{\alpha_G} = 2 m_p^{0.1}\ln{m_p}
                     \sim -10^{0.2}\,0.2\,\pi.
 \label{eq:30}
 \"
27,"\begin{equation}
 \alpha^{-1} \sim 143.4 \approx 1.046\,\alpha_{\mathrm{exp}}^{-1}\,,
 \label{eq:31}
 \"
28,"\begin{equation}
 e \sim 0.08351 \approx 1.566 \times 10^{-19} \, \mathrm{coulomb}
   \approx 0.9775 \, e_{\mathrm{exp}}\,,
 \label{eq:32}
 \"
29,"\begin{equation}
 \alpha_G^{-1} \sim 1.35 \times 10^{39} \sim 2^{130}
 \sim 7.99 \, \alpha_{G\ \mathrm{exp}}^{-1}\,,
 \label{eq:33}
 \"
