,equation
0,"\begin{equation}
H = 1 + \frac{L^{d-2}}{R_T^{d-2}}
F_{d-2} \Big( \frac{r}{R_T} , \frac{z}{R_T} \Big) \spa
F_{2s} (a,b) \equiv \sum_{n\in \Z} \Big( a^2 + (2\pi n + b)^2 \Big)^{-s}
\"
1,"\begin{equation}
\label{Rdef}
R^{3-d}
= k_d^{-1} F_{d-2} \Big( \frac{r}{R_T} , \frac{z}{R_T} \Big)
 \"
2,"\begin{equation}
\label{pavr}
\frac{\partial v}{\partial r}
= \frac{1}{(d-3)k_d}  \left( \frac{r}{R_T} \right)^{d-2}
\frac{\partial F_{d-2}}{\partial z} \spa
\frac{\partial v}{\partial z}
= - \frac{1}{(d-3)k_d} \left( \frac{r}{R_T} \right)^{d-2}
\frac{\partial F_{d-2}}{\partial r}
\"
3,"\begin{equation}
\label{metans2}
ds_{D}^2 = H^{-\frac{d-2}{D-2}}
\left[ - f dt^2 + \sum_{i=1}^p (dx^i)^2
 + H R_T^2
\left( f^{-1} A dR^2 + \frac{A}{K^{d-2}} dv^2
+ K R^2 d\Omega_{d-2}^2 \right) \right]
\"
4,"\begin{equation}
e^{2\phi} = H^{a}
\spa
A_{01 \cdots p}
= \coth \alpha \Big( 1 - H^{-1} \Big)
\"
5,"\begin{equation}
\label{fandH}
f = 1 - \frac{R_0^{d-3}}{R^{d-3}}
\spa
H = 1 + \frac{R_0^{d-3} \sinh^2 \alpha}{R^{d-3}}
\spa h_d = R_0^{d-3} \cosh \alpha \sinh \alpha
\"
6,"\begin{equation}
\label{kcond}
K(R,v) \rightarrow K_{(0)}(R,v) \ \ \mbox{for} \ \
\frac{R_0}{R} \rightarrow 0
\"
7,"\begin{equation}
\label{leadK}
K(R,v) = 1 - \chi (R_0) \frac{R_0^{d-3}}{R^{d-3}} + \cdots \spa
\chi(R_0) = \left\{ \begin{array}{ccc}
\frac{1}{(d-2)(d-3)} & \mbox{for} & R_0 \ll R_c \\
0 & \mbox{for} & R_0 \gg R_c \end{array} \right. \ .
\"
8,"\begin{equation}
\label{neutTS}
T = \gamma(R_0) \frac{d-3}{4\pi R_0 R_T}
\spa
S = \frac{1}{\gamma(R_0)} \frac{\Omega_{d-2} 2\pi R_T}{4G_{d+1}}
(R_0 R_T)^{d-2}
\"
9,"\begin{equation}
\label{neutmass}
M = \frac{\Omega_{d-2} 2\pi R_T}{16 \pi G_{d+1}}
(d-3) (R_0 R_T)^{d-3} \left[ \frac{d-2}{d-3} - \chi(R_0) \right] \ .
\"
10,"\begin{equation}
S(M) > S_{\rm str} (M)
\"
11,"\begin{equation}
H = 1 + \frac{L^{d-2}}{R_T^{d-2}}
F_{d-2} \Big( \frac{r}{R_T} , \frac{z}{R_T} \Big) \spa
F_{2s} (a,b) \equiv \sum_{n\in \Z} \Big( a^2 + (2\pi n + b)^2 \Big)^{-s}
\"
12,"\begin{equation}
\label{Rdef}
R^{3-d}
= k_d^{-1} F_{d-2} \Big( \frac{r}{R_T} , \frac{z}{R_T} \Big)
 \"
13,"\begin{equation}
\label{pavr}
\frac{\partial v}{\partial r}
= \frac{1}{(d-3)k_d}  \left( \frac{r}{R_T} \right)^{d-2}
\frac{\partial F_{d-2}}{\partial z} \spa
\frac{\partial v}{\partial z}
= - \frac{1}{(d-3)k_d} \left( \frac{r}{R_T} \right)^{d-2}
\frac{\partial F_{d-2}}{\partial r}
\"
14,"\begin{equation}
\label{metans2}
ds_{D}^2 = H^{-\frac{d-2}{D-2}}
\left[ - f dt^2 + \sum_{i=1}^p (dx^i)^2
 + H R_T^2
\left( f^{-1} A dR^2 + \frac{A}{K^{d-2}} dv^2
+ K R^2 d\Omega_{d-2}^2 \right) \right]
\"
15,"\begin{equation}
e^{2\phi} = H^{a}
\spa
A_{01 \cdots p}
= \coth \alpha \Big( 1 - H^{-1} \Big)
\"
16,"\begin{equation}
\label{fandH}
f = 1 - \frac{R_0^{d-3}}{R^{d-3}}
\spa
H = 1 + \frac{R_0^{d-3} \sinh^2 \alpha}{R^{d-3}}
\spa h_d = R_0^{d-3} \cosh \alpha \sinh \alpha
\"
17,"\begin{equation}
\label{kcond}
K(R,v) \rightarrow K_{(0)}(R,v) \ \ \mbox{for} \ \
\frac{R_0}{R} \rightarrow 0
\"
18,"\begin{equation}
\label{leadK}
K(R,v) = 1 - \chi (R_0) \frac{R_0^{d-3}}{R^{d-3}} + \cdots \spa
\chi(R_0) = \left\{ \begin{array}{ccc}
\frac{1}{(d-2)(d-3)} & \mbox{for} & R_0 \ll R_c \\
0 & \mbox{for} & R_0 \gg R_c \end{array} \right. \ .
\"
19,"\begin{equation}
\label{neutTS}
T = \gamma(R_0) \frac{d-3}{4\pi R_0 R_T}
\spa
S = \frac{1}{\gamma(R_0)} \frac{\Omega_{d-2} 2\pi R_T}{4G_{d+1}}
(R_0 R_T)^{d-2}
\"
20,"\begin{equation}
\label{neutmass}
M = \frac{\Omega_{d-2} 2\pi R_T}{16 \pi G_{d+1}}
(d-3) (R_0 R_T)^{d-3} \left[ \frac{d-2}{d-3} - \chi(R_0) \right] \ .
\"
21,"\begin{equation}
S(M) > S_{\rm str} (M)
\"
