,equation
0,"\begin{equation}
\label{action}
S =\int \left( \frac{1}{16\pi G}(R- 2 \Lambda)
- \frac{1}{2}\partial_{\mu} \xi^a \partial^{\mu} \xi^a  - 
\frac{ \lambda}{4}(\xi^a\xi^a- \eta^2)^2   \right) \sqrt{-g} d^4 x
\"
1,"\begin{equation}
ds^{2}=g_{\mu\nu}dx^{\mu}dx^{\nu}=
-A^{2}(r)N(r)dt^2+N^{-1}(r)dr^2+r^2 (d\theta^2+\sin^2\theta
d^2\varphi)
\label{metric}
\ , \"
2,"\begin{equation} 
 {\xi}^a = \eta  h(r) {e_r}^a 
\ . 
\"
3,"\begin{equation}
     x = \eta r \quad , \quad 
     \alpha^2 = 4 \pi G \eta^2 \quad , \quad  
     \gamma = \frac{\Lambda}{\eta^2} \ .
\"
4,"\begin{equation}
\label{a}
A' = \alpha^2 A x  (h')^2  
\"
5,"\begin{equation}
\label{mu}
\mu' = \alpha^2  \left( h^2-1 + x^2\frac{\lambda}{4}(h^2-1)^2 +\frac{1}{2}
x^2N (h')^2 \right) 
\"
6,"\begin{equation} 
\label{nmu}
N(x) = 1 - 2\alpha^2 - 2 \frac{\mu(x)}{x} 
                - \frac{\gamma}{3} x^2  \ . \
\"
7,"\begin{equation}
(x^2 A N h')' = A( 2 h + \lambda x^2 h(h^2-1)) \ , \\
\label{feq}
\"
8,"\begin{equation}
     \mu(0) = 0 \quad ,  \quad h(0) = 0 \quad , \quad  A(\infty) = 1 \quad  , 
     \quad h(\infty) = 1 \quad .
\"
9,"\begin{equation}
f(x\rightarrow 0) = c_1 x + O(x^3) \ \ , \ \
\mu(x\rightarrow 0) = - \alpha^2 x + O(x^2) \ \ , \ \
A(x\rightarrow 0) = A(0)(1 + O(x^2))
\"
10,"\begin{equation} 
K \equiv (\lambda - \frac{\gamma}{3})^{-1} \ .
\"
11,"\begin{equation}
\label{action}
S =\int \left( \frac{1}{16\pi G}(R- 2 \Lambda)
- \frac{1}{2}\partial_{\mu} \xi^a \partial^{\mu} \xi^a  - 
\frac{ \lambda}{4}(\xi^a\xi^a- \eta^2)^2   \right) \sqrt{-g} d^4 x
\"
12,"\begin{equation}
ds^{2}=g_{\mu\nu}dx^{\mu}dx^{\nu}=
-A^{2}(r)N(r)dt^2+N^{-1}(r)dr^2+r^2 (d\theta^2+\sin^2\theta
d^2\varphi)
\label{metric}
\ , \"
13,"\begin{equation} 
 {\xi}^a = \eta  h(r) {e_r}^a 
\ . 
\"
14,"\begin{equation}
     x = \eta r \quad , \quad 
     \alpha^2 = 4 \pi G \eta^2 \quad , \quad  
     \gamma = \frac{\Lambda}{\eta^2} \ .
\"
15,"\begin{equation}
\label{a}
A' = \alpha^2 A x  (h')^2  
\"
16,"\begin{equation}
\label{mu}
\mu' = \alpha^2  \left( h^2-1 + x^2\frac{\lambda}{4}(h^2-1)^2 +\frac{1}{2}
x^2N (h')^2 \right) 
\"
17,"\begin{equation} 
\label{nmu}
N(x) = 1 - 2\alpha^2 - 2 \frac{\mu(x)}{x} 
                - \frac{\gamma}{3} x^2  \ . \
\"
18,"\begin{equation}
(x^2 A N h')' = A( 2 h + \lambda x^2 h(h^2-1)) \ , \\
\label{feq}
\"
19,"\begin{equation}
     \mu(0) = 0 \quad ,  \quad h(0) = 0 \quad , \quad  A(\infty) = 1 \quad  , 
     \quad h(\infty) = 1 \quad .
\"
20,"\begin{equation}
f(x\rightarrow 0) = c_1 x + O(x^3) \ \ , \ \
\mu(x\rightarrow 0) = - \alpha^2 x + O(x^2) \ \ , \ \
A(x\rightarrow 0) = A(0)(1 + O(x^2))
\"
21,"\begin{equation} 
K \equiv (\lambda - \frac{\gamma}{3})^{-1} \ .
\"
