,equation
0,"\begin{equation}
\label{eq_localgauge}
  \alignidx{g_e \mapsto h_{s(e)}^{-1}\cdot g_e\cdot h_{t(e)}},
\"
1,"\begin{equation}
  \sym{C}_1\times_{\sym{C}_0}\sym{C}_1:=\{\,(f_1,f_2)\in\sym{C}_1\times\sym{C}_1\colon\quad
    s(f_2)=t(f_1)\,\}
\"
2,"\begin{equation}
  f\circ f^{-1}=\id_{g_1},\qquad f^{-1}\circ f=\id_{g_2}.
\"
3,"\begin{equation}
\begin{aligned}
\xymatrix{
  g_1\ar@/^2ex/[rr]^f&&g_2
}
\end{aligned}
\"
4,"\begin{equation}
\begin{aligned}
\xymatrix{
  g_1\ar@(ul,dl)_{\id_{g_1}}\ar[rr]^{f_1}\ar[ddrr]_{f_1\circ f_2}&&g_2\ar[dd]^{f_2}\\
  \\
  &&g_3
}
\end{aligned}
\"
5,"\begin{equation}
  Ff\circ \eta_{g_2} = \eta_{g_1}\circ\tilde Ff
\"
6,"\begin{equation}
\begin{aligned}
\xymatrix{
  Fg_1\ar[rr]^{Ff}\ar[dd]_{\eta_{g_1}}&&Fg_2\ar[dd]^{\eta_{g_2}}\\
  \\
  \tilde Fg_1\ar[rr]_{\tilde Ff}&&\tilde Fg_2
}
\end{aligned}
\"
7,"\begin{equation}
\label{eq_natlgt}
\begin{aligned}
\xymatrix{
  \ast\ar[rr]^{Fe}\ar[dd]_{\eta_v}&&\ast\ar[dd]^{\eta_w}\\
  \\
  \ast\ar[rr]_{\tilde Fe}&&\ast
}
\end{aligned}
\"
8,"\begin{equation}
  \tilde Fe=\eta_v^{-1}\cdot Fe\cdot\eta_w,
\"
9,"\begin{equation}
  \alignidx{{\tilde g}_{12}{\tilde g}_{23}{\tilde g}_{13}^{-1} =
    \eta_1^{-1}g_{12}g_{23}g_{13}^{-1}\eta_1},
\"
10,"\begin{equation}
\label{eq_exchange}
  (f_1\cdot f_2)\circ (f_1^\prime\cdot f_2^\prime)
  = (f_1\circ f_1^\prime)\cdot(f_2\circ f_2^\prime),
\"
11,"\begin{equation}
  1_\circ = 1_\circ\circ 1_\circ=(1_\circ\cdot 1_\cdot)\circ(1_\cdot\cdot 1_\circ)
  = (1_\circ\circ 1_\cdot)\cdot(1_\cdot\circ 1_\circ)
  = 1_\cdot\cdot 1_\cdot=1_\cdot
\"
12,"\begin{equation}
  f\cdot g = (f\circ 1)\cdot (1\circ g)=(f\cdot 1)\circ (1\cdot g)
  =f\circ g,
\"
13,"\begin{equation}
\label{eq_abelian}
  f\cdot g = (1\circ f)\cdot (g\circ 1)=(1\cdot g)\circ (f\cdot 1)
  = g\circ f = g\cdot f.
\"
14,"\begin{equation}
\label{eq_compose}
\begin{aligned}
\xymatrix{
  \bullet\ar@/^1ex/[r]^{g_1}&\bullet\ar@/^1ex/[r]^{g_2}&\bullet&\longmapsto&\bullet\ar@/^1ex/[rr]^{g_1\cdot g_2}&&\bullet.
}
\end{aligned}
\"
15,"\begin{equation}
\label{eq_bigon}
\begin{aligned}
\xymatrix{
  \bullet\ar@/^2ex/[rr]^{g}=""g1""\ar@/_2ex/[rr]_{g^\prime}=""g2""&&\bullet.
  \ar@{=>}_f ""g1""+<0ex,-2ex>;""g2""+<0ex,2ex>
}
\end{aligned}
\"
