,equation
0,"\begin{equation}
\chi (x_{1},x_{2},...,x_{r})\chi (y_{1},y_{2},...,y_{r})\neq 0,  \label{1}
\"
1,"\begin{equation}
\chi (y_{i},x_{2},...,x_{r})\chi
(y_{1},y_{2},...,y_{i-1},x_{1},y_{i+1,}...,y_{r})=\chi
(x_{1},x_{2},...,x_{r})\chi (y_{1},y_{2},...,y_{r}).  \label{2}
\"
2,"\begin{equation}
\chi (i_{1},...,i_{r})\equiv sign\det (v_{i_{1}},...,v_{i_{r}})\in \{-1,0,1\}
\label{3}
\"
3,"\begin{equation}
\chi (x_{1},x_{2},...,x_{r})\neq 0,  \label{4}
\"
4,"\begin{equation}
\chi ^{\ast }:E^{n-r}\rightarrow \{-1,0,1\}  \label{5}
\"
5,"\begin{equation}
(x_{1},x_{2},...,x_{n-r})\rightarrow \chi (x_{1}^{\prime },x_{2}^{\prime
},...,x_{r}^{\prime })sign(x_{1},x_{2},...,x_{n-r},x_{1}^{\prime
},x_{2}^{\prime },...,x_{r}^{\prime }),  \label{6}
\"
6,"\begin{equation}
(\mathcal{M}_{1}\oplus \mathcal{M}_{2})^{\ast }=\mathcal{M}_{1}^{\ast
}\oplus \mathcal{M}_{2}^{\ast },  \label{7}
\"
7,"\begin{equation}
E=\{1,2,3,4,5,6,7\}.  \label{8}
\"
8,"\begin{equation}
\mathcal{E}=\{e_{1},e_{2},e_{3,}e_{4,}e_{5},e_{6},e_{7}\}.  \label{9}
\"
9,"\begin{equation}
q=q_{0}e_{0}+q_{1}e_{1}+q_{2}e_{2}+q_{3}e_{3}+q_{4}e_{4}+q_{5}e_{5}+q_{6}e_{6}
+q_{7}e_{7},
\label{10}
\"
10,"\begin{equation}
e_{i}e_{j}=-\delta _{ij}+\psi _{ij}^{k}e_{k},  \label{11}
\"
11,"\begin{equation}
\langle e_{i},e_{j},e_{k}\rangle
=(e_{i}e_{j})e_{k}-e_{i}(e_{j}e_{k})=\varphi _{ijkm}e_{m},  \label{12}
\"
12,"\begin{equation}
\varphi _{ijkl}=(1/3!)\epsilon _{ijklmnr}\psi _{mnr},  \label{13}
\"
13,"\begin{equation}
A=\left( 
\begin{array}{ccccccc}
1 & 0 & 1 & 0 & 1 & 0 & 1 \\ 
1 & 1 & 0 & 0 & 0 & 1 & 1 \\ 
0 & 1 & 1 & 1 & 0 & 0 & 1
\end{array}
\right) .  \label{14}
\"
14,"\begin{equation}
\chi (i_{1},i_{2},i_{3})=sign\det (v_{i_{1}},v_{i_{2}},v_{i_{3}})  \label{15}
\"
15,"\begin{equation}
\psi _{i_{1}i_{2}i_{3}}+\chi (i_{1},i_{2},i_{3})=C_{i_{1}i_{2}i_{3}},
\label{16}
\"
16,"\begin{equation}
\begin{array}{ccccccc}
124+ & 125+ & 126- & 127+ & 134- & 135+ & 136- \\ 
137- & 145+ & 146- & 157- & 167+ & 234- & 235+ \\ 
236+ & 237+ & 245+ & 247+ & 256+ & 267- & 346- \\ 
347- & 356+ & 357+ & 456+ & 457+ & 467- & 567+.
\end{array}
\label{17}
\"
17,"\begin{equation}
\begin{array}{ccccccc}
123+ & 147- & 156- & 246+ & 257- & 345- & 367-.
\end{array}
\label{18}
\"
18,"\begin{equation}
F_{[mnr8]}\equiv \psi _{mnr}  \label{19}
\"
19,"\begin{equation}
F_{ijkl}\equiv \varphi _{ijkl},  \label{20}
\"
20,"\begin{equation}
F^{\mu \nu \alpha \beta }=(1/4!)\epsilon ^{\mu \nu \alpha \beta \lambda
\gamma \rho \sigma }F_{\lambda \gamma \rho \sigma }.  \label{21}
\"
21,"\begin{equation}
F_{\mu _{1}\mu _{2}\mu _{3}\mu _{4}}+\chi (\mu _{1},\mu _{2},\mu _{3},\mu
_{4})=C_{\mu _{1}\mu _{2}\mu _{3}\mu _{4}}.  \label{22}
\"
22,"\begin{equation}
T(B)=\bigcup_{b\in B}T_{b}(B).  \label{23}
\"
23,"\begin{equation}
T^{\ast }(B)=\bigcup_{b\in B}T_{b}^{\ast }(B),  \label{24}
\"
24,"\begin{equation}
g:T_{b}(B)\rightarrow T_{b}^{\ast }(B)  \label{25}
\"
25,"\begin{equation}
V_{\mu }=g_{\mu \nu }V^{\nu }.  \label{26}
\"
26,"\begin{equation}
\langle \omega ,V\rangle =\omega _{\mu }V^{\mu },  \label{27}
\"
27,"\begin{equation}
\langle \omega ,V\rangle =g_{\mu \nu }\omega ^{\mu }V^{\nu }.  \label{28}
\"
28,"\begin{equation}
\mathcal{G}_{g}:\mathcal{M}_{T_{b}}\rightarrow \mathcal{M}_{T_{b}}^{\ast }.
\label{29}
\"
