,equation
0,"\begin{equation}
\label{1.1}
S = \int_E d^2x\, \Bigr\{
\hbox{$\frac{1}{4}$} F^{\mu\nu}(A) F_{\mu\nu}(A) +
\hbox{$\frac{1}{2}$} \partial^\mu A_\mu \partial^\nu A_\nu +
\partial^\mu \bar{C} \partial_\mu C \Bigr\}\,,
\"
1,"\begin{equation}
\label{1.2}
\Omega^2 = 0,
\qquad
^\star \Omega^2 = 0,
\qquad
W = \{ \Omega, \,^\star \Omega \} \neq 0,
\qquad
[ \Omega, W ] = 0,
\qquad
[ \,^\star \Omega, W ] = 0.
\"
2,"\begin{equation}
\label{2.2}
\varphi \equiv \begin{bmatrix}
\partial_\mu & A_\mu & V_\mu &
\\
\psi_\mu^\alpha & \bar{\eta}_\alpha & \bar{\zeta}_\alpha & M^{\alpha\beta}
\end{bmatrix}
\quad \Rightarrow \quad
\star \varphi = \begin{bmatrix}
\epsilon_{\mu\nu} \partial^\nu & \epsilon_{\mu\nu} A^\nu &
- \epsilon_{\mu\nu} V^\nu &
\\
- i \psi_\mu^\alpha & - i \bar{\zeta}_\alpha & i \bar{\eta}_\alpha &
- M^{\alpha\beta}
\end{bmatrix},
\"
3,"\begin{equation}
\label{2.6}
S_T^{(N_T = 1)} \doteq - \int_E d^5x\, \Bigr\{
\hbox{$\frac{1}{8}$} i \epsilon^{abcde} \chi_{ab} \partial_c \chi_{de}
\Bigr\} + Q \Psi,
\qquad
Q^2 \doteq 0,
\"
4,"\begin{equation}
\label{3.1}
S^{(N_T = 8)} = S_T^{(N_T = 8)} + \int_E d^2x\, \Bigr\{
\hbox{$\frac{1}{2}$} \partial^\mu A_\mu \partial^\nu A_\nu +
\partial^\mu \bar{C}_\alpha \partial_\mu C^\alpha \Bigr\},
\"
5,"\begin{equation}
\label{3.4}
\varphi \equiv \begin{bmatrix}
C^\alpha & \bar{C}_\alpha & &
\\
B & \bar{B} & Y & \bar{Y}
\\
\end{bmatrix}
\quad \Rightarrow \quad
\star \varphi = \begin{bmatrix}
- i C^\alpha & i \bar{C}_\alpha & &
\\
- \bar{B} & - B & - \bar{Y} & - Y
\end{bmatrix},
\"
6,"\begin{equation}
\label{1.1}
S = \int_E d^2x\, \Bigr\{
\hbox{$\frac{1}{4}$} F^{\mu\nu}(A) F_{\mu\nu}(A) +
\hbox{$\frac{1}{2}$} \partial^\mu A_\mu \partial^\nu A_\nu +
\partial^\mu \bar{C} \partial_\mu C \Bigr\}\,,
\"
7,"\begin{equation}
\label{1.2}
\Omega^2 = 0,
\qquad
^\star \Omega^2 = 0,
\qquad
W = \{ \Omega, \,^\star \Omega \} \neq 0,
\qquad
[ \Omega, W ] = 0,
\qquad
[ \,^\star \Omega, W ] = 0.
\"
8,"\begin{equation}
\label{2.2}
\varphi \equiv \begin{bmatrix}
\partial_\mu & A_\mu & V_\mu &
\\
\psi_\mu^\alpha & \bar{\eta}_\alpha & \bar{\zeta}_\alpha & M^{\alpha\beta}
\end{bmatrix}
\quad \Rightarrow \quad
\star \varphi = \begin{bmatrix}
\epsilon_{\mu\nu} \partial^\nu & \epsilon_{\mu\nu} A^\nu &
- \epsilon_{\mu\nu} V^\nu &
\\
- i \psi_\mu^\alpha & - i \bar{\zeta}_\alpha & i \bar{\eta}_\alpha &
- M^{\alpha\beta}
\end{bmatrix},
\"
9,"\begin{equation}
\label{2.6}
S_T^{(N_T = 1)} \doteq - \int_E d^5x\, \Bigr\{
\hbox{$\frac{1}{8}$} i \epsilon^{abcde} \chi_{ab} \partial_c \chi_{de}
\Bigr\} + Q \Psi,
\qquad
Q^2 \doteq 0,
\"
10,"\begin{equation}
\label{3.1}
S^{(N_T = 8)} = S_T^{(N_T = 8)} + \int_E d^2x\, \Bigr\{
\hbox{$\frac{1}{2}$} \partial^\mu A_\mu \partial^\nu A_\nu +
\partial^\mu \bar{C}_\alpha \partial_\mu C^\alpha \Bigr\},
\"
11,"\begin{equation}
\label{3.4}
\varphi \equiv \begin{bmatrix}
C^\alpha & \bar{C}_\alpha & &
\\
B & \bar{B} & Y & \bar{Y}
\\
\end{bmatrix}
\quad \Rightarrow \quad
\star \varphi = \begin{bmatrix}
- i C^\alpha & i \bar{C}_\alpha & &
\\
- \bar{B} & - B & - \bar{Y} & - Y
\end{bmatrix},
\"
