,equation
0,"\begin{equation}
X^a X^b \eta_{a b} = R^2 \, , \label{embed}
\"
1,"\begin{equation}
\cos \left( \frac{\mu (x, x^{\prime})}{R} \right) = \frac{X^a (x) X^b (x^{\prime}) \eta_{a b}}{R^2} \, .
\"
2,"\begin{equation}
z = \frac{1}{2} \left( 1 + \frac{X^a (x) X^b (x^{\prime}) \eta_{a b}}{R^2} \right) \, . \label{zi}
\"
3,"\begin{equation}
ds^2 = - dt^2 + e^{-2t} dx_i dx^i \, , \label{metric}
\"
4,"\begin{equation}
e^0 = dt \qquad e^i = e^{-t} dx^i \, ,
\"
5,"\begin{equation}
\omega_i{}^{j \, 0} = e^{-t} \delta_i^j \, ,
\"
6,"\begin{equation}
\slash\!\!\!\!{D} = e_a^{\mu} \Gamma^a (\partial_{\mu} + \frac{1}{8} \omega_{\mu}^{b c} [\Gamma_b, \Gamma_c]) = \Gamma^0 \partial_0 + e^t \Gamma^i \partial_i -\frac{n}{2} \Gamma^0 \, .
\"
7,"\begin{equation}
\Gamma^0 \partial_t \Psi -\frac{n}{2} \Gamma^0 \Psi = m \Psi \, .
\"
8,"\begin{equation}
\Psi (t, \vec{x}) \rightarrow e^{(\frac{n}{2} - i m) t} \psi (\vec{x}) \, . \label{fas}
\"
9,"\begin{equation}
S(x, x^{\prime}) = [\alpha (z) + \beta (z) \, n_{\nu} \, \Gamma^{\nu}] \, \Lambda (x, x^{\prime}) \, , \label{prop}
\"
10,"\begin{equation}
X^a X^b \eta_{a b} = R^2 \, , \label{embed}
\"
11,"\begin{equation}
\cos \left( \frac{\mu (x, x^{\prime})}{R} \right) = \frac{X^a (x) X^b (x^{\prime}) \eta_{a b}}{R^2} \, .
\"
12,"\begin{equation}
z = \frac{1}{2} \left( 1 + \frac{X^a (x) X^b (x^{\prime}) \eta_{a b}}{R^2} \right) \, . \label{zi}
\"
13,"\begin{equation}
ds^2 = - dt^2 + e^{-2t} dx_i dx^i \, , \label{metric}
\"
14,"\begin{equation}
e^0 = dt \qquad e^i = e^{-t} dx^i \, ,
\"
15,"\begin{equation}
\omega_i{}^{j \, 0} = e^{-t} \delta_i^j \, ,
\"
16,"\begin{equation}
\slash\!\!\!\!{D} = e_a^{\mu} \Gamma^a (\partial_{\mu} + \frac{1}{8} \omega_{\mu}^{b c} [\Gamma_b, \Gamma_c]) = \Gamma^0 \partial_0 + e^t \Gamma^i \partial_i -\frac{n}{2} \Gamma^0 \, .
\"
17,"\begin{equation}
\Gamma^0 \partial_t \Psi -\frac{n}{2} \Gamma^0 \Psi = m \Psi \, .
\"
18,"\begin{equation}
\Psi (t, \vec{x}) \rightarrow e^{(\frac{n}{2} - i m) t} \psi (\vec{x}) \, . \label{fas}
\"
19,"\begin{equation}
S(x, x^{\prime}) = [\alpha (z) + \beta (z) \, n_{\nu} \, \Gamma^{\nu}] \, \Lambda (x, x^{\prime}) \, , \label{prop}
\"
