,equation
0,"\begin{equation} \label{de}
\left( - \left[ \left(1 - \frac{1}{r}\right) \ddr \right]^2 + V(r) - 
\omega^2 \right) \psi(r) = 0
\"
1,"\begin{equation} \label{potential}
V(r) = \warp \left( \frac{l(l+1)}{r^2} + \frac{1 - j^2}{r^3} \right).
\"
2,"\begin{equation} \label{tortoise-origin}
dx = \warp^{-1} dr.
\"
3,"\begin{equation} \label{tortoise}
x = r + \log(r-1).
\"
4,"\begin{equation} \label{dex}
\left( - \frac{\partial^2}{\partial x^2} + V[r(x)] - \omega^2 \right) \psi = 0.
\"
5,"\begin{equation} \label{bd-infty}
\psi(r) \sim e^{-i \omega x} \textrm{\quad as\quad} \omega x \to \infty.
\"
6,"\begin{equation} \label{double-cover}
z = r + \log(r-1) - i \pi \sim -\ha r^2,
\"
7,"\begin{equation} \label{potential-sing}
V[r(z)] \sim \frac{j^2-1}{4z^2}.
\"
8,"\begin{equation} \label{bessel-ode}
\left( -\frac{\partial^2}{\partial z^2} 
+ \frac{j^2 - 1}{4z^2} - \omega^2 \right) \psi(z) = 0.
\"
9,"\begin{equation} \label{bessel-sol}
\psi(z) = A_+ c_+\sqrt{\omega z} J_{j/2} (\omega z) + A_- 
c_-\sqrt{\omega z} 
J_{-j/2}(\omega 
z).
\"
10,"\begin{equation} \label{bessel-asymp-before}
c_\pm
\sqrt{\omega z} J_{\pm j/2} (\omega z) \sim 2\cos (\omega z - 
\alpha_{\pm}) 
\textrm{\quad as\quad} \omega z \to \infty,
\"
11,"\begin{equation}
\alpha_{\pm} = \frac{\pi}{4} (1 \pm j).
\"
12,"\begin{equation}
A_+ e^{-i \alpha_+} + A_- e^{-i \alpha_-} = 0,
\"
13,"\begin{equation}
\psi(z) \sim \left( A_+ e^{i \alpha_+} + A_- e^{i \alpha_-} \right) e^{-i 
\omega z} \textrm{\quad as\quad} \omega z \to \infty.
\"
14,"\begin{equation}
J_{\pm j/2}(\omega z) = z^{\pm j/2} \phi(z),
\"
15,"\begin{equation} \label{bessel-asymp-after}
c_\pm \sqrt{\omega
z} J_{\pm j/2} (\omega z) \sim e^{6i \alpha_\pm} 2\cos (- \omega z - 
\alpha_{\pm}) \textrm{\quad as\quad} \omega z \to -\infty.
\"
