,equation
0,"\begin{equation}
\langle A_\mu A_\nu \rangle= \langle A_\mu A_\nu \rangle _m-\langle A_\mu A_\nu
 \rangle _0 - 
\frac 1{m^2} \omega _{\mu \nu},
\label{1}
\"
1,"\begin{equation}
{\cal L}_D={\cal L}-J_\mu B^\mu +\frac {m^2}{2}B_\mu B^\mu.
\"
2,"\begin{equation}
B_\mu=\frac 1{m^2} J_\mu,
\"
3,"\begin{equation}
{\cal L}_D={\cal L}-\frac 1{2m^2}J^2.
\"
4,"\begin{equation}
{\cal L}=\frac 12 A{\cal O}A 
\"
5,"\begin{equation}
{\cal L}_0=\frac 12 A{\cal O}_0A
\"
6,"\begin{equation}
{\cal O}_{\mu \nu}={\cal O}_{0\mu \nu} + m^2 g_{\mu \nu}.
\label{p1}
\"
7,"\begin{equation}
\delta {\cal L}=\frac 12 \left \{ ({\cal O}A)\delta A + A({\cal O}\delta A)\right \}
= {\cal O}A \delta A
\label{cor}
\"
8,"\begin{equation}
J={\cal O}A.
\"
9,"\begin{equation}
-\frac 1{2m^2}J^2=-\frac 1{2m^2}({\cal O}A{\cal O}A)= -\frac 1{2m^2}A{\cal O}^2A,
\"
10,"\begin{equation}
{\cal L}= \frac 12 A\left ( {\cal O}- \frac 1{m^2}{\cal O}^2 \right)A.
\"
11,"\begin{equation}
{\cal O}_T= {\cal O}- \frac 1{m^2}{\cal O}^2 = {\cal O}\left (
g- \frac 1{m^2}{\cal O} \right ).
\"
12,"\begin{equation}
g- \frac 1{m^2}{\cal O} =- \frac 1{m^2}{\cal O}_0 ,
\"
13,"\begin{equation}
{\cal O}_T=- \frac 1{m^2}{\cal O}{\cal O}_0.
\"
14,"\begin{equation}
{\cal O}_T=- \frac 1{m^2}{\cal O}\tilde {\cal O}_0,
\"
15,"\begin{equation}
\tilde {\cal O}_0= {\cal O}_0 + \frac {\Box}{\alpha} \omega.
\"
16,"\begin{equation}
{\cal O}_T^{-1}= -m^2 \tilde {\cal O}_0^{-1}{\cal O}^{-1}.
\"
17,"\begin{equation}
{\cal O}=\tilde {\cal O}_0 +m^2 g - \frac{\Box}{\alpha} \omega,
\"
18,"\begin{equation}
\tilde{\cal O}_0^{-1}= {\cal O}^{-1} + m^2 \tilde {\cal O}_0^{-1}{\cal O}^{-1}
-\frac {\Box}{\alpha} \tilde {\cal O}_0^{-1} \omega {\cal O}^{-1}.
\label{inverso}
\"
19,"\begin{equation}
\tilde {\cal O}_0^{-1}=\tilde {\cal O}_{0GI}^{-1}+ \frac {\alpha}{\Box} \omega
\"
20,"\begin{equation}
{\cal O}^{-1}={\cal O}_{GI}^{-1}+ \frac {1}{m^2} \omega,
\"
21,"\begin{equation}
k^\mu (\tilde {\cal O}_{0GI}^{-1})_{\mu \nu}=0
\"
22,"\begin{equation}
k^\mu ({\cal O}_{GI}^{-1})_{\mu \nu}=0.
\"
23,"\begin{equation}
-\frac {\Box}{\alpha} \left (\tilde {\cal O}_{0GI}^{-1}+ \frac {\alpha}{\Box} \omega
\right ) \omega \left ( {\cal O}_{GI}^{-1}+ \frac {1}{m^2} \omega \right )=
-\frac 1{m^2} \omega,
\"
24,"\begin{equation}
-m^2 \tilde {\cal O}_0^{-1}{\cal O}^{-1}= {\cal O}^{-1}-\tilde {\cal O}_0^{-1}
-\frac 1{m^2} \omega,
\"
25,"\begin{equation}
\langle A_\mu A_\nu \rangle= \langle A_\mu A_\nu \rangle _m-\langle A_\mu A_\nu
 \rangle _0 - 
\frac 1{m^2} \omega _{\mu \nu}. \nonumber
\"
26,"\begin{equation}
\langle A_\mu A_\nu \rangle= \langle A_\mu A_\nu \rangle _m-\langle A_\mu A_\nu
 \rangle _0 - 
\frac 1{m^2} \omega _{\mu \nu},
\label{1}
\"
27,"\begin{equation}
{\cal L}_D={\cal L}-J_\mu B^\mu +\frac {m^2}{2}B_\mu B^\mu.
\"
28,"\begin{equation}
B_\mu=\frac 1{m^2} J_\mu,
\"
29,"\begin{equation}
{\cal L}_D={\cal L}-\frac 1{2m^2}J^2.
\"
30,"\begin{equation}
{\cal L}=\frac 12 A{\cal O}A 
\"
31,"\begin{equation}
{\cal L}_0=\frac 12 A{\cal O}_0A
\"
32,"\begin{equation}
{\cal O}_{\mu \nu}={\cal O}_{0\mu \nu} + m^2 g_{\mu \nu}.
\label{p1}
\"
33,"\begin{equation}
\delta {\cal L}=\frac 12 \left \{ ({\cal O}A)\delta A + A({\cal O}\delta A)\right \}
= {\cal O}A \delta A
\label{cor}
\"
34,"\begin{equation}
J={\cal O}A.
\"
35,"\begin{equation}
-\frac 1{2m^2}J^2=-\frac 1{2m^2}({\cal O}A{\cal O}A)= -\frac 1{2m^2}A{\cal O}^2A,
\"
