,equation
0,"\begin{equation}
S = - \frac{1}{2}\int d^4x \, e{\overline \Psi}\gamma^\mu
(i\partial_\mu + {A}_\mu\gamma^5 )\Psi + H. c. \label{flataction}
\"
1,"\begin{equation}
\langle J^{5\mu}(x) \rangle = -\lim_{x \rightarrow y} {\rm
Tr}\{\gamma^\mu \gamma^5 {1 \over
{(i{\partial\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax} +
{A\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax}\gamma^5)}}\delta(x-y)\},
\"
2,"\begin{equation}
\left.{{\delta \langle J^{5\mu}(x) \rangle}\over {\delta
A_\nu(y)}}\right|_{A_{\alpha}=0} = \int {{d^4k} \over {(2\pi)^4}}
\Pi^{\mu\nu}(k) e^{ik.(x-y)}, \label{e3}
\"
3,"\begin{equation}
\Pi^{\mu\nu}(k) \propto \int d^4p \, {\rm Tr}\{\gamma^\mu\gamma^5
{1 \over {{p\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax} +
{k\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax}}}
\gamma^\nu\gamma^5 {1\over
{{p\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax}}}\}.
\"
4,"\begin{equation}
\Pi^{\mu\nu}(k) \propto \int d^4p  \, {\rm Tr}\{\gamma^\mu {1
\over {{p\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax} +
{k\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax}}} \gamma^\nu
{1\over {{p\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax}}}\}
\"
5,"\begin{equation}
\Pi^{\mu\nu}(k) \propto \sum_n C_n \int d^4p \, {\rm
Tr}\{\gamma^\mu\gamma^5 {1 \over
{({p\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax} +
{k\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax}) + i m_n }}
\gamma^\nu \gamma^5 {1 \over
{{p\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax} + i m_n}}\},
\"
6,"\begin{equation}
\Pi^{\mu\nu}(k) \propto \sum_n C_n \int d^4p \, {\rm
Tr}\{\gamma^\mu{1 \over
{({p\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax} +
{k\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax}) -i m_n }}
\gamma^\nu {1 \over
{{p\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax} +i m_n}}\}.
\label{e1}
\"
7,"\begin{equation}
\Pi^{\mu\nu}(k) \propto \sum_n C_n \int d^4p \, {\rm
Tr}\{\gamma^\mu {1 \over
{({p\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax} +
{k\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax}) +i m_n }}
\gamma^\nu {1 \over {{p\kern-0.15em\raise0.17ex\llap{/}
\kern0.15em\relax} +i m_n}}\} \label{e2}
\"
8,"\begin{equation}
{1 \over {({p\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax} +
{k\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax}) -i m_n}} =
{1 \over {({p\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax} +
{k\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax}) +i m_n}} -
{2i m_n \over {(p + k)^2 + m^2_n}}.\label{two}
\"
9,"\begin{equation}
\sum_n C_n \int d^4p \, {\rm Tr}\{\gamma^\mu {2i m_n \over {(p +
k)^2 + m^2_n }} \gamma^\nu
{({p\kern-0.15em\raise0.17ex\llap{/}\kern0.15em\relax} -i m_n)
\over {p^2 + m^2_n}}\} = 8g^{\mu\nu} \sum_n C_n \int d^4p
\,{{m^2_n} \over {[(p + k)^2 + m^2_n][p^2 + m^2_n] }}.
\"
