,equation
0,"\begin{equation}
\text{\bf Entropy passing through any lightsheet of } B \; \leq \;
\frac{1}{4} \left(\text{ \bf Area of } B\right) \, .
\"
1,"\begin{equation}
s \equiv -k_a s^a\, .
\"
2,"\begin{equation}
\int_{L(B)} s \; \leq \; \frac{1}{4} (\text{Area of } B)\, ,
\"
3,"\begin{equation}
\int_{L(B-B')}s \; \leq \; \int_{L(B)} s \; \leq \; \frac{1}{4}
(\text{Area of } B)\,
,
\"
4,"\begin{equation}
\int_{L(B-B')} s \; \leq \; \frac{1}{4} \left(A(B) - A(B')\right)\, .
\label{eqclassbound}
\"
5,"\begin{equation}
\frac{d\theta}{d\lambda} = -\frac{1}{D-2} \theta^2 - \sigma_{ab}
\sigma^{ab} + \omega_{ab} \omega^{ab} - 8 \pi T_{ab} k^a k^b\, ,
\label{eqray}
\"
6,"\begin{equation}
\frac{d\theta}{d\lambda} \leq -\frac{1}{D-2} \theta^2\, .
\"
7,"\begin{equation}
\frac{1}{4} \Delta A_{\text{EH}} \geq \Delta S_{\text{m}}\, ,
\label{eqgsl}
\"
8,"\begin{equation}
\frac{1}{4} \Delta A_{\text{H}}+ \Delta S_{\text{hr}}\geq \Delta
S_{\text{m}}\,
\label{eqmgsl}
\"
9,"\begin{equation}
\rho = \text{tr}_U\, | \psi \rangle \langle \psi |\, .
\"
10,"\begin{equation}
S_{\text{ent}} = -\text{tr}\, \rho \log \rho\, .
\"
11,"\begin{equation} \Delta S_{\text{hr}}=\Delta S_{\text{ent}}.
\label{fghr}
\"
12,"\begin{equation}
\int_{L(B-B')} s \; \leq \; \frac{1}{4} A(B) + S_{\text{ent}}(B) -
\frac{1}{4} A(B') - S_{\text{ent}}(B') \, .
\"
13,"\begin{equation}
\int_{L(B-B')} s \; = \; \int_B d^{2}x \sqrt{h(x)} \int_0^1 d\lambda\,
s(x, \lambda) \mathcal{A}(x, \lambda)\, .
\label{fmweq}
\"
14,"\begin{equation}
\mathcal{A} \equiv \exp \left[ \int_0^\lambda d\tilde{\lambda}
\, \theta(\tilde{\lambda}) \right]\, .
\"
15,"\begin{equation}
\int_0^1 d\lambda\, s(\lambda) \, \mathcal{A}(\lambda) \leq \frac{1}{4}
(1-\mathcal{A}(1))
\"
16,"\begin{equation}
G \equiv \sqrt{\mathcal{A}}\, .
\"
17,"\begin{equation}
T_{ab} k^a k^b = -\frac{1}{4\pi} \frac{G''(\lambda)}{G(\lambda)} -
\frac{1}{8\pi} \sigma_{ab} \sigma^{ab} \leq -\frac{1}{4\pi}
\frac{G''(\lambda)}{G(\lambda)}\, ,
\label{eqray2}
\"
18,"\begin{equation}
\int_0^1 d\lambda\, s(\lambda) G(\lambda)^2 \leq -\frac{1}{2} \int_0^1
d\lambda\, G(\lambda) G'(\lambda) = \frac{1}{4} \left( \mathcal{A}(0) -
\mathcal{A}(1) \right)\, .
\"
19,"\begin{equation}
\int d^4 x \sqrt{-g^{(4)}} \left(\frac{R^{(4)}}{16 \pi} +
\mathcal{L}^{(4)}_m
\right)\, .
\"
20,"\begin{equation}
(ds^2)^{(4)} = g_{\mu\nu}(x) dx^\mu dx^\nu +
e^{-2\phi(x)} (d\vartheta^2 +
\sin^2 \vartheta \, d\varphi^2)\, \quad \mu,\nu \in \{0,1\}\, ,
\"
21,"\begin{equation}
\int d^2x \sqrt{-g} \left[ e^{-2\phi} \left( \frac{1}{4} R + \frac{1}{2}
g^{\mu\nu}\partial_\mu\phi\partial_\nu\phi + \frac{1}{2}e^{2\phi}
\right) + \mathcal{L}_m \right]\, .
\"
22,"\begin{equation}
\mathcal{L}_m = 4\pi e^{-2\phi} \mathcal{L}^{(4)}_m\, .
\"
23,"\begin{equation}
k^a k^b T_{ab} = - e^{-\phi} k^a k^b \nabla_a \nabla_b
e^{-\phi}\, ,
\"
24,"\begin{equation}
\int_0^1 d\lambda\, s(\lambda) \leq \pi \left( e^{-2\phi(0)} -
e^{-2\phi(1)} \right) = \frac{1}{4} \left(A_{\text{cl}}(0) -
A_{\text{cl}}(1)\right) \, ,
\"
25,"\begin{equation}
\int d^2x \sqrt{-g} \left[ e^{-2\phi} (R + 4 (\nabla \phi)^2 + 4)
+ \mathcal{L}_m \right]\, .
\"
26,"\begin{equation}
k^a k^b T_{ab} = -2 e^{-\phi} k^a k^b \nabla_a \nabla_b e^{-\phi} + 2 k^a
k^b \nabla_a e^{-\phi} \nabla_b e^{-\phi}\, .
\"
27,"\begin{equation}
\int_0^1 d\lambda\, s(\lambda) \leq 2 \left( e^{-2\phi(0)} - e^{-2\phi(1)}
\right) = \frac{1}{4} \left( A_{\text{cl}}(0) -
A_{\text{cl}}(1)\right) \,
.
\"
28,"\begin{equation}
T_{++} = -2 e^{-\phi} \nabla_+ \nabla_+ e^{-\phi} + 2 \nabla_+
e^{-\phi} \nabla_+ e^{-\phi}\, .
\"
29,"\begin{equation}
T_{++} = -\partial_+ \partial_+ e^{-2\phi}\, .
\"
30,"\begin{equation}
\int_0^1 d\lambda\, s(\lambda) = \int_{x_0^+}^{x_1^+} d\tilde{x}^+
s_+(\tilde{x}^+) = \int_{x_1^+}^{x_0^+} d\tilde{x}^+ \left( 
-s_+(\tilde{x}^+) \right)
\leq \frac{1}{4} \left(
A_{\text{cl}}(0) - A_{\text{cl}}(1) \right) \, .
\"
31,"\begin{equation}
S_{\text{CGHS}} = \int d^2x \sqrt{-g} \left[ e^{-2\phi} (R + 4
(\nabla \phi)^2 + 4)
+ \mathcal{L}_m \right]\, .
\"
32,"\begin{equation}
S_{\text{PL}} = -\frac{N}{48} \int d^2x \sqrt{-g(x)} \int d^2x'
\sqrt{-g(x')} R(x) G(x,x')  R(x')\, ,
\"
33,"\begin{equation}
S_{\text{ct}} = -\frac{N}{24} \int d^2 x \sqrt{-g} \phi R\, .
\"
34,"\begin{equation}
S_{\text{RST}} = S_{\text{CGHS}} + S_{\text{PL}} + S_{\text{ct}}\, .
\"
35,"\begin{equation}
\partial_+ \partial_- \Omega = -1\, ,
\"
36,"\begin{equation}
\partial_{\pm}^2 \Omega = -\frac{12}{N} T_{\pm \pm} -t_\pm\, ,
\label{eq++eom}
\"
37,"\begin{equation}
\Omega = \frac{12}{N} e^{-2\phi} + \frac{\phi}{2} + \frac{1}{4} \log
\frac{N}{48}\, .
\"
38,"\begin{equation}
x^+ = e^{\sigma^+}\, , \quad x^- = -e^{-\sigma^-}\, .
\"
39,"\begin{equation}
t_{\pm} = -\frac{1}{4(x^{\pm})^2}\, .
\"
40,"\begin{equation}
A_{\text{cl}} = 8 e^{-2\phi} - \frac{N}{3} \phi
- \frac{N}{6} - \frac{N}{6} \log \frac{N}{48}\, .
\"
41,"\begin{equation}
S_{\text{ent}} = \frac{N}{6} \left(
\phi + \frac{1}{2} \log \frac{N}{12} + \frac{1}{2} \log \left( -x^+ x^-
\right) \right)\, .
\"
42,"\begin{equation}
\Omega = \frac{3}{2N} \left( A_{\text{cl}} + 4S_{\text{ent}}
\right) -\frac{1}{2} \log (-x^+ x^-) - \log 2 + \frac{1}{4}\, .
\"
43,"\begin{equation}
\partial_+ \Omega + \frac{1}{2x^+} = \frac{3}{2N} \partial_+
A_{\text{qu}}\, .
\"
44,"\begin{equation}
\int_0^1 d\lambda \, s(\lambda) = \int_{x_0^+}^{x_1^+}
d\tilde{x}^+ s_+(\tilde{x}^+) 
=\int_{x_1^+}^{x_0^+} d\tilde{x}^+ \left(-s_+(\tilde{x}^+) \right) \leq
\frac{1}{4} \left( A_{\text{qu}}(0) -
A_{\text{qu}}(1) \right)\, . \label{eqqbb}
\"
45,"\begin{equation}
\text{\bf Entropy passing through any lightsheet of } B \; \leq \;
\frac{1}{4} \left(\text{ \bf Area of } B\right) \, .
\"
46,"\begin{equation}
s \equiv -k_a s^a\, .
\"
47,"\begin{equation}
\int_{L(B)} s \; \leq \; \frac{1}{4} (\text{Area of } B)\, ,
\"
48,"\begin{equation}
\int_{L(B-B')}s \; \leq \; \int_{L(B)} s \; \leq \; \frac{1}{4}
(\text{Area of } B)\,
,
\"
49,"\begin{equation}
\int_{L(B-B')} s \; \leq \; \frac{1}{4} \left(A(B) - A(B')\right)\, .
\label{eqclassbound}
\"
50,"\begin{equation}
\frac{d\theta}{d\lambda} = -\frac{1}{D-2} \theta^2 - \sigma_{ab}
\sigma^{ab} + \omega_{ab} \omega^{ab} - 8 \pi T_{ab} k^a k^b\, ,
\label{eqray}
\"
51,"\begin{equation}
\frac{d\theta}{d\lambda} \leq -\frac{1}{D-2} \theta^2\, .
\"
52,"\begin{equation}
\frac{1}{4} \Delta A_{\text{EH}} \geq \Delta S_{\text{m}}\, ,
\label{eqgsl}
\"
53,"\begin{equation}
\frac{1}{4} \Delta A_{\text{H}}+ \Delta S_{\text{hr}}\geq \Delta
S_{\text{m}}\,
\label{eqmgsl}
\"
54,"\begin{equation}
\rho = \text{tr}_U\, | \psi \rangle \langle \psi |\, .
\"
55,"\begin{equation}
S_{\text{ent}} = -\text{tr}\, \rho \log \rho\, .
\"
56,"\begin{equation} \Delta S_{\text{hr}}=\Delta S_{\text{ent}}.
\label{fghr}
\"
57,"\begin{equation}
\int_{L(B-B')} s \; \leq \; \frac{1}{4} A(B) + S_{\text{ent}}(B) -
\frac{1}{4} A(B') - S_{\text{ent}}(B') \, .
\"
58,"\begin{equation}
\int_{L(B-B')} s \; = \; \int_B d^{2}x \sqrt{h(x)} \int_0^1 d\lambda\,
s(x, \lambda) \mathcal{A}(x, \lambda)\, .
\label{fmweq}
\"
59,"\begin{equation}
\mathcal{A} \equiv \exp \left[ \int_0^\lambda d\tilde{\lambda}
\, \theta(\tilde{\lambda}) \right]\, .
\"
60,"\begin{equation}
\int_0^1 d\lambda\, s(\lambda) \, \mathcal{A}(\lambda) \leq \frac{1}{4}
(1-\mathcal{A}(1))
\"
61,"\begin{equation}
G \equiv \sqrt{\mathcal{A}}\, .
\"
62,"\begin{equation}
T_{ab} k^a k^b = -\frac{1}{4\pi} \frac{G''(\lambda)}{G(\lambda)} -
\frac{1}{8\pi} \sigma_{ab} \sigma^{ab} \leq -\frac{1}{4\pi}
\frac{G''(\lambda)}{G(\lambda)}\, ,
\label{eqray2}
\"
63,"\begin{equation}
\int_0^1 d\lambda\, s(\lambda) G(\lambda)^2 \leq -\frac{1}{2} \int_0^1
d\lambda\, G(\lambda) G'(\lambda) = \frac{1}{4} \left( \mathcal{A}(0) -
\mathcal{A}(1) \right)\, .
\"
64,"\begin{equation}
\int d^4 x \sqrt{-g^{(4)}} \left(\frac{R^{(4)}}{16 \pi} +
\mathcal{L}^{(4)}_m
\right)\, .
\"
65,"\begin{equation}
(ds^2)^{(4)} = g_{\mu\nu}(x) dx^\mu dx^\nu +
e^{-2\phi(x)} (d\vartheta^2 +
\sin^2 \vartheta \, d\varphi^2)\, \quad \mu,\nu \in \{0,1\}\, ,
\"
66,"\begin{equation}
\int d^2x \sqrt{-g} \left[ e^{-2\phi} \left( \frac{1}{4} R + \frac{1}{2}
g^{\mu\nu}\partial_\mu\phi\partial_\nu\phi + \frac{1}{2}e^{2\phi}
\right) + \mathcal{L}_m \right]\, .
\"
67,"\begin{equation}
\mathcal{L}_m = 4\pi e^{-2\phi} \mathcal{L}^{(4)}_m\, .
\"
68,"\begin{equation}
k^a k^b T_{ab} = - e^{-\phi} k^a k^b \nabla_a \nabla_b
e^{-\phi}\, ,
\"
