,equation
0,"\begin{equation}\label{octo}
\tilde\o^{ab}-\demi \O^{abcd} \tilde\o^{cd}=0,
\"
1,"\begin{equation}
\tilde\o^{ab}\equiv \o^{ab}- G^{ab}_c e^c  \ \ ,
\label{otilde}
\"
2,"\begin{equation}
\tilde T^a = \tilde D e^a = G^a_{bc}e^b e^c \ \ .
\label{torsion}
\"
3,"\begin{equation}
d\sigma + 2 *(\O\wedge G_3) =0
\label{g-sigma}
\"
4,"\begin{equation}
\tilde {\cal L} = \demi \tilde R^{ab}{\cal V}_{ab}
= \demi R^{ab}{\cal V}_{ab} - {1\over 2} G^{ab}_c G^{ab}_c 
{\cal V}.
\label{L-tilde}
\"
5,"\begin{equation}
\tilde R^{ab}e_b e_a + \tilde T^a\tilde T^a = 0 \ \ .
\label{bi-t}
\"
6,"\begin{equation}
\demi \O_{abcd}\tilde R^{cd} {\cal V}^{ab} =
\O_{mnpq}G^a_{mn}G^a_{pq} {\cal V}.
\label{ov}
\"
7,"\begin{equation}\label{deco}
\tilde R^{ab}= \tilde R^{ab^+}+ \tilde R^{ab^-}, 
\quad \demi \O_{abcd} \tilde R^{ab}= \tilde R^{cd^+}-3 \tilde R^{cd^-} ,
\"
8,"\begin{equation}
 4 \tilde\o^{ac^-}\tilde\o^{cb^-}{\cal V}_{ab}=
{\cal L}_{EH} - {1\over 2}G^{ab}_c G^{ab}_c\V
+\O_{abcd}G^{ab}_f G^{cd}_f
+4 \o^{ab^-}G_{ab}^c\V_c
+2 d(\ot^{ab^-}\V_{ab}) \ \ ,
\label{omega^2}
\"
9,"\begin{equation}
\left(\pa_a\sigma + {1\over 3}\O_{abcd}G^{bcd}\right)^2 =
(\pa_a\sigma)^2 + {2\over 3}G^{ab}_c G^{ab}_c - 
\O_{abcd}G^{ab}_f G^{cd}_f + 
{2\over 3}\pa^a\left(\sigma\O_{abcd}G^{bcd}\right) \ \ .
\label{sigma^2}
\"
10,"\begin{equation}
\partial _\mu e^a_\mu \Omega_{abcd} G_{bcd} .
\label{gf}
\"
11,"\begin{equation}
\label{psib}
\Psi_{\mu\nu}^{(1)}=    \chi_{\mu\nu^-}^{(1)}
+\Psi^{(1)a}_{[\mu} e^a_{\nu]} 
\"
12,"\begin{equation}\label{octo}
\tilde\o^{ab}-\demi \O^{abcd} \tilde\o^{cd}=0,
\"
13,"\begin{equation}
\tilde\o^{ab}\equiv \o^{ab}- G^{ab}_c e^c  \ \ ,
\label{otilde}
\"
14,"\begin{equation}
\tilde T^a = \tilde D e^a = G^a_{bc}e^b e^c \ \ .
\label{torsion}
\"
15,"\begin{equation}
d\sigma + 2 *(\O\wedge G_3) =0
\label{g-sigma}
\"
16,"\begin{equation}
\tilde {\cal L} = \demi \tilde R^{ab}{\cal V}_{ab}
= \demi R^{ab}{\cal V}_{ab} - {1\over 2} G^{ab}_c G^{ab}_c 
{\cal V}.
\label{L-tilde}
\"
17,"\begin{equation}
\tilde R^{ab}e_b e_a + \tilde T^a\tilde T^a = 0 \ \ .
\label{bi-t}
\"
18,"\begin{equation}
\demi \O_{abcd}\tilde R^{cd} {\cal V}^{ab} =
\O_{mnpq}G^a_{mn}G^a_{pq} {\cal V}.
\label{ov}
\"
19,"\begin{equation}\label{deco}
\tilde R^{ab}= \tilde R^{ab^+}+ \tilde R^{ab^-}, 
\quad \demi \O_{abcd} \tilde R^{ab}= \tilde R^{cd^+}-3 \tilde R^{cd^-} ,
\"
20,"\begin{equation}
 4 \tilde\o^{ac^-}\tilde\o^{cb^-}{\cal V}_{ab}=
{\cal L}_{EH} - {1\over 2}G^{ab}_c G^{ab}_c\V
+\O_{abcd}G^{ab}_f G^{cd}_f
+4 \o^{ab^-}G_{ab}^c\V_c
+2 d(\ot^{ab^-}\V_{ab}) \ \ ,
\label{omega^2}
\"
21,"\begin{equation}
\left(\pa_a\sigma + {1\over 3}\O_{abcd}G^{bcd}\right)^2 =
(\pa_a\sigma)^2 + {2\over 3}G^{ab}_c G^{ab}_c - 
\O_{abcd}G^{ab}_f G^{cd}_f + 
{2\over 3}\pa^a\left(\sigma\O_{abcd}G^{bcd}\right) \ \ .
\label{sigma^2}
\"
22,"\begin{equation}
\partial _\mu e^a_\mu \Omega_{abcd} G_{bcd} .
\label{gf}
\"
23,"\begin{equation}
\label{psib}
\Psi_{\mu\nu}^{(1)}=    \chi_{\mu\nu^-}^{(1)}
+\Psi^{(1)a}_{[\mu} e^a_{\nu]} 
\"
