,equation
0,"\begin{equation}
U(\rho)=m^2\rho+\frac{1}{2}\lambda\rho^2+\frac{1}{3}\nu\rho^3,
\label{mpot} \"
1,"\begin{equation}
  \Phi=\frac{1}{2}\left(\sigma+i\vec{\pi}\cdot\vec{\tau}\right)
  \label{phi}
\"
2,"\begin{equation}
  \label{frame}
  \frac{\partial}{\partial k}\Gamma_k[\psi,\Phi] = \frac{1}{2}{\rm Tr}_B 
  \left\{ \frac{\partial R_{kB}}
    {\partial k} \left(\Gamma^{(2)}_k[\psi,\Phi]+R_k\right)^{-1}  \right\} 
    -{\rm Tr}_F \left\{ \frac{\partial R_{kF}}
    {\partial k} \left(\Gamma^{(2)}_k[\psi,\Phi]+R_k\right)^{-1} 
  \right\} \, .
\"
3,"\begin{equation}
  \frac{\partial }{\partial k}U_k(\rho;T,\mu)=\frac{\partial }{\partial k}U_{kB}(\rho;T,\mu)
  +\frac{\partial }{\partial k}U_{kF}(\rho;T,\mu) \label{dtu} \, ,
\"
4,"\begin{equation}
R_{kB}(q^2)=\frac{q^2 e^{-q^2/k^2}}{1-e^{-q^2/k^2}}
\label{cutof} \"
5,"\begin{equation}
v_d^{-1}=2^{d+1} \pi^{d/2} \Gamma \left( \frac{d}{2} \right).
\label{twofive} \"
6,"\begin{equation}
L^d_n(w;T) = 
- 2 n k^{2n-d+1} \pi^{-\frac{d}{2}+1} \Gamma \left( \frac{d}{2} \right) 
 T \sum_m
\int d^{d-1} \vec{q}~~ \frac{\partial P_{k}}{ \partial k} 
(P_{k} + w\,k^2)^{-(n+1)}, 
\label{fourfive} \"
7,"\begin{equation}
L^d_n(w;T) = L^d_n(w,0)\equiv L^d_n(w)~~~~~~~~~{\rm for}~~T \ll k.
\label{foursix} \"
8,"\begin{equation} 
L^d_n(w;T) = \frac{v_{d-1}}{v_d} \frac{T}{k} L^{d-1}_n(w)~~~~~~~~~~~~{\rm 
for}~~T \gg k,
\label{fourseven} \"
9,"\begin{equation}
    \frac{\partial }{\partial t}u'_{k}(\tilde{\rho}) =
      -2 u'_k+\tilde{\rho} u''_k  +v_3 \left(3u''_k+2\tilde{\rho} u'''_k\right)
      L^3_1\left( u'_k+2\tilde{\rho} u''_k\right)
     +3v_3\, u''_k \,L^3_1\left(u'_k\right),
\label{scinv} \"
10,"\begin{equation}
U_\Lambda(\rho)=U_\Lambda(\rho;0,0)=
\frac{\lambda}{2} \left(\rho -\rho_{0\Lambda}\right).
\label{cut} \"
11,"\begin{equation}
{^4V'}(\rho)=-N_c\frac{h^2}{8\pi^2}\Lambda^2
-N_c\frac{h^4}{16\pi^2}\rho \ln \left( 
\frac{\frac{h^2\rho}{2\Lambda^2}}{1+\frac{h^2\rho}{2\Lambda^2}}\right).
\label{vf0} \"
12,"\begin{equation}
U'_{k_T}(\rho;T,\mu) \simeq  \lambda \left[
\rho-\rho_{0R}-\frac{3}{4\pi^2} T^2 
\left( 
\frac{\sqrt{\pi}}{\theta_2} -\frac{\pi^2}{3} \right)
\right] +I_F(\rho;T,\mu)
\label{init} \"
13,"\begin{equation}
U'_0(\rho;T,\mu) 
\simeq
U'_{k_T}(\rho;T,\mu) +
\frac{3}{4\pi^2}\frac{\sqrt{\pi}}{\theta_2}\lambda T^2
=
\lambda \left[
\rho-\rho_{0R}+6\frac{T^2}{24}
\right] +I_F(\rho;T,\mu),
\label{check} \"
14,"\begin{equation}
I_F(\rho;T,0) = N_c \frac{h^2}{12} T^2 
+N_c \frac{h^4}{16\pi^2} \rho 
\ln \left( \frac{\Lambda^2}{\alpha T^2}\right)
+{\cal O}( h^6),
\label{mu0} \"
15,"\begin{equation}
I_F(\rho;0,\mu) = N_c \frac{h^2}{4\pi^2} \mu^2 
+N_c \frac{h^4}{16\pi^2} \rho 
\ln \left( \frac{\Lambda^2}{\beta \mu^2}\right)
+{\cal O}( h^6),
\label{T0} \"
16,"\begin{equation}
\frac{1}{\sigma^\delta} \frac{\partial U_0}{\partial \sigma}=f(x),
\label{eeos} \"
17,"\begin{equation}
V_k(\delta;T,\mu)=U_k(sigma_j+\delta;T,\mu)-j\,(sigma_j+\delta)
\label{newpot} \"
18,"\begin{equation}
    \frac{\partial }{\partial t}v'_{k} (ltilde{\delta}) =
      -\frac{5}{2} v'_k+\frac{1}{2}ltilde{\delta} v''_k  
      +v_3 \left(v'''_k\right)
      L^3_1\left( v''_k\right)
     +3v_3\, 
      \left(
      \frac{v''_k}{\frac{sigma_j}{\sqrt{kT}}+ltilde{\delta}}
      -\frac{\frac{j}{\sqrt{k^5T}}+v'_k}{\left(\frac{sigma_j}{\sqrt{kT}}
       +ltilde{\delta}\right)^2}
      \right)
      \,L^3_1\left(\frac{\frac{j}{\sqrt{k^5T}}+v'_k}{\frac{sigma_j}{\sqrt{kT}}
      +ltilde{\delta}}\right),
\label{scinvj} \"
19,"\begin{equation} 
v'_k(ltilde{\delta})=ttilde{v}'_{k}(ltilde{\delta})+\frac{c_k}{\sqrt{k^5T}}.
\label{vsk} \"
20,"\begin{equation}
\ln \left( 
\frac{c_0+j}{c_{k_T}+j}
\right) =  -3v_3\, 
      \frac{T}{sigma_j^2}\int_{k_T}^0 dk    
      \,L^3_1\left(\frac{j+c_k}{sigma_j k^2}\right).
\label{upper} \"
21,"\begin{equation}
\left| \ln \left( 
\frac{c_0+j}{c_{k_T}+j}
\right)\right| \leq  \frac{3}{8\pi^{3/2}}
      \frac{Tk_T}{sigma_j^2}. 
\label{upperbound} \"
22,"\begin{equation}
U(\rho)=m^2\rho+\frac{1}{2}\lambda\rho^2+\frac{1}{3}\nu\rho^3,
\label{mpot} \"
23,"\begin{equation}
  \Phi=\frac{1}{2}\left(\sigma+i\vec{\pi}\cdot\vec{\tau}\right)
  \label{phi}
\"
24,"\begin{equation}
  \label{frame}
  \frac{\partial}{\partial k}\Gamma_k[\psi,\Phi] = \frac{1}{2}{\rm Tr}_B 
  \left\{ \frac{\partial R_{kB}}
    {\partial k} \left(\Gamma^{(2)}_k[\psi,\Phi]+R_k\right)^{-1}  \right\} 
    -{\rm Tr}_F \left\{ \frac{\partial R_{kF}}
    {\partial k} \left(\Gamma^{(2)}_k[\psi,\Phi]+R_k\right)^{-1} 
  \right\} \, .
\"
25,"\begin{equation}
  \frac{\partial }{\partial k}U_k(\rho;T,\mu)=\frac{\partial }{\partial k}U_{kB}(\rho;T,\mu)
  +\frac{\partial }{\partial k}U_{kF}(\rho;T,\mu) \label{dtu} \, ,
\"
26,"\begin{equation}
R_{kB}(q^2)=\frac{q^2 e^{-q^2/k^2}}{1-e^{-q^2/k^2}}
\label{cutof} \"
27,"\begin{equation}
v_d^{-1}=2^{d+1} \pi^{d/2} \Gamma \left( \frac{d}{2} \right).
\label{twofive} \"
28,"\begin{equation}
L^d_n(w;T) = 
- 2 n k^{2n-d+1} \pi^{-\frac{d}{2}+1} \Gamma \left( \frac{d}{2} \right) 
 T \sum_m
\int d^{d-1} \vec{q}~~ \frac{\partial P_{k}}{ \partial k} 
(P_{k} + w\,k^2)^{-(n+1)}, 
\label{fourfive} \"
29,"\begin{equation}
L^d_n(w;T) = L^d_n(w,0)\equiv L^d_n(w)~~~~~~~~~{\rm for}~~T \ll k.
\label{foursix} \"
30,"\begin{equation} 
L^d_n(w;T) = \frac{v_{d-1}}{v_d} \frac{T}{k} L^{d-1}_n(w)~~~~~~~~~~~~{\rm 
for}~~T \gg k,
\label{fourseven} \"
31,"\begin{equation}
    \frac{\partial }{\partial t}u'_{k}(\tilde{\rho}) =
      -2 u'_k+\tilde{\rho} u''_k  +v_3 \left(3u''_k+2\tilde{\rho} u'''_k\right)
      L^3_1\left( u'_k+2\tilde{\rho} u''_k\right)
     +3v_3\, u''_k \,L^3_1\left(u'_k\right),
\label{scinv} \"
32,"\begin{equation}
U_\Lambda(\rho)=U_\Lambda(\rho;0,0)=
\frac{\lambda}{2} \left(\rho -\rho_{0\Lambda}\right).
\label{cut} \"
33,"\begin{equation}
{^4V'}(\rho)=-N_c\frac{h^2}{8\pi^2}\Lambda^2
-N_c\frac{h^4}{16\pi^2}\rho \ln \left( 
\frac{\frac{h^2\rho}{2\Lambda^2}}{1+\frac{h^2\rho}{2\Lambda^2}}\right).
\label{vf0} \"
34,"\begin{equation}
U'_{k_T}(\rho;T,\mu) \simeq  \lambda \left[
\rho-\rho_{0R}-\frac{3}{4\pi^2} T^2 
\left( 
\frac{\sqrt{\pi}}{\theta_2} -\frac{\pi^2}{3} \right)
\right] +I_F(\rho;T,\mu)
\label{init} \"
35,"\begin{equation}
U'_0(\rho;T,\mu) 
\simeq
U'_{k_T}(\rho;T,\mu) +
\frac{3}{4\pi^2}\frac{\sqrt{\pi}}{\theta_2}\lambda T^2
=
\lambda \left[
\rho-\rho_{0R}+6\frac{T^2}{24}
\right] +I_F(\rho;T,\mu),
\label{check} \"
36,"\begin{equation}
I_F(\rho;T,0) = N_c \frac{h^2}{12} T^2 
+N_c \frac{h^4}{16\pi^2} \rho 
\ln \left( \frac{\Lambda^2}{\alpha T^2}\right)
+{\cal O}( h^6),
\label{mu0} \"
37,"\begin{equation}
I_F(\rho;0,\mu) = N_c \frac{h^2}{4\pi^2} \mu^2 
+N_c \frac{h^4}{16\pi^2} \rho 
\ln \left( \frac{\Lambda^2}{\beta \mu^2}\right)
+{\cal O}( h^6),
\label{T0} \"
38,"\begin{equation}
\frac{1}{\sigma^\delta} \frac{\partial U_0}{\partial \sigma}=f(x),
\label{eeos} \"
39,"\begin{equation}
V_k(\delta;T,\mu)=U_k(sigma_j+\delta;T,\mu)-j\,(sigma_j+\delta)
\label{newpot} \"
40,"\begin{equation}
    \frac{\partial }{\partial t}v'_{k} (ltilde{\delta}) =
      -\frac{5}{2} v'_k+\frac{1}{2}ltilde{\delta} v''_k  
      +v_3 \left(v'''_k\right)
      L^3_1\left( v''_k\right)
     +3v_3\, 
      \left(
      \frac{v''_k}{\frac{sigma_j}{\sqrt{kT}}+ltilde{\delta}}
      -\frac{\frac{j}{\sqrt{k^5T}}+v'_k}{\left(\frac{sigma_j}{\sqrt{kT}}
       +ltilde{\delta}\right)^2}
      \right)
      \,L^3_1\left(\frac{\frac{j}{\sqrt{k^5T}}+v'_k}{\frac{sigma_j}{\sqrt{kT}}
      +ltilde{\delta}}\right),
\label{scinvj} \"
41,"\begin{equation} 
v'_k(ltilde{\delta})=ttilde{v}'_{k}(ltilde{\delta})+\frac{c_k}{\sqrt{k^5T}}.
\label{vsk} \"
