,equation
0,"\begin{equation}
\label{partial}
SS^+=1,\;S^+S=1-P\;,
\"
1,"\begin{equation}
\label{trans}
A(x,p)= A(x+2\pi R,p)\;.
\"
2,"\begin{equation}
\label{derivative}
\frac{\partial\hat{A}}{\partial\hat{x}}=\frac{i}{\theta}[\hat{p},\hat{A}]\ ;\;\;
\frac{\partial\hat{A}}{\partial\hat{p}}=-\frac{i}{\theta}[\hat{x},\hat{A}]\;.
\"
3,"\begin{equation}
\label{NCtrans}
\hat{A}\in{\cal A}_C:\;
\e^{-2\pi i R\hat{p}/\theta}\hat{A}\e^{2\pi i R\hat{p}/\theta}=\hat{A}\;.
\"
4,"\begin{equation}
\label{apq}
A(p,p')=\sum_{q\in {\mathbf Z}}a(p,q)\delta\left({Rp}/{\theta}-
{Rp'}/{\theta}-q\right)
\"
5,"\begin{equation}
{\rm Tr}_C\hat{A}\equiv\int_{-\infty}^{\infty}a(p,0)dp\;.
\"
6,"\begin{equation}
\label{21}
f_{\hat A}(x,p)=\frac{1}{2\pi}\sum_{n}{}\int d\tau e^{-in{x}/{R}-i\tau {Rp}/
{\theta}}Tr_C\left[\hat{A}(\hat{x},\hat{p})e^{i(n{\hat{x}}/{R}+\tau
{\hat{p}R}/{\theta})}\right].
\"
7,"\begin{equation}
\label{fourier}
  \tilde{f}_{\hat A}(m,\sigma)=\int_0^{2\pi R}dx\int d
p
  e^{i(m{x}/{R}+\sigma{Rp}/{\theta})}f_{\hat{A}}(x,p) 
\"
8,"\begin{equation}
\label{transmn}
\e^{2\pi i R\hat{p}/\theta}|n,m\rangle=|n,m+1\rangle\;.
\"
9,"\begin{equation}
\label{Cmnl}
\hat{A}=\sum_{n,n',m,l}C_{n,n'}^{l}|n,m\rangle\langle m+l,n'|\;,
\"
10,"\begin{equation}
\label{4*}
P_i=\sum_m|i,m\rangle\langle m,i|\;.
\"
11,"\begin{equation}
\label{PPi}
PP_i=0
\"
12,"\begin{equation}
\label{Pmnmn}
 \left|\left|P|i,m\rangle\right|\right|^2={\rm Tr}\l P |i,m\rangle\langle
m,i|\r \geq 0\;.
\"
13,"\begin{equation}
\label{Cisometry}
  S^C_i=\sum_{m,n}^{}|n,m\rangle \langle m,n+i|\;,
\"
14,"\begin{equation} 
\label{nmmoment}
|n,m\rangle=\xi_{n+1}(p)\exp\left({2\pi i Rmp}/{\theta}\right)\;,
\"
15,"\begin{equation}
\label{ort}
\int dp\xi_n(p)\xi_{n'}(p)e^{2\pi i{Rp}
(m-m')/\theta}=\delta_{nn'}\delta_{mm'}
\"
16,"\begin{equation}
\label{genxi}
\xi_n(p)=\sqrt{R\over \theta}\int_{-\pi}^{\pi}d\lambda
\chi_n(\lambda)
\e^{2\pi i Rp\lambda/\theta}
\"
17,"\begin{equation}
\label{ourxis}
\xi_{2k}=\sqrt{2R\over\theta}\frac{k}{\pi}\frac{\sin\pi {Rp}/{\theta}}
{\left({Rp}/{\theta}\right)^2-k^2},
\"
