,equation
0,"\begin{equation}\label{eq:defz}
{\mathcal Z}(j,{\bar \eta},\eta )=\int [{\mathcal D}A ] {\mathcal
D}{\bar\psi}{\mathcal D}\psi \, \exp \left[- S({\bar\psi},\psi,A) + \int
d^3x( j_\mu A_\mu + {\bar\eta}\psi + {\bar\psi} \eta )\right]\;,
\"
1,"\begin{equation}\label{eq:defs}
S({\bar\psi},\psi,A)\;=\;S_f({\bar\psi},\psi,A) \,+\, S_g (A)
\"
2,"\begin{equation}\label{eq:defsf}
S_f({\bar\psi},\psi,A)\;=\; \int d^3x \sum_{a=1}^N \; {\bar\psi}_a
( \not\!\partial + i e_N \not\!\! A ) \psi_a 
\"
3,"\begin{equation}\label{eq:defsg}
S_g (A) \;=\;\int d^3x \, \frac{1}{4} \, F_{\mu\nu} F_{\mu\nu} \;,
\;\;\;\; F_{\mu\nu}=\partial_\mu A_\nu - \partial_\nu A_\mu \;.
\"
4,"\begin{equation}
\gamma_0 \;=\; \left( \begin{array}{cc}
                         \sigma_3 & 0 \\
                          0 & - \sigma_3
                         \end{array} \right)
\;\;,\;\;
\gamma_1 \;=\; \left( \begin{array}{cc}
                         \sigma_1 & 0 \\
                          0 & - \sigma_1
                         \end{array} \right)
\;\;,\;\;
\gamma_2 \;=\; \left( \begin{array}{cc}
                         \sigma_2 & 0 \\
                          0 & - \sigma_2
                         \end{array} \right)
\"
5,"\begin{equation}\label{eq:defgamma5}
\gamma_5 \;=\; \left( \begin{array}{cc}
                   0     &    {\mathbf 1}_{2\times 2} \\
                 {\mathbf 1}_{2\times 2} &      0
                      \end{array} \right) \;,
\"
6,"\begin{equation}\label{eq:defg}
G(x-y) \;=\; \langle \psi (x) {\bar\psi}(y) \rangle  \;,
\"
7,"\begin{equation}\label{eq:defg1}
G(x-y) \;=\; \frac{1}{{\mathcal N}} \int [{\mathcal D}A] \,
\langle x| {\not \!\! D}^{-1} |y \rangle \, (\det \not \!\! D)^N \,
\exp [ - S_g(A) ] \;,
\"
8,"\begin{equation}\label{eq:defg2}
{\mathcal N}\;=\;  \int [{\mathcal D}A] \, (\det \not \!\! D)^N \,
\exp [ - S_g(A) ] \;,
\"
9,"\begin{equation}\label{eq:fdet}
(\det \not \!\! D)^N \,=\, \exp ( N {\rm Tr} \ln  \not \!\! D )
\,=\, \exp[- W^{(2)}(A) + {\mathcal O}(N^{-1}) ]
\"
10,"\begin{equation}
 W^{(2)}(A) \,=\, - \frac{e^2}{2} \, {\rm Tr} \left[ {\not \! \partial}^{-1} \not\!\!A
 {\not \! \partial}^{-1} \not \!\!A \right] \;. 
\"
11,"\begin{equation}
W^{(2)}(A) \;=\; \frac{e^2}{32} \, \int d^3x \, F_{\mu\nu}
\frac{1}{\sqrt{-\partial^2}} F_{\mu\nu}
\"
12,"\begin{equation}
\langle x|\frac{1}{\sqrt{-\partial^2}}|y\rangle\;=\; 
\int \frac{d^3k}{(2\pi)^3} e^{i k \cdot (x-y)} \, \frac{1}{|k|} \;,
\"
13,"\begin{equation}
[{\mathcal D}A]\;=\; {\mathcal D}A \, \exp[ - \frac{1}{2 \xi} 
\int d^3x \; \partial\cdot A \,( 1 + \frac{e^2}{8
  \sqrt{-\partial^2}}) \, \partial \cdot A ] \;,
\"
14,"\begin{equation}\label{eq:g1}
G(x-y) \;=\; \frac{1}{{\mathcal N}} \int {\mathcal D}A \,
\langle x| {\not \!\! D}^{-1} |y \rangle \, \exp [ - S_G(A) ] \;,
\"
15,"\begin{equation}
S_G(A) \;=\; \frac{1}{2} \int d^3x \, A_\mu M_{\mu\nu} A_\nu 
\"
16,"\begin{equation}
M_{\mu\nu} \;=\; M(\sqrt{-\partial^2}) \; \left[ \delta_{\mu\nu} +
  (\xi^{-1}-1) 
\frac{\partial_\mu\partial_\nu}{\partial^2} \right]
\"
17,"\begin{equation}
 M(\sqrt{-\partial^2})\;=\; \sqrt{-\partial^2} \; ( \sqrt{-\partial^2}
+ \frac{e^2}{8}) \;.
\"
18,"\begin{equation}\label{eq:aux}
\times \exp[- i e_N \int_{0}^T d\tau {\dot x} \cdot A(x(\tau))] \;, 
\"
19,"\begin{equation}\label{eq:g2}
\times \; {\mathcal P} \exp[ -i \int_0^T d\tau \, {\not \! p}(\tau) ] 
\;\; \exp( -{\mathcal F}) \;,
\"
20,"\begin{equation}\label{eq:deff}
 \exp\left\{-{\mathcal F}\right\} \;=\; \left\langle 
\exp [- i e_N \int_{0}^T d\tau {\dot x} \cdot A(x(\tau)) ] \right\rangle \;,
\"
21,"\begin{equation}
\langle \ldots \rangle \;=\; \frac{\int {\mathcal D}A \,
\ldots \, \exp [ - S_G(A) ]}{\int {\mathcal D}A \, \exp [ - S_G(A) ]}
\;.
\"
22,"\begin{equation}\label{eq:eff1}
{\mathcal F} \;=\; \frac{e_N^2}{2} \int d^3u \int d^3v \;
j_\mu(u) \langle u |M^{-1}_{\mu\nu}|v\rangle j_\nu(v) 
\"
23,"\begin{equation}
j_\mu (u) \;=\; \int_0^T d\tau \, {\dot x}_\mu(\tau) \, \delta[u -
x(\tau)] \;,
\"
24,"\begin{equation}
\partial_\mu j_\mu (u) \;=\; \delta (u - y) - \delta (u - x) \;,
\"
25,"\begin{equation}\label{eq:aux1}
{\mathcal F} \;=\; {\mathcal F}_t\;+\; {\mathcal F}_l
\"
26,"\begin{equation}\label{eq:eff2}
 {\mathcal F}_t\;=\; e_N^2 \int_0^T d\tau \int_\tau^T d\tau' \; 
{\dot x}(\tau) \cdot {\dot x}(\tau') \; 
\langle x(\tau) | M^{-1} | x(\tau') \rangle
\"
27,"\begin{equation}\label{eq:g3}
 {\mathcal F}_l\;=\;e_N^2 \,(\xi - 1) \left[ 
\langle x| {\frac{M^{-1}(\sqrt{-\partial^2}) }{-\partial^2}} |x\rangle  
-  \langle x| {\frac{M^{-1}(\sqrt{-\partial^2}) }{-\partial^2}} |y\rangle \right]\;.
\"
28,"\begin{equation}
{\mathcal F}_l[r]\;=\;  \frac{4}{\pi^2 N } \,(\xi -1)
f_l(r) \;,
\"
29,"\begin{equation}
\left. +\; \frac{8}{e^2 r} [ \cos(\frac{e^2r}{8}) 
\rm{si}(\frac{e^2r}{8})-  \sin(\frac{e^2r}{8}) \rm{ci}(\frac{e^2r}{8})]
\right\} \;,
\"
30,"\begin{equation}\label{eq:ft1}
{\mathcal F}_t\;=\; \frac{e^2}{N} \int_0^T d\tau \int_\tau^T d\tau' \; 
M^{-1}(\sqrt{|\tau - \tau'|^2 + b^2})
\"
31,"\begin{equation}\label{eq:mx}
M^{-1}(x) \;=\; \frac{1}{2 \pi^2 r} \, 
\left[ 
\frac{\pi}{2} \cos(\frac{e^2r}{8}) \,+\, 
\rm{ci}(\frac{e^2r}{8})
\sin(\frac{e^2r}{8}) \,-\, \rm{si}(\frac{e^2r}{8}) 
\cos(\frac{e^2r}{8}) \right]
\"
32,"\begin{equation}\label{eq:small}
M^{-1}(x) \;\sim \; \frac{1}{4\pi r} \;,\;\;\; r \sim 0\;, 
\"
33,"\begin{equation}\label{eq:big}
M^{-1}(x) \;\sim \; \frac{4}{\pi^2 e^2 r^2} \;,\;\;\; r >> e^{-2}\;. 
\"
34,"\begin{equation}\label{mapp}
{\mathcal M}^{-1}(x) \;=\; \frac{1}{2 \pi^2 r ( \frac{e^2}{8} r +
    \frac{2}{\pi} ) }\;.
\"
35,"\begin{equation}\label{eq:ft2}
{\mathcal F}_t[x]\;\sim\; \frac{e^2}{4 \pi N} \; 
\left[ 
T \ln( \frac{32}{\pi} \frac{1}{e^2 b} ) \;-\; \frac{8}{e^2} 
\ln (\frac{\pi e^2 T}{16}) \right]
\"
36,"\begin{equation}
\times \, \int \frac{d^3 p}{(2\pi)^3}\; e^{i p \cdot (x-y) } \;
 \;
( i \not \! p + \Sigma )^{-(1 + \frac{2}{\pi N})}\;, 
\"
