,equation
0,"\begin{equation}{\cal L}
=-\frac{1}{2}(\partial_{\mu}\phi)^2-U(\phi).\"
1,"\begin{equation}U(\phi)=\frac{\lambda}{2}\phi^2(\phi-2a)^2-
\epsilon(\phi^3/2a^3-3\phi^4/16a^4),\label{po}\"
2,"\begin{equation}\left[-\partial_{M}^2-\frac{3}{\rho_{M}}\partial_{M}+\frac{1}{\rho_{M}^2}\hat{L}^2-U''(\phi_b)\right]\Phi=0,\label{1}\"
3,"\begin{equation}\label{an}\Phi=Y_{plm}(\chi,\theta,\varphi)\frac{\psi_{M}(\rho_{M})}{\rho_{M}^{3/2}},\"
4,"\begin{equation}\left[\partial_{\rho}^2+\frac{(p^2+1/4)}{\rho^2}-U''(\phi_{b})\right]\psi=0,\"
5,\begin{equation}\label{sch}[\partial^2_{\rho}-V(\rho)]\psi=0\
6,"\begin{equation}\label{Pot}V(\rho)=-\frac{(p^2+1/4)}{\rho^2}+2\mu^2\{3\tanh^2(\mu[\rho-R])-1\}
+\epsilon\mbox{-term}.\"
7,\begin{equation}n(p)=\frac{1}{(|c_1(p)/c_2(p)|^2-1)}.\
8,"\begin{equation} V=\left\{\begin{array}{ll} 4\mu^2-v/\rho^2 &\mbox{$\rho_{+}<\rho,$}\\
\tilde{v}_3(x+v_2/v_3)^2-k &\mbox{$|x|\leq L,$}\\
4\mu^2-v/\rho^2
&\mbox{$\rho<\rho_{-},$}\end{array}\right.\"
9,\begin{equation}\psi=a_1\sqrt{\rho}I_{ip}(2\mu\rho)+a_2\sqrt{\rho}K_{ip}(2\mu\rho).\
10,"\begin{equation}\psi=a_3W(b,1/4,z^2)/\sqrt{|z|}+a_4M(b,1/4,z^2)/\sqrt{|z|},\"
11,\begin{equation}\psi=a_5\sqrt{\rho}K_{ip}(2\mu\rho).\
12,"\begin{equation}\label{match1}\begin{array}{ll}a_3\sim
M'_{+}K_{ip}(2\mu\rho_{+})-M_{+}\{K_{ip}(2\mu\rho_{+})/2\tilde{v}_3^{1/4}\rho_{+}+
K'_{ip}(2\mu\rho_{+})2\mu/\tilde{v}_3^{1/4}\},\\
a_4\sim
W_{+}\{K_{ip}(2\mu\rho_{+})/2\tilde{v}_3^{1/4}\rho_{+}+K'_{ip}(2\mu\rho_{+})2\mu/\tilde{v}_3^{1/4}\}-W'_{+}K_{ip}(2\mu\rho_{+}),\end{array}\"
13,"\begin{equation}\label{smallp}\begin{array}{l} I_{ip}(x)\sim \exp(x)\{1+(4p^2+1)/8x+...\}/\sqrt{2\pi x},\\
I'_{ip}(x)\sim \exp(x)\{1-(3-4p^2)/8x+...\}/\sqrt{2\pi
x},\\K_{ip}(x)\sim
\exp(-x)\{1-(4p^2-1)/8x+...\}\sqrt{\pi/2x},\\K'_{ip}(x)\sim
-\exp(-x)\{1+(3-4p^2)/8x+...\}\sqrt{\pi/2x}.
\end{array}\"
14,"\begin{equation}\label{Id}I_{ip}(x)=L_{ip}(x)-i\frac{\sinh(p\,\pi)}{\pi}K_{ip}(x).\"
