,equation
0,"\begin{equation}
\begin{array}{l}
\\
\Pi_{i}^P=\langle \Scr{C}_{(-1)^FP}|i\rangle,
\\[0.2cm]
\widetilde{\Pi}_i^P=\langle i|\Scr{C}_P\rangle.
\\[0.2cm]
\end{array}
\label{pairi}
\"
1,"\begin{equation}
{\partial \Pi^P_i\over\partial t_{ac}}=0,~~
{\partial \Pi^P_i\over\partial \overline{t}_{ac}}=0.
\label{acinv}
\"
2,"\begin{equation}
\begin{array}{l}
(\nabla_{x^i}\Pi^P)_j=(D_{x^i}\delta^k_j+\beta C_{y^ij}^k)\Pi^P_k=0,
\\[0.2cm]
(\nabla_{x^i}\Pi^P)_{\overline{\jmath}}=(D_{x^i}\delta^{\overline{k}}_{\overline{\jmath}}
+\beta C_{y^i \overline{\jmath}}^{\overline{k}})\Pi^P_{\overline{k}}=0,
\end{array}
\label{parallel}
\"
3,"\begin{equation}
\begin{array}{l}
(\nabla_{x^i}\widetilde{\Pi}^P)_j=(D_{x^i}\delta^k_j-\beta C_{y^ij}^k)
\widetilde{\Pi}^P_k=0,
\\[0.2cm]
(\nabla_{x^i}\widetilde{\Pi}^P)_{\overline{\jmath}}=(D_{x^i}\delta^{\overline{k}}_{\overline{\jmath}}
-\beta C_{y^i\overline{\jmath}}^{\overline{k}})\widetilde{\Pi}^P_{\overline{k}}=0.
\end{array}
\label{parallel2}
\"
4,"\begin{equation}
{\mathcal L}
=\int w\rm d}^4\theta\,
K(\Phi,\overline{\Phi})
+\int w\rm d}\theta^-w\rm d}\theta^+\,W(\Phi)|_{\overline{\theta}^{\pm}=0}
+\int w\rm d}\overline{\theta}^+w\rm d}\overline{\theta}^-\,
\overline{W(\Phi)}|_{\theta^{\pm}=0}.
\label{actionLG}
\"
5,"\begin{equation}
W(\tau_A\phi)=\overline{W(\phi)}+{\rm constant}.
\label{WA}
\"
6,"\begin{equation}
W(\tau_B\phi)=-W(\phi)+{\rm constant}.
\label{WB}
\"
7,"\begin{equation}
\Pi_i^{\gamma}
=\int_{\gamma}\,{\rm e}^{-i(W-\overline{W})}\omega_i,\quad
\widetilde{\Pi}_{\tilde{\imath}}^{\gamma}
=\int_{\gamma}\,{\rm e}^{i(W-\overline{W})}*\omega_{\tilde{\imath}}.
\label{piexx}
\"
8,"\begin{equation}
I(\gamma_a,\gamma_b)=\#(\gamma_a^-\cap\gamma_b^+).
\"
9,"\begin{equation}
I_{\tau\Omega}=\#(X^{\tau -}\cap X^{\tau +}).
\"
10,"\begin{equation}
I_{\tau\Omega}(\gamma)=\#(\gamma^-\cap X^{\tau +}).
\"
11,"\begin{equation}
c_{l\over 2}=\,{\rm e}^{i\gamma_l}{\sqrt{k+2}\over
\Gamma({l+1\over k+2})\sqrt{2\sin({\pi (l+1)\over k+2})}},
\label{clnorm}
\"
12,"\begin{equation}
\Pi^{A_{jn1}}_{l\over 2}
={}^{}_{{}_{\rm RR}}\langle \Scr{B}_{j,n-1,(0)}|\,
\mbox{${l\over 2}$}\,\rangle^{}_{{}_{\rm RR}},
\,\,\,\,\,
\widetilde{\Pi}^{A_{jn1}}_{\overline{l\over 2}}
={}^{}_{{}_{\rm RR}}\langle \,\mbox{${l\over 2}$}\, 
|\Scr{B}_{j,n,(1)}\rangle^{}_{{}_{\rm RR}}.
\"
13,"\begin{equation}
\begin{array}{l}
\\
\Pi_{i}^P=\langle \Scr{C}_{(-1)^FP}|i\rangle,
\\[0.2cm]
\widetilde{\Pi}_i^P=\langle i|\Scr{C}_P\rangle.
\\[0.2cm]
\end{array}
\label{pairi}
\"
14,"\begin{equation}
{\partial \Pi^P_i\over\partial t_{ac}}=0,~~
{\partial \Pi^P_i\over\partial \overline{t}_{ac}}=0.
\label{acinv}
\"
15,"\begin{equation}
\begin{array}{l}
(\nabla_{x^i}\Pi^P)_j=(D_{x^i}\delta^k_j+\beta C_{y^ij}^k)\Pi^P_k=0,
\\[0.2cm]
(\nabla_{x^i}\Pi^P)_{\overline{\jmath}}=(D_{x^i}\delta^{\overline{k}}_{\overline{\jmath}}
+\beta C_{y^i \overline{\jmath}}^{\overline{k}})\Pi^P_{\overline{k}}=0,
\end{array}
\label{parallel}
\"
16,"\begin{equation}
\begin{array}{l}
(\nabla_{x^i}\widetilde{\Pi}^P)_j=(D_{x^i}\delta^k_j-\beta C_{y^ij}^k)
\widetilde{\Pi}^P_k=0,
\\[0.2cm]
(\nabla_{x^i}\widetilde{\Pi}^P)_{\overline{\jmath}}=(D_{x^i}\delta^{\overline{k}}_{\overline{\jmath}}
-\beta C_{y^i\overline{\jmath}}^{\overline{k}})\widetilde{\Pi}^P_{\overline{k}}=0.
\end{array}
\label{parallel2}
\"
17,"\begin{equation}
{\mathcal L}
=\int w\rm d}^4\theta\,
K(\Phi,\overline{\Phi})
+\int w\rm d}\theta^-w\rm d}\theta^+\,W(\Phi)|_{\overline{\theta}^{\pm}=0}
+\int w\rm d}\overline{\theta}^+w\rm d}\overline{\theta}^-\,
\overline{W(\Phi)}|_{\theta^{\pm}=0}.
\label{actionLG}
\"
18,"\begin{equation}
W(\tau_A\phi)=\overline{W(\phi)}+{\rm constant}.
\label{WA}
\"
19,"\begin{equation}
W(\tau_B\phi)=-W(\phi)+{\rm constant}.
\label{WB}
\"
