,equation
0,"\begin{equation}\label{MasterEq}
\partial P(\nu,t) / \partial t = 
\sum_{\nu'} P(\nu',t) w_{\nu'\ra \nu} -
 P(\nu,t) \sum_{\nu'} w_{\nu \ra \nu'}
\"
1,"\begin{equation}\label{MasterVector}
{d |P (t) \rangle \over d t }= - H  |P (t)\rangle 
\"
2,"\begin{equation}\label{h_stochastic}
4 h_{n,n+1}= 
D_R \left(
(1-\si_n^z)(1+\si_{n+1}^z)- \si_n^+ \si_{n+1}^-
\right)+ 
 D_L \left(
(1+\si_n^z)(1-\si_{n+1}^z)- \si_n^- \si_{n+1}^+
\right) 
\"
3,"\begin{equation}\label{XXZ}
H= J  \sum_n \si_n^x \si_{n+1}^x +  \si_n^y \si_{n+1}^y 
+ \Delta  \left( \si_n^z \si_{n+1}^z - I \right). 
\"
4,"\begin{equation}\label{both}
H=\sum_{n=1}^L h_{n,n+1}; \ \ h= 
\left(
\begin{array}{cccc} 
0 & 0& 0 & 0\\
0 & f & u  & 0\\
0 & v& g & 0\\
0 & 0& 0 & 0
\end{array}
\right)
 \"
5,"\begin{equation}\label{MPS}
|P (t) \rangle \sim \mbox{Tr }
\left[
\left(\begin{array}{c} E \\ D \end{array} \right)^{\otimes L-1}
\otimes \left(\begin{array}{c} EQ \\ D Q  \end{array}  \right)
\right]
\"
6,"\begin{equation}\label{DMPA_4}
\left(
\frac{1}{2} \frac{d}{dt} + {\bf h} 
\right)
{E \choose D } \otimes {E \choose D } = 
{X^0 \choose X } \otimes{E \choose D } -  {E \choose D } \otimes {X^0 \choose X }
\"
7,"\begin{equation}\label{short}
\left( \frac{1}{2}\frac{d}{dt} + h \right) \mbox{$| \, {\bf A}\, \rangle$} \otimes \mbox{$| \, {\bf A}\, \rangle$}
= \mbox{$| \, {\bf X}\, \rangle$}\otimes \mbox{$| \, {\bf A}\, \rangle$} -  \mbox{$| \, {\bf A}\, \rangle$} \otimes \mbox{$| \, {\bf X}\, \rangle$}.
\"
8,"\begin{equation}\label{Edot}
\dot{E}=0;\ X^0=0,
\"
9,"\begin{equation}\label{X}
2 X =  (g-f) D + vED E^{-1} -u E^{-1}D E;
\"
10,"\begin{equation}\label{Ddot}
 \dot{D} + (g+f) D + vED E^{-1} + u E^{-1}D E=0
\"
11,"\begin{equation}\label{DD}
(g+f) DD + u D E^{-1}D E  + vE D E^{-1} D =0 
\"
12,"\begin{equation}\label{Q}
[Q,DE^{-1}] = [Q,E^{-1}D] = 0.
\"
13,"\begin{equation}\label{FT}
{\cal D}_p(t)  =  \sum_k  \mbox{e}^{ipk} E^{k-1}D(t) E^{-k} 
\"
14,"\begin{equation}\label{EDE}
E^{-1} {\cal D}_p(t) E =  \mbox{e}^{ip} {\cal D}_p(t); \ 
\"
15,"\begin{equation}\label{dispersion}
 \eps_p= g+f + v \mbox{e}^{-ip} + u \mbox{e}^{ip}
\"
16,"\begin{equation}\label{InvFT}
D(t) = E \frac{1}{2\pi} \int_{-\pi}^{\pi} \mbox{d}p {\cal D}_p(t)=
 E \frac{1}{2\pi} \int_{-\pi}^{\pi} \mbox{d}p  \mbox{e}^{-\eps_p t} {\cal D}_p(0)
\"
