,equation
0,"\begin{equation}
\label{RH}
H=\frac 12 [a^-, a^+]_+, \quad
[H, a^{\pm}]_-=\pm a^{\pm}, \quad
 [a^-, a^+]_-=1+c R, \quad
[R, a^{\pm}]_+=0,\quad R^2=1,
\"
1,"\begin{equation}
\label{2-8}
a^{\mp} = a^{\mp}(\vec \sigma \cdot \vec L + {\bf 1}) =
\frac{1}{\sqrt {2}} \left\{\mp \Sigma_1 \left(\frac{\partial}{\partial r} +
\frac{1}{r}\right) \pm  \frac{1}{r}(\vec \sigma \cdot \vec L + {\bf 1})
\Sigma_1 \Sigma_3 - \Sigma_1 r \right\}
\"
2,"\begin{equation}
\label{pW+} \psi_{W,+} ={\tilde R_{1,+}(r)\choose\tilde R_{2,+}(r)} y_+,
\quad (\vec \sigma \cdot \vec L + {\bf 1})\psi_{W,+} = (\ell +
1)\psi_{W,+},
\"
3,"\begin{equation}
\label{2-17}
\psi_{W,-} = {\tilde R_{1,-}(r)\choose\tilde R_{2,-}(r)} y_-, \quad
(\vec \sigma \cdot \vec L + {\bf 1})\psi_{W,-} = -(\ell+1)\psi_{W,-},
\"
4,"\begin{equation}
\label{ED}
i{\partial \psi \over \partial t} = (\vec{\alpha }.\vec{p} +
M\beta )\psi,
\"
5,"\begin{equation}
\label{OD}
 i{\partial \psi \over \partial t} = \{\vec{\alpha }.(\vec{p} +
\vec{\pi }) + M\beta \}\psi ,
\"
6,"\begin{equation}
\label{AM}
[\alpha_{i}, \beta ]_{+}= 0, \quad [\alpha _{i}, \alpha _{j}]_{+}=
2\delta_{ij} {\bf 1}, \quad \beta ^{2}=
{\bf 1} = \alpha^{2}_{i}, \quad (i,j=1,2,3).
\"
7,"\begin{equation}
\label{ENHD}
\tilde{H}_{D}\psi (\vec{r}) = E\psi (\vec{r}),
\"
8,"\begin{equation}
\label{MU}
U= \left[\matrix{1&0 \cr 0&\sigma_r}\right]= U^{-1}= U^{\dagger},
\"
9,"\begin{equation}
\label{HS}
H_{\hbox{SUSI}}=U\tilde{H}_{D}U^{\dagger}=
H_W - {1\over
2}\{1+2(\vec{\sigma\cdot\vec{L}+{\bf 1}})\Sigma_{3}\}\omega \Sigma_{3}.
\"
10,"\begin{equation}
\label{E+i}
\tilde{E}_{N\ell } = {E^{2}- M^{2}\over 2M} =
\left\{\begin{array}{c}2m\omega  = \tilde{E}^{+}_{N(\ell +1)},
\\
2(m+1)\omega  = \tilde{E}^{-}_{N\ell },
\end{array}\right.
\"
11,"\begin{equation}
\label{RH}
H=\frac 12 [a^-, a^+]_+, \quad
[H, a^{\pm}]_-=\pm a^{\pm}, \quad
 [a^-, a^+]_-=1+c R, \quad
[R, a^{\pm}]_+=0,\quad R^2=1,
\"
12,"\begin{equation}
\label{2-8}
a^{\mp} = a^{\mp}(\vec \sigma \cdot \vec L + {\bf 1}) =
\frac{1}{\sqrt {2}} \left\{\mp \Sigma_1 \left(\frac{\partial}{\partial r} +
\frac{1}{r}\right) \pm  \frac{1}{r}(\vec \sigma \cdot \vec L + {\bf 1})
\Sigma_1 \Sigma_3 - \Sigma_1 r \right\}
\"
13,"\begin{equation}
\label{pW+} \psi_{W,+} ={\tilde R_{1,+}(r)\choose\tilde R_{2,+}(r)} y_+,
\quad (\vec \sigma \cdot \vec L + {\bf 1})\psi_{W,+} = (\ell +
1)\psi_{W,+},
\"
14,"\begin{equation}
\label{2-17}
\psi_{W,-} = {\tilde R_{1,-}(r)\choose\tilde R_{2,-}(r)} y_-, \quad
(\vec \sigma \cdot \vec L + {\bf 1})\psi_{W,-} = -(\ell+1)\psi_{W,-},
\"
15,"\begin{equation}
\label{ED}
i{\partial \psi \over \partial t} = (\vec{\alpha }.\vec{p} +
M\beta )\psi,
\"
16,"\begin{equation}
\label{OD}
 i{\partial \psi \over \partial t} = \{\vec{\alpha }.(\vec{p} +
\vec{\pi }) + M\beta \}\psi ,
\"
17,"\begin{equation}
\label{AM}
[\alpha_{i}, \beta ]_{+}= 0, \quad [\alpha _{i}, \alpha _{j}]_{+}=
2\delta_{ij} {\bf 1}, \quad \beta ^{2}=
{\bf 1} = \alpha^{2}_{i}, \quad (i,j=1,2,3).
\"
18,"\begin{equation}
\label{ENHD}
\tilde{H}_{D}\psi (\vec{r}) = E\psi (\vec{r}),
\"
19,"\begin{equation}
\label{MU}
U= \left[\matrix{1&0 \cr 0&\sigma_r}\right]= U^{-1}= U^{\dagger},
\"
20,"\begin{equation}
\label{HS}
H_{\hbox{SUSI}}=U\tilde{H}_{D}U^{\dagger}=
H_W - {1\over
2}\{1+2(\vec{\sigma\cdot\vec{L}+{\bf 1}})\Sigma_{3}\}\omega \Sigma_{3}.
\"
21,"\begin{equation}
\label{E+i}
\tilde{E}_{N\ell } = {E^{2}- M^{2}\over 2M} =
\left\{\begin{array}{c}2m\omega  = \tilde{E}^{+}_{N(\ell +1)},
\\
2(m+1)\omega  = \tilde{E}^{-}_{N\ell },
\end{array}\right.
\"
