,equation
0,"\begin{equation}
S\left( A\right) =-\int d^{d}\bar{x}\,Tr\left( \frac{1}{2\alpha ^{\prime }}%
A\star (L_{0}-1)A+\frac{g}{3}A\star A\star A\right) .  \label{action}
\"
1,"\begin{equation}
x_{e}^{b}=\kappa _{e}^{-1}Sx_{o}^{gh}\,,\quad p_{e}^{b}=\kappa
_{e}Sp_{o}^{gh}\,,\quad x_{e}^{c}=Ty_{o}^{gh}\,,\quad p_{e}^{c}=\bar{R}%
q_{o}^{gh}\,,\quad (S:=\kappa _{e}T\kappa _{o}^{-1})\,.  \notag
\"
2,"\begin{equation}
\left[ x_{e}^{\mu },x_{e^{\prime }}^{\nu }\right] _{\star }=i\theta \delta
_{ee^{\prime }}\eta ^{\mu \nu }\,,\quad \left\{ x_{e}^{b},p_{e^{\prime
}}^{b}\right\} _{\star }=\left\{ x_{e}^{c},p_{e^{\prime }}^{c}\right\}
_{\star }={\theta ^{\prime }}\delta _{ee^{\prime }}\,\,.
\label{star_product}
\"
3,"\begin{equation}
(L_{0}-1)A+{\alpha ^{\prime }}gA\star A=0\,\,.  \label{eom}
\"
4,"\begin{equation}
L_{0}^{osc}=\frac{1}{2}\alpha _{0}^{2}+\sum_{n=1}^{2N}\eta _{\mu \nu }\alpha
_{-n}^{\mu }\alpha _{n}^{\nu }+\sum_{n=1}^{2N}\kappa
_{n}(b_{-n}c_{n}+c_{-n}b_{n})
\"
5,"\begin{equation}
(L_{0}-1)A=\left( \mathcal{L}_{0}(\beta _{0})\star A+A\star \mathcal{L}%
_{0}(-\beta _{0})\right) +\gamma A,
\"
6,"\begin{equation}
{\mathcal{L}_{0}}\rightarrow {\mathcal{L}_{0}}-f(\xi ,\xi ^{gh})\,,\quad
\gamma A\rightarrow \gamma A+\left\{ f(\xi ,\xi ^{gh}),A\right\} _{\star
}\,\,.
\"
7,"\begin{equation}
{\mathcal{L}_{0}}\star A+A\star {\mathcal{L}_{0}}+{\alpha ^{\prime }}gA\star
A=-\epsilon \gamma A\,\,.  \label{eom2}
\"
8,"\begin{equation}\label{e-Ap}
A_{P}=-\frac{2}{{\alpha ^{\prime }}g}{\mathcal{L}_{0}}\star P.
\"
9,"\begin{equation}
P\star P=P\,\,,\qquad \left[ P,{\mathcal{L}_{0}}\right] =0\,\,.
\"
10,"\begin{equation}
\int_{0}^{\infty }d\tau \;\frac{\partial }{\partial \tau }\left[ e_{\star
}^{-\tau \left( \mathcal{L}_{0}+\alpha ^{\prime }gA_{P}\right) }\star \left(
\alpha ^{\prime }g\left( A-A_{P}\right) _{\star }^{2}+\epsilon
\gamma A\right) \star
e_{\star }^{-\tau \left( \mathcal{L}_{0}+\alpha ^{\prime }gA_{P}\right) }%
\right] .
\"
11,"\begin{equation}
\left\{ \left( \mathcal{L}_{0}+\alpha ^{\prime }gA_{P}\right)
,A\right\} _{\star }=\left\{ \left( \mathcal{L}_{0}+\alpha
^{\prime }gA_{P}\right) ,A_{P}\right\} _{\star }- \left( \alpha
^{\prime }g\left( A-A_{P}\right) _{\star }^{2}+\epsilon\gamma
A\right) .
\"
12,"\begin{equation}
A=A_{P}-\int_{0}^{\infty }d\tau \;e_{\star }^{-\tau \left( \mathcal{L}%
_{0}+\alpha ^{\prime }gA_{P}\right) }\star \left( \alpha ^{\prime }g\left(
A-A_{P}\right) _{\star }^{2}+\epsilon \gamma A\right) \star e_{\star
}^{-\tau \left( \mathcal{L}_{0}+\alpha ^{\prime }gA_{P}\right) }.
\label{int}
\"
13,"\begin{equation}
A=A^{\left( 0\right) }+\epsilon A^{\left( 1\right) }+\epsilon ^{2}A^{\left(
2\right) }+\cdots \,\,,
\"
14,"\begin{equation}
\kappa _{o}\rightarrow \kappa _{o+1}=\kappa _{e}\,\,,\;\mbox{for  }%
\,\,o=1,3,5,\cdots ,  \label{splitting}
\"
15,"\begin{equation}
%  \mathcal{M}_0=0,\quad
%  \mathcal{M}_\pm=\frac{1\pm\tilde{m}_0}{2} ,\quad
% \mathcal{V}_0=\mathcal{V}_\pm=\mathcal{C}=0\,,
% \"
16,"\begin{equation}
%  \mathcal{M}_\pm \mathcal{M}_\pm= \mathcal{M}_\pm\,\,,\quad
%  \mathcal{M}_\pm \mathcal{M}_\mp= 0\,\,,\quad
%  \mathcal{M}_+ +\mathcal{M}_-= 1\,\,,
% \"
17,"\begin{equation}
\left[ \beta _{e}^{\mu },\beta _{e^{\prime }}^{\nu }\right] _{\star }=\eta
^{\mu \nu }\epsilon(e)
\delta _{e+e^{\prime }}\,,\qquad \left\{ \beta _{e}^{b},\beta
_{e^{\prime }}^{c}\right\} _{\star }=\delta _{e+e^{\prime }}\,.
\label{osc_star}
\"
18,"\begin{equation}
{\mathcal{L}_{0}}=\sum_{e>0}\kappa _{e}\left( \beta _{-e}^{\mu }\star \beta
_{e}^{\nu }\eta _{\mu \nu }+\beta _{-e}^{b}\star \beta _{e}^{c}+\beta
_{-e}^{c}\star \beta _{e}^{b}\right) -\nu \,,\quad \nu =\frac{1}{2}-\frac{d-2%
}{4}(\sum_{e>0}\kappa _{e}-\sum_{o>0}\kappa _{o})\,\,,  \label{nu_and_cL}
\"
19,"\begin{equation}
\beta _{e}^{\mu }\star A_{0}=\beta _{e}^{b}\star A_{0}=\beta _{e}^{c}\star
A_{0}=A_{0}\star \beta _{-e}^{\mu }=A_{0}\star \beta _{-e}^{b}=A_{0}\star
\beta _{-e}^{c}=0\,\,.
\"
20,"\begin{equation}
A_{0}\sim \exp \left( -\sum_{e}\left( \frac{\kappa _{e}}{2l_{s}^{2}}%
(x_{e})^{2}+\frac{2l_{s}^{2}}{\theta ^{2}\kappa _{e}}(p_{e})^{2}+i\kappa
_{e}x_{e}^{b}x_{e}^{c}+\frac{4i}{{\theta ^{\prime }}^{2}\kappa _{e}}%
p_{e}^{b}p_{e}^{c}\right) \right) \,.  \label{butterfly}
\"
21,"\begin{equation}
A_{0}\star A_{0}=A_{0}\,,\quad A_{0}^{\ast }=A_{0}\,\,.
\"
22,"\begin{equation}
\phi _{nn}\star \phi _{mm}=\delta _{nm}\phi _{mm}\,\,.
\"
23,"\begin{equation}
\mathbf{n}=\left\{ n_{e}^{i}|n_{e}^{i}\geq 0,e=2,4,\cdots ,2N,\;i=0,\cdots
,d;\,\,n_{e}^{i}=0,1\mbox{ for }\;i=b,c\right\} \,\,,
\"
24,"\begin{equation}
(\lambda _{\mathbf{n}}+\lambda _{\mathbf{m}})a_{\mathbf{nm}}+{\alpha
^{\prime }}g\sum_{\mathbf{k}}a_{\mathbf{nk}}a_{\mathbf{km}}=0\,\,.
\"
25,"\begin{equation}
\Lambda \cdot a+a\cdot \Lambda +g{\alpha'} a\cdot a=0\,.
\"
26,"\begin{equation}
(a^{\prime })^{2}=\Lambda ^{2}/({\alpha'}g)^{2}\,\,.
\"
27,"\begin{equation}
T_{\mathcal{B}^{\prime }}=\frac{4}{3{\alpha ^{\prime }}^{3}g^{2}}\sum_{%
\mathbf{n}\in \mathcal{B}^{\prime }}\lambda _{\mathbf{n}}^{3}\,\,.
\"
28,"\begin{equation}
{\mathcal{L}_{0}}=\sum_{\mathbf{n}\in \mathcal{B}}\lambda _{\mathbf{n}}\phi
_{\mathbf{nn}}\rightarrow {\mathcal{L}_{0}}^{\prime }\equiv {\mathcal{L}_{0}}%
\star (1-2P_{\mathcal{B}^{\prime }})=\sum_{\mathbf{n}\in \mathcal{B}-%
\mathcal{B}^{\prime }}\lambda _{\mathbf{n}}\phi _{\mathbf{nn}}-\sum_{\mathbf{%
n}\in \mathcal{B}^{\prime }}\lambda _{\mathbf{n}}\phi _{\mathbf{nn}}\,.
\"
29,"\begin{equation}
\lambda _{\mathbf{n}}<0\,\quad \mbox{if and only if}\quad \mathbf{n}\in
\mathcal{B}_{0}
\"
30,"\begin{equation}  \label{tachyon-vacuum}
A=\frac{1}{{\alpha^{\prime}} g}\phi_{\mathbf{00}}\,\,.
\"
31,"\begin{equation}
S[A]=\mbox{Tr}\left( \frac{1}{2}\partial_{\bar{x}}A\star \partial_{\bar{x}%
}A+ \frac{1}{{\alpha^{\prime}}} \mathcal{L}_{vac}\star A\star A+\frac{g}{3}%
A\star A\star A\right)\,, \quad \mathcal{L}_{vac}=\sum_{\mathbf{n}}|\lambda_{%
\mathbf{n}}| \phi_{\mathbf{nn}}\,,
\"
32,"\begin{equation}
Q_{B}A=\mathcal{Q}\star A+A\star \mathcal{Q}+qA.
\"
33,"\begin{equation}
A=A^{\left( 0\right) }+\epsilon A^{\left( 1\right) }+\epsilon ^{2}A^{\left(
2\right) }+\cdots ,  \label{expansion}
\"
34,"\begin{equation}
\lbrack a,[a^{\dagger },\phi ]]+\theta V(\phi )_{\star }=0\,\,.
\"
35,"\begin{equation}
A^{\left( 0\right) }=-\frac{2}{\alpha' g}
\lambda _{\mathbf{n}_{0}}\phi _{\mathbf{n}_{0}\mathbf{%
n}_{0}}\,\,.
\"
36,"\begin{equation}
(\lambda _{\mathbf{n}}^{\prime }+\lambda _{\mathbf{m}}^{\prime })a_{\mathbf{%
nm}}^{(1)}=b_{\mathbf{nm}}^{(1)}\,\,.  \label{Loprime}
\"
37,"\begin{equation}
\sum_{e>0}e-\sum_{o>0}o=2(\zeta (-1)-\zeta (-1,1/2))=2\left( -\frac{1}{24}-%
\frac{1}{12}\right) =-\frac{1}{4}\,\,.  \label{zeta-reg}
\"
38,"\begin{equation}
B_{1}\propto \frac{1}{1+\bar{w}w}(w_{2})^{2}\eta _{\nu \mu }\beta _{2}^{\nu
\dagger }\star \phi _{\mathbf{00}}\star \beta _{2}^{\mu }+\cdots .
\"
39,"\begin{equation}
S[A^{\left( 0\right) }+\epsilon A^{\left( 1\right) }+\epsilon ^{2}A^{\left(
2\right) }+\cdots ]=S^{\left( 0\right) }+\epsilon S^{\left( 1\right)
}+\epsilon ^{2}S^{\left( 2\right) }+\cdots .
\"
40,"\begin{equation}
S^{\left( 1\right) }=-\frac{2}{{\alpha ^{\prime }}^2g}
V\mbox{Tr}\,\left( {%
\mathcal{L}_{0}}_{\star }^{2}\star P\star A^{\left( 1\right) }\right) \,\,.
\"
41,"\begin{equation}
T=\frac{1}{{\alpha ^{\prime }}^{3}g^{2}}\left( -\frac{4}{3}\nu ^{3}-\epsilon
\frac{\nu ^{2}\delta }{2}(d-2)\right) +O(\epsilon ^{2})\,\,.
\"
42,"\begin{equation}%\label{recursion}
% \cL' \star A_k + A_k\star \cL'=-\gamma A_{k-1}-
% \sum_{i=1}^{k-1} A_i\star A_{k-i}
% \"
43,"\begin{equation}
% A=\int_{0}^{\infty }d\tau e_{\star }^{-\tau {\mathcal{L}_{0}}}\star B\star
% e_{\star }^{-\tau {\mathcal{L}_{0}}}\,.
% \"
44,"\begin{equation}
% \int_{0}^{\infty }d\tau ({\mathcal{L}_{0}}\star e_{\star }^{-\tau
% {\mathcal{L}_{0}}}\star B\star e_{\star }^{-\tau
% {\mathcal{L}_{0}}}+e_{\star }^{-\tau {\mathcal{L}_{0}}} \star
% B\star e_{\star }^{-\tau {\mathcal{L}_{0}}} \star
% {\mathcal{L}_{0}})=-\int_{0}^{\infty }d\tau \frac{\partial
% }{\partial \tau } \left[ e_{\star }^{-\tau {\mathcal{L}_{0}}}\star
% B\star e_{\star }^{-\tau {\mathcal{L}_{0}}}\right] \,.
% \"
45,"\begin{equation}
(-L_{0}^{\prime })^{-1}+(-L_{0}^{\prime })^{-1}\epsilon \gamma
(-L_{0}^{\prime })^{-1}+(-L_{0}^{\prime })^{-1}\epsilon \gamma
(-L_{0}^{\prime })^{-1}\epsilon \gamma (-L_{0}^{\prime })^{-1}\cdots
=(-L_{0}^{\prime }-\epsilon \gamma )^{-1},
\"
46,"\begin{equation}
\tilde{A}^{\left( 1\right) }\equiv (-L_{0}^{\prime }-\epsilon \gamma
)^{-1}\gamma A^{\left( 0\right) }\,,\quad A\bullet B\equiv {\alpha ^{\prime }%
}g(-L_{0}^{\prime }-\epsilon \gamma )^{-1}(A\star B)\,\,.
\"
