,equation
0,"\begin{equation}
\omega (\ep)_{\rm open} \sim {\Vp \over  
\ep^{d_\perp /2}} \;\exp\,(\beta_H\,\ep) \,\,\hspace{1cm} 
R_{\perp} \gg \sqrt{\ep} \, .
\"
1,"\begin{equation}
\label{eq:flatspace}
\omega(\ep)_{\rm open} \sim {\Vp \over \Vt}  
\;\exp\,(\beta_H \,\ep) \,\,\hspace{1cm} 
R_{\perp} \ll \sqrt{\ep} .
\"
2,"\begin{equation} ds^2 =
-n^2 dt^2 + g_{||ij}dx^idx^j +g_{\perp nm}dy^ndy^m , \"
3,"\begin{equation}
\label{eq:avgquant}
\overline{O} = \frac{\int dy \sqrt{g_\perp} O(y) }{\int dy'
\sqrt{g_\perp } }\, .
\"
4,"\begin{equation}
\log Z(\beta, \overline{\vp},\overline{\vt}) \sim \int d\varepsilon
\,\, \omega(\varepsilon) \,\, e^{-\beta \varepsilon} .
\"
5,"\begin{equation}
\label{eq:partition}
\log Z(\beta,\overline{\Vp},\overline{\Vt} ) = 
2 \frac{\overline{\Vp}^2 \beta_H^2}{\overline{\Vt} (\beta^2-\beta_H^2) } 
+ {\rm nonsingular} \,\, {\rm cutoff}\,\, {\rm terms} 
\"
6,"\begin{equation} 
\label{eq:tuv}
\langle T^\mu_\nu \rangle = 2 \frac{g^{\mu\rho}}{\sqrt{g}} 
\frac{\delta \log Z(\beta,\overline{\Vp},\overline{\Vt}) } 
{\delta g^{\rho\nu}}.
\"
7,"\begin{equation}
\label{eq:fnal}
{\delta Z \over \delta g_{55}} = \int dx' {\delta Z \over \delta
\overline{V}_\perp(x')} 
{\delta \overline{V}_\perp (x') \over \delta g_{55}} \, .
\"
8,"\begin{equation}
\label{eq:fnal2}
\overline{\Vt} = \int dy \sqrt{g_{55}} =
{\int d^5x \sqrt{g_{55}} \over \int d^4x}
= {1 \over \Vp \beta} \int d^5x \sqrt{g_{55}} \, ,
\"
9,"\begin{equation} 
\label{eq:fnal3}
{\delta \overline{\Vt} \over \delta g_{55}} = \frac{1}{  2
\sqrt{g_{55}}  \Vp \beta} \, .
\"
10,"\begin{equation} 
\rho = \frac{E}{\Vp}
\"
11,"\begin{equation}
\label{eq:defgamma}
\gamma \equiv d_o/2-1
\"
12,"\begin{equation}
\label{eq:phat}
\hat{p}_{\gamma} =   
\left\{
\begin{array}{ll}
\frac{1}{\Vt^{3/2}} 
\rho^{\frac{\gamma}{\gamma-1}}
\;\;\;\;\;\;&{\rm if}\;\;\;\;{\gamma=-1,-\half,\half}
  \nonumber\\
\;\nonumber\\
\frac{1}{\Vt^{3/2}} 
\log\rho
\;\;\;\;\;\;&{\rm if}\;\;\;\;{\gamma=0}
\nonumber\\
\,\nonumber \\
\frac{1}{\Vt^{3/2}} 
e^{-\rho}
\;\;\;\;\;\;&{\rm if}\;\;\;\;{\gamma=1,}
\end{array}
\right.
\"
13,"\begin{equation}
\label{eq:pbulk}
p_{bulk} \sim - \rho^{1/2}/\Vt^{3/2} .
\"
14,"\begin{equation} 
\label{simple}
ds^2 = -n^2 dt^2 + a^2 d{\bf x}^2 + b^2 dy^2 ,
\"
15,"\begin{equation}
\hat{G}_{55} = 3\Biggl\{\frac{a'}{a}\,\Biggl(\frac{a'}{a} +
\frac{n'}{n}\Biggr) -\frac{b^2}{n^2}\,\Biggl[\frac{\dot{a}}{a}\,
\Biggl(\frac{\dot{a}}{a}-\frac{\dot{n}}{n}\Biggr) +
\frac{\ddot{a}}{a}\Biggr]\Biggr\} = \hat{\kappa}^2\,\hat{T}_{55}\,, 
\label{55}
\"
16,"\begin{equation}
\label{61}
a_0(t) \sim t^{4/3} \, ,
\"
17,"\begin{equation} 
\label{expinf}
\frac{a_0(t)}{a_0(0)} = \exp \left( 
{
-\frac{t^2\hat{\kappa}^2}
{8\Vt^{\frac{3}{2}}} +t \sqrt{\frac{\hat{\kappa}^2}{6 
\Vt^{\frac{3}{2} }} \log (\rho(0)e^{3/4})}  }\right) 
\"
18,"\begin{equation} 
\Lambda_{nett} = -\frac{\hat{\kappa}^2}{12}\Lambda_{br}^2 + \Lambda_{bulk} =0.
\"
19,"\begin{equation}
\label{eq:t55}
-p_{bulk} 
\propto a^{{-3\gamma}\over {\gamma-1}} b^{-3\over2} \, .
\"
20,"\begin{equation}
q={ {{\gamma-1}\over {2\gamma}} ({4\over 3}-r)} ,
\"
21,"\begin{equation}
{a_o(t) \over a_o(0)} = \Biggl({{\rm sinh}2C(t+t_1) \over
{\rm sinh}2Ct_1} \Biggr)^{1/2}.
\"
22,"\begin{equation}
\omega (\ep)_{\rm open} \sim {\Vp \over  
\ep^{d_\perp /2}} \;\exp\,(\beta_H\,\ep) \,\,\hspace{1cm} 
R_{\perp} \gg \sqrt{\ep} \, .
\"
23,"\begin{equation}
\label{eq:flatspace}
\omega(\ep)_{\rm open} \sim {\Vp \over \Vt}  
\;\exp\,(\beta_H \,\ep) \,\,\hspace{1cm} 
R_{\perp} \ll \sqrt{\ep} .
\"
24,"\begin{equation} ds^2 =
-n^2 dt^2 + g_{||ij}dx^idx^j +g_{\perp nm}dy^ndy^m , \"
25,"\begin{equation}
\label{eq:avgquant}
\overline{O} = \frac{\int dy \sqrt{g_\perp} O(y) }{\int dy'
\sqrt{g_\perp } }\, .
\"
26,"\begin{equation}
\log Z(\beta, \overline{\vp},\overline{\vt}) \sim \int d\varepsilon
\,\, \omega(\varepsilon) \,\, e^{-\beta \varepsilon} .
\"
27,"\begin{equation}
\label{eq:partition}
\log Z(\beta,\overline{\Vp},\overline{\Vt} ) = 
2 \frac{\overline{\Vp}^2 \beta_H^2}{\overline{\Vt} (\beta^2-\beta_H^2) } 
+ {\rm nonsingular} \,\, {\rm cutoff}\,\, {\rm terms} 
\"
28,"\begin{equation} 
\label{eq:tuv}
\langle T^\mu_\nu \rangle = 2 \frac{g^{\mu\rho}}{\sqrt{g}} 
\frac{\delta \log Z(\beta,\overline{\Vp},\overline{\Vt}) } 
{\delta g^{\rho\nu}}.
\"
29,"\begin{equation}
\label{eq:fnal}
{\delta Z \over \delta g_{55}} = \int dx' {\delta Z \over \delta
\overline{V}_\perp(x')} 
{\delta \overline{V}_\perp (x') \over \delta g_{55}} \, .
\"
30,"\begin{equation}
\label{eq:fnal2}
\overline{\Vt} = \int dy \sqrt{g_{55}} =
{\int d^5x \sqrt{g_{55}} \over \int d^4x}
= {1 \over \Vp \beta} \int d^5x \sqrt{g_{55}} \, ,
\"
31,"\begin{equation} 
\label{eq:fnal3}
{\delta \overline{\Vt} \over \delta g_{55}} = \frac{1}{  2
\sqrt{g_{55}}  \Vp \beta} \, .
\"
