,equation
0,"\begin{equation}
T_N^{\prime (v)}\psi(\tau):=\frac{1}{N^2}\sum_{
\begin{array}{c}
0\le a,b,d \in {\bf Z} \\
ad=N, b<d
\label{dho}
\end{array}
}
\delta_{dv,0}\zeta_d^{-\frac{b(\frac{v}{a})^2 }{2}}d\psi(\frac{a\tau+b}{d})
\"
1,"\begin{equation}
Z_{\cal G}^v(\tau):=T_{|\Gamma_{\cal G}|}^{\prime (v)}\psi_{\cal G}(\tau).
\label{zgv}
\"
2,"\begin{equation}
T_{rank({\cal G})+1}=T_{|\Gamma_{\cal G}|}(\cdots).
\label{gap}
\"
3,"\begin{equation}
Z^X_v(\tau):= q^{-{\frac{(r+1)\chi(X)}{24}}}\sum_k \chi({\cal M}(v,k))q^k
\;\;\;(q:=\exp(2\pi i \tau)),\label{zxvt}
\"
4,"\begin{equation}
Z^X_v\left(-\frac{1}{\tau}\right)=\vert\Gamma_{\cal G}\vert^{-\frac{b_2(X)}{2}}
\left(
\frac{\tau}{i}
\right)^{-\frac{\chi(X)}{2}}
\sum_u\zeta_{|\Gamma_{\cal G}|}^{u\cdot v}Z_u^X(\tau),
\label{m-o}
\"
5,"\begin{equation}
\dim{\cal M}^{\cal G}_k=4h({\cal G})(k-r)-4r,
\label{ahs}
\"
6,"\begin{equation}
H=\left(\begin{array}{cc}
0&1\\
1&0
\end{array}\right).
\"
7,"\begin{equation}
B_{d_i}:=\{v| d_iv=0 \mbox{ and } {}^\forall d_jv\ne 0 \mbox{ mod } N, d_i|d_j 
\mbox{ and } d_i\ne d_j  \}.
\"
8,"\begin{equation}
[v_j]:=\{v| (v/a_i)^2 ={\tilde v}^2=\int_{K3}{\tilde v}\wedge {\tilde v}=2j \mbox{ mod } 2d_i \}.
\"
9,"\begin{equation}
T_N^{\prime (v)}\psi(\tau):=\frac{1}{N^2}\sum_{
\begin{array}{c}
0\le a,b,d \in {\bf Z} \\
ad=N,b<d
\label{dho4}
\end{array}
}
\delta_{dv,0}\zeta_d^{-\frac{b(\frac{v}{a})^2 }{2}}d\psi(\frac{a\tau+b}{d}),
\"
10,"\begin{equation}
T_N^{\prime (v)}\psi\left(-\frac{1}{\tau}\right)=N^{-11}\tau^{-12}\sum_u\zeta_N^{u\cdot v}
T_N^{\prime (u)}\psi({\tau}).
\label{mpdho}
\"
11,"\begin{equation}
T_N^{\prime (v)}\psi\left( -\frac{1}{\tau}\right)
=N^{-11}\tau^{-12}
\frac{1}{N^2}\sum_{
\begin{array}{c}
0\le a,b,d \in {\bf Z} \\
ad=N,b<d
\label{mp1}
\end{array}
}
\delta_{dv,0}\zeta_d^{-\frac{b(\frac{v}{a})^2 }{2}}
\left(\frac{N}{p} \right)^{12}a^{11}
\psi(\frac{p\tau+ab^\prime}{a{\tilde d}}),
\"
12,"\begin{equation}
T_N^{\prime (v)}\psi(\tau):=\frac{1}{N^2}\sum_{
\begin{array}{c}
0\le a,p,b^\prime,{\tilde d} \in {\bf Z} \\
ap{\tilde d}=N,b^\prime<{\tilde d}
\label{dho2}
\end{array}
}
\delta_{a{\tilde d}v,0}\zeta_{a{\tilde d}}^{-\frac{ab^\prime(\frac{v}{p})^2 }{2}}a{\tilde d}\psi(\frac{p\tau+ab^\prime}{a{\tilde d}}).
\"
13,"\begin{equation}
\sum_u \zeta_N^{u\cdot v}\delta_{a{\tilde d}u,0}\zeta_{a{\tilde d}}^{-\frac{ab^\prime}{2}(\frac{u}{p})^2}
=\delta_{a{\tilde d}v,0}\zeta_{a{\tilde d}}^{-\frac{a{\tilde b}}{2}(\frac{v}{p})^2}(a^2{\tilde d})^{11}.
\"
14,"\begin{equation}
Z_{A_{N-1}}^v(\tau)=T^{\prime (v)}_N\frac{1}{\Delta(\tau)}.
\"
15,"\begin{equation}
G_0^{\cal G}(\tau):=\left( \frac{\theta^2_{\cal G}(\tau)}{\eta^{r+1}(\tau)}\right)^{24}.
\"
16,"\begin{equation}
\phi^{D_{2N+1}}(\tau):=G_0^{D_{2N+1}}(4\tau).
\label{phi}
\"
17,"\begin{equation}
\psi_{D_{2N+1}}(\tau):=\frac{1}{2}\sum_{\mbox {\tiny all possible modular transformation }}
\phi^{D_{2N+1}}(\tau),
\"
18,"\begin{equation}
Z_{D_{2N+1}}^{v}(\tau):=T_{4}^{\prime(v)} \psi_{D_{2N+1}}(\tau).
\"
19,"\begin{equation}
\psi_{D_3}(\tau)=\frac{1}{\Delta},
\"
20,"\begin{equation}
\psi_{D_5}(\tau)=\frac{24}{\Delta},
\"
21,"\begin{equation}
\psi_{D_7}(\tau)=\frac{1}{\Delta}(j+6),
\"
22,"\begin{equation}
\psi_{D_9}(\tau)=\frac{1}{\Delta}(24j-9984),
\"
23,"\begin{equation}
\psi_{D_{11}}(\tau)=\frac{1}{\Delta}(j^2-1188j+9),
\"
24,"\begin{equation}
\psi_{D_{13}}(\tau)=\frac{1}{\Delta}(24j^2-33088j+2304192),
\"
25,"\begin{equation}
\psi_{D_{15}}(\tau)=\frac{1}{\Delta}(j^3-1932j^2+641682j+12),
\"
26,"\begin{equation}
\psi_{D_{17}}(\tau)=\frac{1}{\Delta}(24j^3-50944j^2+21879936j-531714048),
\"
27,"\begin{equation}
\psi_{D_{19}}(\tau)=\frac{1}{\Delta}(j^4-2676j^3+1882206j^2-266891000j+18),
\"
28,"\begin{equation}
\psi_{D_{21}}(\tau)=\frac{1}{\Delta}(24j^4-68800j^3+55057056j^2-10821624576j+122700718368).
\"
29,"\begin{equation}
\phi^{E_7}(\tau):=G_0^{E_7}(2\tau).
\"
30,"\begin{equation}
\psi_{E_7}(\tau):=\frac{1}{2}\sum_{\mbox {\tiny all possible modular transformation }}
\phi^{E_7}(\tau).
\"
31,"\begin{equation}
Z_{E_7}^v(\tau):=T_{2}^{\prime(v)} \psi_{E_7}(\tau),
\"
32,"\begin{equation}
\psi_{E_7}(\tau)=\frac{1}{\Delta}(j^3-\frac{4465}{2}j^2+1070688j-36935982).
\"
33,"\begin{equation}
\phi^{E_8}(\tau):=G_0^{E_8}(\tau),
\"
34,"\begin{equation}
Z_{{\cal G}}^v(\tau):=T_{|\Gamma_{\cal G}|}^{(v)} \psi_{\cal G}(\tau).
\"
35,"\begin{equation}
Z_{{\cal G}}^{\prime v}(\tau):=T_{|\Gamma_{\cal G}|}^{\prime (v)}\psi^\prime_{\cal G}(\tau),
\label{zpg}
\"
36,"\begin{equation}
Z_{D_{2N+1}}^{\prime v}(\tau):=T_{4}^{\prime (v)}\psi^\prime_{D_{2N+1}}(\tau),
\"
37,"\begin{equation}
\psi_{D_3}^\prime(\tau)=\frac{1}{\Delta},
\"
38,"\begin{equation}
\psi_{D_5}^\prime(\tau)=24\psi_{D_3}^\prime(\tau),
\"
39,"\begin{equation}
\psi_{D_{11}}^\prime(\tau)=\frac{1}{\Delta}(j^2-1512j+177876),
\"
40,"\begin{equation}
\psi_{D_{13}}^\prime(\tau)=24\psi_{D_{11}}^\prime(\tau),
\"
41,"\begin{equation}
\psi_{D_{19}}^\prime(\tau)=\frac{1}{\Delta}(j^4-3000j^3+2587500j^2-587500000j+9433593750),
\"
42,"\begin{equation}
\psi_{D_{21}}^\prime(\tau)=24\psi_{D_{19}}^\prime(\tau),
\"
43,"\begin{equation}
\psi_{D_{29}}^\prime(\tau)=24\psi_{D_{27}}^\prime(\tau),
\"
44,"\begin{equation}
\psi_{D_{33}}^\prime(\tau)=24\psi_{D_{31}}^\prime(\tau).
\"
45,"\begin{equation}
Z_{E_7}^{\prime v}(\tau):=T_2^{\prime (v)}\psi_{E_7}^\prime(\tau),
\"
46,"\begin{equation}
\psi_{E_7}^\prime(\tau)=\frac{1}{\Delta}(j^3-2256j^2+1105920j-40890372),
\"
47,"\begin{equation}
{\tilde Z}_{{\cal G}}(\tau):=T_{|\Gamma_{\cal G}|}{\tilde \psi}_{\cal G}(\tau),
\label{zt}
\"
48,"\begin{equation}
T_N\psi(\tau):=\frac{1}{N^{13}}\sum_{
\begin{array}{c}
0\le a,b,d \in {\bf Z} \\
ad=N,b<d
\label{tho}
\end{array}
}
d^{12}\psi(\frac{a\tau+b}{d}).
\"
49,"\begin{equation}
{\tilde Z}_{{\cal G}}(\tau)=T_{(rank({\cal G})+1)}\frac{1}{\Delta(\tau)}.
\label{ob}
\"
50,"\begin{equation}
T_{p^r}T_p \psi(\tau)=T_{p^{r+1}}\psi(\tau)+p^{-13}T_{p^{r-1}}\psi(\tau).
\"
51,"\begin{equation}
T_m T_n \psi(\tau)=T_{mn}\psi(\tau)
\"
52,"\begin{equation}
T_{2^{2+3M}(2N^\prime+1)}\frac{1}{\Delta}= T_4(\mbox{polynomial of }T_2)T_{2N^\prime+1}\frac{1}{\Delta}.
\"
53,"\begin{equation}
{\tilde \psi}_{D_{2^{2+3M}(2N^\prime+1)-1}}(\tau)=(\mbox{polynomial of }T_2)T_{2N^\prime+1}\frac{1}{\Delta}.
\"
54,"\begin{equation}
T_8\frac{1}{\Delta}=T_2(T_4-2^{-13}T_1)\frac{1}{\Delta}.
\"
55,"\begin{equation}
{\tilde \psi}_{E_7}(\tau)=(T_4-2^{-13}T_1)\frac{1}{\Delta}.
\"
56,"\begin{equation}
T_9\frac{1}{\Delta(\tau)}={\tilde \psi}_{E_8}(\tau)={\tilde Z}_{E_8}(\tau).
\"
57,"\begin{equation}
Z_{E_8}^\prime(\tau)={\tilde Z}_{E_8}(\tau)=T_9\frac{1}{\Delta}.
\"
58,"\begin{equation}
T_N^{\prime (v)}\psi(\tau):=\frac{1}{N^2}\sum_{
\begin{array}{c}
0\le a,b,d \in {\bf Z} \\
ad=N, b<d
\label{dho}
\end{array}
}
\delta_{dv,0}\zeta_d^{-\frac{b(\frac{v}{a})^2 }{2}}d\psi(\frac{a\tau+b}{d})
\"
59,"\begin{equation}
Z_{\cal G}^v(\tau):=T_{|\Gamma_{\cal G}|}^{\prime (v)}\psi_{\cal G}(\tau).
\label{zgv}
\"
60,"\begin{equation}
T_{rank({\cal G})+1}=T_{|\Gamma_{\cal G}|}(\cdots).
\label{gap}
\"
61,"\begin{equation}
Z^X_v(\tau):= q^{-{\frac{(r+1)\chi(X)}{24}}}\sum_k \chi({\cal M}(v,k))q^k
\;\;\;(q:=\exp(2\pi i \tau)),\label{zxvt}
\"
62,"\begin{equation}
Z^X_v\left(-\frac{1}{\tau}\right)=\vert\Gamma_{\cal G}\vert^{-\frac{b_2(X)}{2}}
\left(
\frac{\tau}{i}
\right)^{-\frac{\chi(X)}{2}}
\sum_u\zeta_{|\Gamma_{\cal G}|}^{u\cdot v}Z_u^X(\tau),
\label{m-o}
\"
63,"\begin{equation}
\dim{\cal M}^{\cal G}_k=4h({\cal G})(k-r)-4r,
\label{ahs}
\"
64,"\begin{equation}
H=\left(\begin{array}{cc}
0&1\\
1&0
\end{array}\right).
\"
65,"\begin{equation}
B_{d_i}:=\{v| d_iv=0 \mbox{ and } {}^\forall d_jv\ne 0 \mbox{ mod } N, d_i|d_j 
\mbox{ and } d_i\ne d_j  \}.
\"
66,"\begin{equation}
[v_j]:=\{v| (v/a_i)^2 ={\tilde v}^2=\int_{K3}{\tilde v}\wedge {\tilde v}=2j \mbox{ mod } 2d_i \}.
\"
67,"\begin{equation}
T_N^{\prime (v)}\psi(\tau):=\frac{1}{N^2}\sum_{
\begin{array}{c}
0\le a,b,d \in {\bf Z} \\
ad=N,b<d
\label{dho4}
\end{array}
}
\delta_{dv,0}\zeta_d^{-\frac{b(\frac{v}{a})^2 }{2}}d\psi(\frac{a\tau+b}{d}),
\"
68,"\begin{equation}
T_N^{\prime (v)}\psi\left(-\frac{1}{\tau}\right)=N^{-11}\tau^{-12}\sum_u\zeta_N^{u\cdot v}
T_N^{\prime (u)}\psi({\tau}).
\label{mpdho}
\"
69,"\begin{equation}
T_N^{\prime (v)}\psi\left( -\frac{1}{\tau}\right)
=N^{-11}\tau^{-12}
\frac{1}{N^2}\sum_{
\begin{array}{c}
0\le a,b,d \in {\bf Z} \\
ad=N,b<d
\label{mp1}
\end{array}
}
\delta_{dv,0}\zeta_d^{-\frac{b(\frac{v}{a})^2 }{2}}
\left(\frac{N}{p} \right)^{12}a^{11}
\psi(\frac{p\tau+ab^\prime}{a{\tilde d}}),
\"
70,"\begin{equation}
T_N^{\prime (v)}\psi(\tau):=\frac{1}{N^2}\sum_{
\begin{array}{c}
0\le a,p,b^\prime,{\tilde d} \in {\bf Z} \\
ap{\tilde d}=N,b^\prime<{\tilde d}
\label{dho2}
\end{array}
}
\delta_{a{\tilde d}v,0}\zeta_{a{\tilde d}}^{-\frac{ab^\prime(\frac{v}{p})^2 }{2}}a{\tilde d}\psi(\frac{p\tau+ab^\prime}{a{\tilde d}}).
\"
71,"\begin{equation}
\sum_u \zeta_N^{u\cdot v}\delta_{a{\tilde d}u,0}\zeta_{a{\tilde d}}^{-\frac{ab^\prime}{2}(\frac{u}{p})^2}
=\delta_{a{\tilde d}v,0}\zeta_{a{\tilde d}}^{-\frac{a{\tilde b}}{2}(\frac{v}{p})^2}(a^2{\tilde d})^{11}.
\"
72,"\begin{equation}
Z_{A_{N-1}}^v(\tau)=T^{\prime (v)}_N\frac{1}{\Delta(\tau)}.
\"
73,"\begin{equation}
G_0^{\cal G}(\tau):=\left( \frac{\theta^2_{\cal G}(\tau)}{\eta^{r+1}(\tau)}\right)^{24}.
\"
