,equation
0,"\begin{equation}
(\partial_{\hat k}\partial_{\hat i} b_{\hat j})\Gamma^{\hat{+}\hat{j}}\epsilon_{\pm}=0,
\"
1,"\begin{equation}
(\partial_{\hat i}b_{\hat j})(\Gamma^{\hat{i}\hat{j}})\epsilon^0_{\pm}=0
\label{gamma}
\"
2,"\begin{equation}
\partial_+\epsilon^0_\pm = 0.
\"
3,"\begin{equation}
(1 - \Gamma^{\hat 1\hat 2\hat 3\hat 4})\epsilon^0_{\pm} = 0.
\label{hat}
\"
4,"\begin{equation}
\Gamma^{\hat i}\epsilon_{\pm} - \Gamma^{\hat +\hat -\hat
i}\epsilon_{\mp} = 0,
\label{d1-d5-susy}
\"
5,"\begin{equation}
\Gamma^{\hat i}\epsilon_{\pm} + {1\over 3!}\epsilon_{\hat i \hat 
    j \hat k \hat l}
\Gamma^{\hat j\hat k\hat l}\epsilon_{\mp} = 0.
\label{d1-d5-susy1}
\"
6,"\begin{equation}
(\partial_{\hat k}\partial_{\hat i} b_{\hat j})\Gamma^{\hat{+}\hat{j}}\epsilon_{\pm}=0,
\"
7,"\begin{equation}
(\partial_{\hat i}b_{\hat j})(\Gamma^{\hat{i}\hat{j}})\epsilon^0_{\pm}=0
\label{d1-d5-susy2}
\"
8,"\begin{equation}
\partial_+\epsilon^0_\pm = 0.
\"
9,"\begin{equation}
(\partial_{\hat k}\partial_{\hat i} b_{\hat j})\Gamma^{\hat{+}\hat{j}}\epsilon_{\pm}=0,
\"
10,"\begin{equation}
(\partial_{\hat i}b_{\hat j})(\Gamma^{\hat{i}\hat{j}})\epsilon^0_{\pm}=0
\label{gamma}
\"
11,"\begin{equation}
\partial_+\epsilon^0_\pm = 0.
\"
12,"\begin{equation}
(1 - \Gamma^{\hat 1\hat 2\hat 3\hat 4})\epsilon^0_{\pm} = 0.
\label{hat}
\"
13,"\begin{equation}
\Gamma^{\hat i}\epsilon_{\pm} - \Gamma^{\hat +\hat -\hat
i}\epsilon_{\mp} = 0,
\label{d1-d5-susy}
\"
14,"\begin{equation}
\Gamma^{\hat i}\epsilon_{\pm} + {1\over 3!}\epsilon_{\hat i \hat 
    j \hat k \hat l}
\Gamma^{\hat j\hat k\hat l}\epsilon_{\mp} = 0.
\label{d1-d5-susy1}
\"
15,"\begin{equation}
(\partial_{\hat k}\partial_{\hat i} b_{\hat j})\Gamma^{\hat{+}\hat{j}}\epsilon_{\pm}=0,
\"
16,"\begin{equation}
(\partial_{\hat i}b_{\hat j})(\Gamma^{\hat{i}\hat{j}})\epsilon^0_{\pm}=0
\label{d1-d5-susy2}
\"
17,"\begin{equation}
\partial_+\epsilon^0_\pm = 0.
\"
