,equation
0,"\begin{equation}
 \Omega = e^{ix^mP_m+\theta_2Q_2}e^{i\kappa\rho_0P_2+\kappa\zeta_0Q_1}. 
 \label{Omega}
\"
1,"\begin{equation}
 {\cal D}_{2\alpha}\rho_0=0,  \label{cov-cstrt1}
\"
2,"\begin{equation}
 \zeta_{0\alpha}=-\frac{1}{2}D_{2\alpha}\rho_0+{\cal O}(\kappa^2).  \label{zeta-rho}
\"
3,"\begin{equation}
 \psi_{0\alpha}\equiv -\frac{1}{2}D_{2\alpha}\varphi_0.  \label{def_psi}
\"
4,"\begin{equation}
 D_2^2\psi_{0\alpha}=-2i(\gamma_{(3)}^m\partial_m\psi_0)_\alpha. 
 \label{psi_cnstrt}
\"
5,"\begin{equation} 
 \delta_{\xi_1}^{Q_1}\psi_{0\alpha}=\kappa^{-1}\xi_{1\alpha}
 +\frac{\kappa}{4}\xi_{1\alpha}D_2^2\Xi-\frac{i\kappa}{2}
 (\gamma_{(3)}^m\xi_1)_\alpha\partial_m\Xi.  \label{dlt_psi}
\"
6,"\begin{equation}
 \delta_{\xi_1}^{Q_1}\Xi=2\kappa^{-1}\xi_1\psi_0=-\kappa^{-1}\xi_1D_2\varphi_0. 
 \label{dlt_Xi}
\"
7,"\begin{equation}
 \Xi=\frac{\psi_0^2}{1+\frac{\kappa^2}{4}D_2^2\Xi}. 
\"
8,"\begin{equation}
 \Xi=\frac{2\psi_0^2}{1+\sqrt{1+\kappa^2D_2^2(\psi_0^2)}}. 
 \label{expr_Xi}
\"
9,"\begin{equation} 
 S_{\rm NG}=\int\!\!{\rm d}^3x{\rm d}^2\theta_2 \: 2\Xi  \label{Sng}
\"
10,"\begin{equation}
 S_{\rm NG}=\int\!\!{\rm d}^3x{\rm d}^2\theta_2 \: 
 \left\{\frac{1}{2}(D_2\varphi_0)^2+{\cal O}(\kappa^2)\right\}.
\"
11,"\begin{equation}
 E\equiv \frac{1}{1+\frac{\kappa^2}{4}D_2^2\Xi}. \label{def_E}
\"
12,"\begin{equation}
 \zeta_{0\alpha}=\frac{\psi_{0\alpha}}{E}.  \label{rel_zeta-psi}
\"
13,"\begin{equation}
 \psi_{0\alpha}=\zeta_{0\alpha}+{\cal O}(\kappa^2). 
\"
14,"\begin{equation}
 \varphi_0=\rho_0+{\cal O}(\kappa^2),  
\"
15,"\begin{equation}
 S_{\rm matter}=\int\!\!{\rm d}^3x{\rm d}^2\theta_2 \:  
 E {\cal F}(\phi,{\cal D}_{2\alpha}\phi,{\cal D}_m\phi,\cdots), 
\"
16,"\begin{equation}
 \delta_{\xi_1}^{Q_1}\varphi_0=-2\kappa^{-1}\xi_1\theta_2+\kappa\xi_1D_2\Xi. 
 \label{dlt_vph}
\"
17,"\begin{equation} 
 \phi_0 \equiv \kappa\varphi_0+i\kappa^2\Xi,  \label{def_phi0}
\"
18,"\begin{equation}
 \delta_{\xi_1}^{Q_1}\phi_0 = -2\xi_1\theta_2-i\xi_1D_2\phi_0. 
 \label{dltQ1phi}
\"
19,"\begin{equation}
 \delta_a^{P_2}\phi_0=a. \label{dltZphi}
\"
20,"\begin{equation}
 S=\int\!\!{\rm d}^4x{\rm d}^2\theta{\rm d}^2\bar{\theta} \: K(\Phi,\bar{\Phi}) 
 +\int\!\!{\rm d}^4x{\rm d}^2\theta \: W(\Phi)+\int\!\!{\rm d}^4x{\rm d}^2\bar{\theta} 
 \: \bar{W}(\bar{\Phi}), 
 \label{WZaction}
\"
21,"\begin{equation}
 \Phi^i(y,\theta) = A^i(y)+\sqrt{2}\theta\Psi^i(y)+\theta^2F^i(y). 
 \;\;\; (y^\mu \equiv x^\mu+i\theta\sigma^\mu\bar{\theta})
\"
22,"\begin{equation}
 \partial_2 A^i = e^{i\delta}K^{i\bar{j}}\bar{W}_{\bar{j}}, \label{BPSeq}
\"
